COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,дс╝╞,дHдf╝╞,иkй╩дHдf╝╞,дkй╩дHдf╝╞,╕ъо╞о╔╢б
10002,йy─ї┐д,10002100,дTмP╢m,10002100-005,дHйMз°,196,492,255,237,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-017,дjмwз°,676,1750,956,794,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-015,дj╕qз°,626,1386,726,660,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-010,дj┴Їз°,1925,4852,2509,2343,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-002,д╤дsз°,235,557,310,247,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-003,д╤║╓з°,290,835,460,375,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-008,дым▄з°,389,1004,547,457,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-011,жц░╖з°,402,965,516,449,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-018,з└╣╒з°,607,1585,862,723,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-016,й|кZз°,378,829,458,371,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-009,л¤╖╙з°,698,1430,823,607,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-001,н√дsз°,101,212,122,90,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-013,╢QкLз°,241,581,302,279,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-007,╢░╝yз°,508,1301,656,645,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-014,╕U┤Iз°,353,798,444,354,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-012,╕U╝wз°,277,671,377,294,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-006,╕q╝wз°,564,1376,770,606,"108Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-004,┬∙╜хз°,259,654,364,290,"108Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-007,д╙енз°,27,58,38,20,"108Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-008,е|йuз°,306,1014,520,494,"108Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-003,кQ├╣з°,267,865,477,388,"108Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-009,лnдsз°,272,888,474,414,"108Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-010,нZжwз°,69,257,142,115,"108Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-005,н^дhз°,148,399,219,180,"108Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-002,▒[░ёз°,231,774,424,350,"108Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-001,┤H╖╦з°,362,1113,587,526,"108Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-004,┤_┐│з°,108,292,165,127,"108Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-006,╝╓дЇз°,161,483,255,228,"108Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-002,дG╡▓з°,793,2018,973,1045,"108Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-001,дT┐│з°,871,2312,1213,1099,"108Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-004,дWе|з°,755,1764,908,856,"108Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-009,дjжNз°,1526,4208,2157,2051,"108Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-005,дд┐│з°,620,1472,746,726,"108Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-008,дн╡▓з°,1621,4263,2204,2059,"108Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-006,е|╡▓з°,1222,2771,1397,1374,"108Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-014,жи┐│з°,1381,3683,1895,1788,"108Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-013,зQ┐Aз°,817,2223,1122,1101,"108Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-011,з╡л┬з°,684,1766,940,826,"108Y12M"
