COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,дс╝╞,дHдf╝╞,иkй╩дHдf╝╞,дkй╩дHдf╝╞,╕ъо╞о╔╢б
10002,йy─ї┐д,10002100,дTмP╢m,10002100-005,дHйMз°,195,508,267,241,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-017,дjмwз°,656,1765,957,808,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-015,дj╕qз°,574,1303,699,604,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-010,дj┴Їз°,1881,4801,2504,2297,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-002,д╤дsз°,244,609,343,266,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-003,д╤║╓з°,291,855,468,387,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-008,дым▄з°,379,1037,564,473,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-011,жц░╖з°,389,951,509,442,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-018,з└╣╒з°,570,1617,877,740,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-016,й|кZз°,378,850,461,389,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-009,л¤╖╙з°,673,1459,836,623,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-001,н√дsз°,103,230,126,104,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-013,╢QкLз°,214,548,290,258,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-007,╢░╝yз°,488,1348,679,669,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-014,╕U┤Iз°,345,817,458,359,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-012,╕U╝wз°,263,684,383,301,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-006,╕q╝wз°,547,1371,741,630,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-004,┬∙╜хз°,258,669,378,291,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-007,д╙енз°,29,72,47,25,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-008,е|йuз°,293,1002,530,472,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-003,кQ├╣з°,255,855,473,382,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-009,лnдsз°,261,861,460,401,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-010,нZжwз°,72,235,128,107,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-005,н^дhз°,151,412,225,187,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-002,▒[░ёз°,217,743,405,338,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-001,┤H╖╦з°,350,1125,591,534,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-004,┤_┐│з°,109,314,181,133,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-006,╝╓дЇз°,149,464,257,207,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-002,дG╡▓з°,751,2057,1022,1035,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-001,дT┐│з°,843,2263,1204,1059,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-004,дWе|з°,734,1741,889,852,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-009,дjжNз°,1446,4089,2104,1985,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-005,дд┐│з°,584,1475,751,724,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-008,дн╡▓з°,1545,4160,2167,1993,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-006,е|╡▓з°,1159,2712,1374,1338,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-014,жи┐│з°,1271,3612,1851,1761,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-013,зQ┐Aз°,822,2291,1166,1125,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-011,з╡л┬з°,627,1716,914,802,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-010,иєйMз°,1397,3706,1910,1796,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-015,йu╖sз°,1146,3249,1705,1544,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-007,║╓┐│з°,772,2026,1071,955,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-012,└A▓│з°,588,1652,872,780,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-003,┬эжwз°,1034,2908,1533,1375,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-012,дK─_з°,336,1017,547,470,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-004,дTй_з°,349,1066,567,499,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-013,дYдsз°,552,1620,845,775,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-024,дj╢iз°,337,928,528,400,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-005,дj┐│з°,353,1051,565,486,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-014,дддsз°,203,561,294,267,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-011,д╙йMз°,620,1766,921,845,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-009,еVдsз°,325,847,432,415,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-016,е├м№з°,1316,3441,1742,1699,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-010,жwенз°,278,859,426,433,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-006,кFл░з°,539,1677,854,823,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-001,кZ▓Wз°,529,1331,716,615,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-008,лn┐│з°,1317,3904,1967,1937,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-023,м_кLз°,760,1959,1015,944,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-002,м├п]з°,642,1879,957,922,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-007,н╗йMз°,1206,3814,1912,1902,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-020,▒oжwз°,489,1272,679,593,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-018,▓M╖╛з°,1586,4467,2206,2261,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-019,│└оHз°,934,2635,1429,1206,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-015,╢╢жwз°,2083,5703,2940,2763,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-017,╕sн^з°,2056,5353,2715,2638,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-003,╕╔л░з°,498,1377,720,657,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-022,╝sжwз°,726,1913,965,948,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-021,╝s┐│з°,1065,2887,1453,1434,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-013,дj║╓з°,699,2013,1062,951,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-010,е\│╥з°,509,1439,762,677,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-009,еjлFз°,632,1758,940,818,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-014,еj╡▓з°,448,1187,629,558,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-007,е├┬эз°,300,904,461,443,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-001,жN▓╗з°,1013,2803,1422,1381,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-008,й╛з╡з°,934,2653,1404,1249,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-004,кF┤фз°,385,1105,599,506,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-011,м№л░з°,948,2497,1359,1138,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-002,м№║╓з°,730,2024,1082,942,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-005,┤_┐│з°,647,1876,985,891,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-012,╖sк└з°,445,1169,635,534,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-003,╖sлnз°,417,1055,571,484,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-006,╣L└нз°,606,1753,920,833,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-016,дC▒iи╜,539,1765,924,841,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-043,дC╡▓и╜,1151,3158,1465,1693,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-045,дj╖sи╜,378,894,433,461,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-021,дpкFи╜,657,1752,897,855,"105Y12M"
