COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-036,жN╗Aи╜,1368,3997,1988,2009,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-037,╝w╗Aи╜,2624,7622,3759,3863,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-038,║б╗Aи╜,1120,3254,1590,1664,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-039,й·╗Aи╜,1951,5249,2570,2679,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-040,кQ╗Aи╜,1415,3717,1825,1892,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-041,мf╗Aи╜,1687,4233,2055,2178,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-042,└s╗Aи╜,1980,5384,2618,2766,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-043,╡╪╗Aи╜,1384,3998,1937,2061,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-044,й╛╗Aи╜,4178,10686,5081,5605,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-045,┤P╗Aи╜,982,2728,1387,1341,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-046,дх╗Aи╜,1608,4267,2098,2169,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-047,лC╗Aи╜,1163,3217,1670,1547,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-048,├h╗Aи╜,2232,6493,3205,3288,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-049,║╓╗Aи╜,573,1525,787,738,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-050,┤ф╝Lи╜,2417,6623,3339,3284,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-051,о╢┐│и╜,1641,4666,2336,2330,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-052,о╢╕qи╜,1616,4425,2218,2207,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-053,е·┤_и╜,1245,3331,1694,1637,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-054,оHсYи╜,2546,6582,3178,3404,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-055,к°╣╪и╜,981,2949,1463,1486,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-056,║╓╣╪и╜,1251,3502,1771,1731,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-057,о№дsи╜,2894,9029,4272,4757,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-058,дEжpи╜,1076,3173,1541,1632,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-059,е╔е·и╜,2134,5859,2771,3088,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-060,е·дпи╜,1036,3248,1594,1654,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-061,░ёсYи╜,1641,4516,2181,2335,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-062,е├жwи╜,1401,3727,1843,1884,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-063,┬∙е╔и╜,1528,4336,2107,2229,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-064,╝s╖sи╜,1261,3840,1905,1935,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-065,▓`еCи╜,3491,8879,4258,4621,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-066,н╗еCи╜,1483,4256,2055,2201,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-067,жшжwи╜,1078,3006,1494,1512,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-068,кFеCи╜,1704,5099,2506,2593,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-069,к°жwи╜,1694,5016,2466,2550,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-070,║╓еCи╜,1993,4524,2095,2429,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-071,║╓╕Sи╜,1579,4297,2027,2270,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-072,е┴▒┌и╜,1566,4770,2322,2448,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-073,░ъоїи╜,1458,3908,1863,2045,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-074,║╓╝wи╜,1933,5491,2759,2732,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-075,┤║мPи╜,1437,3601,1732,1869,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-076,║╓мPи╜,1300,3732,1785,1947,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-077,╢m╢│и╜,1488,3778,1806,1972,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-078,╝s╝wи╜,2457,7012,3459,3553,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-079,дj┬╫и╜,1779,5084,2480,2604,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-080,нл╝yи╜,3318,9463,4606,4857,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-081,дп╖Rи╜,1165,3382,1692,1690,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-082,йMени╜,1569,3818,1834,1984,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-083,╝s║╓и╜,1601,4473,2212,2261,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-084,╡╪┐│и╜,1580,4362,2129,2233,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-085,╡╪╢Qи╜,1002,2913,1403,1510,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-086,╡╪╝wи╜,2884,7449,3642,3807,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-087,╡╪кFи╜,2808,6958,3407,3551,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-088,лH╕qи╜,1672,4518,2236,2282,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-089,пBмwи╜,1439,4366,2283,2083,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-090,╡╪дди╜,1894,5693,2859,2834,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-091,╣┤дди╜,1377,4316,2170,2146,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-092,дддsи╜,1462,3922,1996,1926,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-093,┤_┐│и╜,354,1397,915,482,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-094,дjжwи╜,1560,4486,2252,2234,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-095,║╓жwи╜,1018,2766,1389,1377,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-096,╗Eжwи╜,1993,5766,2941,2825,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-097,└sжwи╜,1098,3082,1525,1557,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-098,▒X▒[и╜,3678,10529,5206,5323,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-099,╖╦мwи╜,2183,6470,3153,3317,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-100,╖╦е_и╜,1306,3778,1876,1902,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-101,н╗╢ои╜,984,2765,1367,1398,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-102,╖sе═и╜,1509,4494,2274,2220,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-103,дх╝wи╜,1184,3314,1649,1665,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-104,дхд╞и╜,1245,3359,1654,1705,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-105,╖sо№и╜,1251,3926,1965,1961,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-106,▓ўе·и╜,1171,3167,1552,1615,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-107,┤I╢Qи╜,841,2360,1143,1217,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-108,е┐оїи╜,1089,3284,1574,1710,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-109,е┴е═и╜,911,2433,1152,1281,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-110,лсоHи╜,1583,4028,1995,2033,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-111,╡╪║╓и╜,770,2311,1118,1193,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-112,░ємKи╜,1494,4657,2328,2329,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-113,жийMи╜,2217,6410,3193,3217,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-114,е·║aи╜,980,2719,1334,1385,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-115,е┴жwи╜,839,2223,1073,1150,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-116,╢зй·и╜,1053,3078,1520,1558,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-117,┤┬╢зи╜,1254,3635,1759,1876,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-118,кQмfи╜,891,2384,1181,1203,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-119,дх╕tи╜,1423,4127,2038,2089,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-120,й~дпи╜,1060,3278,1610,1668,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-121,▓°╖qи╜,1624,4502,2178,2324,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-122,кFжwи╜,941,2903,1397,1506,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-123,дн┼vи╜,1530,4458,2220,2238,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-124,╖╦║╓и╜,4891,15002,7404,7598,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-125,дj╞[и╜,1301,3879,1917,1962,"101Y12M"
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-126,┼w╢щи╜,439,1320,683,637,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-001,дjж│и╜,1920,5527,2766,2761,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-002,дGнли╜,622,1867,975,892,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-003,│╗оrи╜,840,2437,1250,1187,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-004,ижд¤и╜,361,1076,592,484,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-005,дд┐│и╜,1464,3982,1998,1984,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-006,╝wлpи╜,183,457,237,220,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-007,жие\и╜,2574,6301,3076,3225,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-008,║╓мчи╜,2191,5798,2834,2964,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-009,║╓е┴и╜,1295,3697,1859,1838,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-010,╣Lе╨и╜,4462,9021,4884,4137,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-011,└Aе╨и╜,828,2263,1113,1150,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-012,нлй·и╜,1387,3766,1847,1919,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-013,е·е╨и╜,1870,4668,2287,2381,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-014,е·╢зи╜,2504,6516,3271,3245,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-015,е╨д▀и╜,1525,4323,2163,2160,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-016,║╓е╨и╜,1262,3875,1949,1926,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-017,е╨дди╜,2210,6534,3245,3289,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-018,е╨жwи╜,2372,6584,3204,3380,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-019,дTе┴и╜,1250,3565,1763,1802,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-020,е·й·и╜,2902,7720,3788,3932,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-021,е·е┐и╜,1051,2213,1100,1113,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-022,жPжwи╜,602,1606,810,796,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-023,жP╝yи╜,724,1923,966,957,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-024,╡ц╝dи╜,841,2350,1167,1183,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-025,е├мKи╜,779,2112,1037,1075,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-026,дде┐и╜,580,1510,748,762,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-027,жNзQи╜,624,1526,769,757,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-028,дjжPи╜,846,1989,971,1018,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-029,дде┴и╜,534,1411,710,701,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-030,енйMи╜,651,1664,869,795,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-031,дjжwи╜,667,1817,914,903,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-032,дп╝wи╜,871,2151,1133,1018,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-033,й╛з╡и╜,732,1874,935,939,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-034,дп╕qи╜,469,1309,634,675,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-035,е·║aи╜,649,1541,755,786,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-036,е·╜ўи╜,632,1657,847,810,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-037,║╓мPи╜,387,923,443,480,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-038,║╓зQи╜,1022,2357,1112,1245,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-039,▓MйMи╜,1786,3870,1853,2017,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-040,е├┐│и╜,622,1414,682,732,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-041,дддsи╜,1110,2810,1407,1403,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-042,дj╢щи╜,1048,2803,1424,1379,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-043,░ъ╢йи╜,1101,2917,1417,1500,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-044,нл╢зи╜,1392,3893,1918,1975,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-045,е┴е═и╜,1694,4612,2258,2354,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-046,нл╖sи╜,627,1614,829,785,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-047,е┐╝wи╜,472,1193,573,620,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-048,е┐╕qи╜,733,1950,981,969,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-049,е┐жwи╜,846,2133,1039,1094,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-050,ж█▒jи╜,719,1964,991,973,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-051,дхд╞и╜,945,2502,1278,1224,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-052,ддеби╜,770,1844,930,914,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-053,┬∙╢щи╜,411,1095,553,542,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-054,└A│qи╜,647,1670,814,856,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-055,└Aжwи╜,768,1955,960,995,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-056,к°жwи╜,910,2356,1174,1182,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-057,е·╡╪и╜,863,2083,1018,1065,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-058,к°е═и╜,371,949,469,480,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-059,╢}д╕и╜,555,1488,760,728,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-060,дj╝wи╜,361,882,424,458,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-061,к°д╕и╜,1031,2734,1373,1361,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-062,к°ж┐и╜,789,2082,1044,1038,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-063,к°оїи╜,906,2431,1234,1197,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-064,к°║╓и╜,642,1743,860,883,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-065,д╢╣╪и╜,528,1336,656,680,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-066,╕U╣╪и╜,807,2193,1055,1138,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-067,└Aж┐и╜,926,2555,1310,1245,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-068,└s└╪и╜,1221,3527,1750,1777,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-069,└sк∙и╜,773,2065,1039,1026,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-070,иqж┐и╜,526,1500,761,739,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-071,л│╣╪и╜,741,1822,902,920,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-072,дTжwи╜,1195,2893,1401,1492,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-073,║╓жwи╜,1205,3193,1600,1593,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-074,лHжwи╜,836,2180,1061,1119,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-075,жw╝yи╜,881,2222,1112,1110,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-076,йп║╓и╜,1787,4913,2437,2476,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-077,д╗жXи╜,1479,4094,2070,2024,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-078,д╗║╓и╜,1969,6040,2976,3064,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-079,╢╢╝wи╜,858,2403,1251,1152,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-080,й╙╝wи╜,652,1971,1005,966,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-081,╖ч╝wи╜,903,2616,1292,1324,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-082,▒R╝wи╜,1488,4294,2174,2120,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-083,лp╝wи╜,1397,3923,1930,1993,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-084,║√╝wи╜,1139,3214,1570,1644,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-085,й|╝wи╜,1210,3372,1643,1729,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-086,░Ў╝wи╜,1421,4061,2024,2037,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-087,е├╝wи╜,1910,5570,2761,2809,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-088,е├▓▒и╜,1263,3683,1828,1855,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-089,е├║╓и╜,1974,5979,2906,3073,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-090,е├▓Mи╜,2068,6326,3071,3255,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-091,е├жwи╜,1523,4523,2210,2313,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-092,е├▐kи╜,949,2759,1420,1339,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-093,╖╦м№и╜,3076,8390,4072,4318,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-094,║╓╢йи╜,1769,4823,2365,2458,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-095,дн▒`и╜,1462,4519,2233,2286,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-096,дн║╓и╜,1501,3916,1915,2001,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-097,дпй╛и╜,1241,3448,1713,1735,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-098,╖O║╓и╜,928,2432,1230,1202,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-099,╖Oе═и╜,872,2475,1226,1249,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-100,╖O┤fи╜,828,2406,1204,1202,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-101,╖O╖Rи╜,1358,3856,1895,1961,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-102,╖Oд╞и╜,932,2801,1367,1434,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-103,╖Oпзи╜,1714,5036,2540,2496,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-104,дн╡╪и╜,1924,5191,2526,2665,"101Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-105,┤I╢Qи╜,2473,5967,2878,3089,"101Y12M"
