COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,O_PER,O_DEPENDENCY_PER,O_A0A14_A15A65_PER,O_A65UP_A15A64_PER,O_A65_A0A14_PER,INFO_TIME
65000,新北市,65000010,板橋區,65000010-091,僑中里,1.1,30.55,19.44,11.11,57.13,111Y12M
65000,新北市,65000010,板橋區,65000010-092,中山里,1.25,36.36,31.82,4.55,14.29,111Y12M
65000,新北市,65000010,板橋區,65000010-093,復興里,1.08,42.85,28.57,14.28,49.98,111Y12M
65000,新北市,65000010,板橋區,65000010-094,大安里,1.41,51.35,35.13,16.22,46.15,111Y12M
65000,新北市,65000010,板橋區,65000010-095,福安里,1.1,33.33,20.63,12.7,61.53,111Y12M
65000,新北市,65000010,板橋區,65000010-096,聚安里,1.49,27.87,18.03,9.84,54.54,111Y12M
65000,新北市,65000010,板橋區,65000010-097,龍安里,0.97,28.57,19.05,9.52,49.99,111Y12M
65000,新北市,65000010,板橋區,65000010-098,崑崙里,1.76,35.61,28.03,7.58,27.03,111Y12M
65000,新北市,65000010,板橋區,65000010-099,溪洲里,3.54,30.25,22.22,8.02,36.11,111Y12M
65000,新北市,65000010,板橋區,65000010-100,溪北里,2.09,36.36,34.54,1.82,5.26,111Y12M
65000,新北市,65000010,板橋區,65000010-101,香雅里,0.5,16.67,8.33,8.33,99.9,111Y12M
65000,新北市,65000010,板橋區,65000010-102,新生里,1.12,41.18,29.41,11.76,40,111Y12M
65000,新北市,65000010,板橋區,65000010-103,文德里,0.29,28.57,14.28,14.28,99.9,111Y12M
65000,新北市,65000010,板橋區,65000010-104,文化里,0.66,37.5,37.5,0,0,111Y12M
65000,新北市,65000010,板橋區,65000010-105,新海里,0.53,63.63,63.63,0,0,111Y12M
65000,新北市,65000010,板橋區,65000010-106,莒光里,0.32,79.98,79.98,0,0,111Y12M
65000,新北市,65000010,板橋區,65000010-107,富貴里,0.09,99.9,0,99.9,0,111Y12M
65000,新北市,65000010,板橋區,65000010-108,正泰里,0.4,33.33,33.33,0,0,111Y12M
65000,新北市,65000010,板橋區,65000010-109,民生里,0.61,55.55,33.33,22.22,66.64,111Y12M
65000,新北市,65000010,板橋區,65000010-110,後埔里,0.61,27.78,16.67,11.11,66.64,111Y12M
65000,新北市,65000010,板橋區,65000010-111,華福里,0.56,37.5,0,37.5,0,111Y12M
65000,新北市,65000010,板橋區,65000010-112,堂春里,1.82,19.7,12.12,7.58,62.49,111Y12M
65000,新北市,65000010,板橋區,65000010-113,成和里,1.77,28.43,25.49,2.94,11.54,111Y12M
65000,新北市,65000010,板橋區,65000010-114,光榮里,1.07,58.82,47.06,11.76,25,111Y12M
65000,新北市,65000010,板橋區,65000010-115,民安里,0.33,16.66,16.66,0,0,111Y12M
65000,新北市,65000010,板橋區,65000010-116,陽明里,0.15,99.95,99.95,0,0,111Y12M
65000,新北市,65000010,板橋區,65000010-117,朝陽里,0.88,36.36,31.82,4.55,14.28,111Y12M
65000,新北市,65000010,板橋區,65000010-118,松柏里,0.31,16.66,0,16.66,0,111Y12M
65000,新北市,65000010,板橋區,65000010-119,文聖里,0.63,47.06,29.41,17.65,59.99,111Y12M
65000,新北市,65000010,板橋區,65000010-120,居仁里,0.6,33.33,27.78,5.56,20,111Y12M
65000,新北市,65000010,板橋區,65000010-121,莊敬里,0.38,41.66,33.33,8.33,24.99,111Y12M
65000,新北市,65000010,板橋區,65000010-122,東安里,0.35,0,0,0,0,111Y12M
65000,新北市,65000010,板橋區,65000010-123,五權里,1.49,37.78,33.33,4.44,13.33,111Y12M
65000,新北市,65000010,板橋區,65000010-124,溪福里,2.21,28.69,21.91,6.77,30.91,111Y12M
65000,新北市,65000010,板橋區,65000010-125,大觀里,0.57,50,50,0,0,111Y12M
65000,新北市,65000010,板橋區,65000010-126,歡園里,0.91,10,10,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-001,大有里,0.72,18.75,12.5,6.25,49.99,111Y12M
65000,新北市,65000020,三重區,65000020-002,二重里,1.3,16.67,16.67,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-003,頂崁里,0.78,40,40,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-004,谷王里,0.7,11.11,0,11.11,0,111Y12M
65000,新北市,65000020,三重區,65000020-005,中興里,0.77,29.17,20.83,8.33,39.99,111Y12M
65000,新北市,65000020,三重區,65000020-006,德厚里,0.4,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-007,成功里,0.7,40.54,27.03,13.51,50,111Y12M
65000,新北市,65000020,三重區,65000020-008,福祉里,1.2,16.39,16.39,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-009,福民里,0.55,46.15,46.15,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-010,過田里,0.72,20.69,13.79,6.9,49.99,111Y12M
65000,新北市,65000020,三重區,65000020-011,錦田里,0.69,66.66,55.55,11.11,20,111Y12M
65000,新北市,65000020,三重區,65000020-012,重明里,0.49,35.71,35.71,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-013,光田里,0.66,31.82,27.27,4.55,16.66,111Y12M
65000,新北市,65000020,三重區,65000020-014,光陽里,0.63,14.29,14.29,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-015,田心里,0.76,14.81,11.11,3.7,33.32,111Y12M
65000,新北市,65000020,三重區,65000020-016,福田里,0.73,47.06,35.29,11.76,33.33,111Y12M
65000,新北市,65000020,三重區,65000020-017,田中里,0.59,46.15,34.61,11.54,33.33,111Y12M
65000,新北市,65000020,三重區,65000020-018,田安里,0.76,38.23,29.41,8.82,30,111Y12M
65000,新北市,65000020,三重區,65000020-019,三民里,0.94,43.48,43.48,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-020,光明里,0.5,35.71,28.57,7.14,25,111Y12M
65000,新北市,65000020,三重區,65000020-021,光正里,0.54,36.36,36.36,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-022,同安里,1.94,27.27,13.64,13.64,99.97,111Y12M
65000,新北市,65000020,三重區,65000020-023,同慶里,0.67,71.42,71.42,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-024,菜寮里,0.57,18.18,18.18,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-025,永春里,0.59,57.13,57.13,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-026,中正里,0.8,57.13,42.85,14.28,33.32,111Y12M
65000,新北市,65000020,三重區,65000020-027,吉利里,0.84,9.09,9.09,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-028,大同里,0.6,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-029,中民里,0.49,49.99,49.99,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-030,平和里,0.83,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-031,大安里,0.9,36.36,36.36,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-032,仁德里,1.65,23.08,23.08,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-033,忠孝里,1.04,58.33,58.33,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-034,仁義里,1.99,40,35,5,14.28,111Y12M
65000,新北市,65000020,三重區,65000020-035,光榮里,0.71,11.11,0,11.11,0,111Y12M
65000,新北市,65000020,三重區,65000020-036,光輝里,0.74,83.32,66.66,16.66,24.99,111Y12M
65000,新北市,65000020,三重區,65000020-037,福星里,0.75,28.57,28.57,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-038,福利里,0.31,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-039,清和里,1.01,41.38,34.48,6.9,20,111Y12M
65000,新北市,65000020,三重區,65000020-040,永興里,0.4,49.99,49.99,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-041,中山里,0.88,33.33,33.33,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-042,大園里,0.81,64.28,64.28,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-043,國隆里,0.08,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-044,重陽里,0.8,16.67,16.67,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-045,民生里,0.65,47.37,31.58,15.79,49.99,111Y12M
65000,新北市,65000020,三重區,65000020-046,重新里,0.92,40,30,10,33.32,111Y12M
65000,新北市,65000020,三重區,65000020-047,正德里,0.81,49.99,49.99,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-048,正義里,0.38,249.88,249.88,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-049,正安里,0,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-050,自強里,0.49,49.99,33.33,16.66,49.98,111Y12M
65000,新北市,65000020,三重區,65000020-051,文化里,0.68,66.66,66.66,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-052,中央里,0.62,49.99,49.99,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-053,雙園里,0.53,66.64,66.64,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-054,錦通里,0.42,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-055,錦安里,0.89,59.99,50,10,20,111Y12M
65000,新北市,65000020,三重區,65000020-056,長安里,0.62,30,30,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-057,光華里,0.69,23.08,23.08,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-058,長生里,0.56,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-059,開元里,0.84,7.69,7.69,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-060,大德里,2.4,33.33,33.33,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-061,長元里,0.65,59.99,59.99,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-062,長江里,0.3,20,20,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-063,長泰里,0.5,22.22,11.11,11.11,99.9,111Y12M
65000,新北市,65000020,三重區,65000020-064,長福里,0.63,11.11,11.11,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-065,介壽里,1.03,9.09,0,9.09,0,111Y12M
65000,新北市,65000020,三重區,65000020-066,萬壽里,0.66,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-067,錦江里,0.34,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-068,龍濱里,0.61,66.66,58.33,8.33,14.28,111Y12M
65000,新北市,65000020,三重區,65000020-069,龍門里,0.89,88.88,77.77,11.11,14.28,111Y12M
65000,新北市,65000020,三重區,65000020-070,秀江里,0.71,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-071,奕壽里,0.59,25,25,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-072,三安里,1.03,17.39,4.35,13.04,299.7,111Y12M
65000,新北市,65000020,三重區,65000020-073,福安里,0.64,18.75,12.5,6.25,49.98,111Y12M
65000,新北市,65000020,三重區,65000020-074,信安里,0.49,42.85,28.57,14.28,49.98,111Y12M
65000,新北市,65000020,三重區,65000020-075,安慶里,0.88,12.5,12.5,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-076,幸福里,0.91,68,68,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-077,六合里,0.61,27.78,22.22,5.56,24.99,111Y12M
65000,新北市,65000020,三重區,65000020-078,六福里,0.93,57.14,54.28,2.86,5.26,111Y12M
65000,新北市,65000020,三重區,65000020-079,順德里,1.07,33.33,33.33,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-080,承德里,0.51,12.5,12.5,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-081,瑞德里,0.45,57.13,42.85,14.28,33.32,111Y12M
65000,新北市,65000020,三重區,65000020-082,崇德里,0.81,77.77,66.66,11.11,16.67,111Y12M
65000,新北市,65000020,三重區,65000020-083,厚德里,0.28,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-084,維德里,0.9,52.94,47.06,5.88,12.5,111Y12M
65000,新北市,65000020,三重區,65000020-085,尚德里,0.36,22.22,22.22,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-086,培德里,0.56,50,50,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-087,永德里,0.73,38.46,34.61,3.85,11.11,111Y12M
65000,新北市,65000020,三重區,65000020-088,永盛里,0.18,99.97,99.97,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-089,永福里,0.9,37.14,28.57,8.57,30,111Y12M
65000,新北市,65000020,三重區,65000020-090,永清里,0.81,41.93,41.93,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-091,永安里,0.38,23.08,23.08,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-092,永煇里,0.85,31.25,25,6.25,24.99,111Y12M
65000,新北市,65000020,三重區,65000020-093,溪美里,0.6,42.1,36.84,5.26,14.28,111Y12M
65000,新北市,65000020,三重區,65000020-094,福隆里,0.85,18.18,18.18,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-095,五常里,0.58,34.78,34.78,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-096,五福里,0.78,14.81,14.81,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-097,仁忠里,1.08,34.61,26.92,7.69,28.57,111Y12M
65000,新北市,65000020,三重區,65000020-098,慈福里,0.44,0,0,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-099,慈生里,0.27,49.99,49.99,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-100,慈惠里,1.64,12.12,9.09,3.03,33.32,111Y12M
65000,新北市,65000020,三重區,65000020-101,慈愛里,0.29,66.66,66.66,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-102,慈化里,0.85,46.66,46.66,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-103,慈祐里,0.19,66.66,66.66,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-104,五華里,0.49,52.94,41.17,11.76,28.57,111Y12M
65000,新北市,65000020,三重區,65000020-105,富貴里,0.4,40,30,10,33.33,111Y12M
65000,新北市,65000020,三重區,65000020-106,富華里,1.39,41.18,38.23,2.94,7.69,111Y12M
65000,新北市,65000020,三重區,65000020-107,富福里,0.74,45.45,36.36,9.09,24.99,111Y12M
65000,新北市,65000020,三重區,65000020-108,碧華里,0.5,73.07,73.07,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-109,五谷里,1.01,35.71,28.57,7.14,24.99,111Y12M
65000,新北市,65000020,三重區,65000020-110,博愛里,0.68,55,40,15,37.5,111Y12M
65000,新北市,65000020,三重區,65000020-111,福德里,0.43,5.88,5.88,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-112,永吉里,0.55,128.55,128.55,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-113,永發里,0.72,48.27,44.83,3.45,7.69,111Y12M
65000,新北市,65000020,三重區,65000020-114,永順里,0.77,53.84,46.15,7.69,16.67,111Y12M
65000,新北市,65000020,三重區,65000020-115,永豐里,0.67,21.21,18.18,3.03,16.66,111Y12M
65000,新北市,65000020,三重區,65000020-116,立德里,0.5,30.77,23.08,7.69,33.32,111Y12M
65000,新北市,65000020,三重區,65000020-117,福樂里,0.37,27.27,27.27,0,0,111Y12M
65000,新北市,65000020,三重區,65000020-118,仁華里,0.38,41.66,33.33,8.33,24.99,111Y12M
65000,新北市,65000020,三重區,65000020-119,五順里,0.6,50,37.5,12.5,33.33,111Y12M
65000,新北市,65000030,中和區,65000030-001,中原里,0.87,28.57,22.22,6.35,28.57,111Y12M
65000,新北市,65000030,中和區,65000030-002,平河里,0.73,45.65,30.43,15.22,50,111Y12M
65000,新北市,65000030,中和區,65000030-003,信和里,1.02,59.26,51.85,7.41,14.28,111Y12M
65000,新北市,65000030,中和區,65000030-004,仁和里,0.96,8.82,5.88,2.94,49.98,111Y12M
65000,新北市,65000030,中和區,65000030-005,中正里,0.98,52,40,12,30,111Y12M
65000,新北市,65000030,中和區,65000030-006,建和里,1.18,32.26,16.13,16.13,99.98,111Y12M
65000,新北市,65000030,中和區,65000030-007,連和里,0.5,20,0,20,0,111Y12M
65000,新北市,65000030,中和區,65000030-008,連城里,0.81,57.57,48.48,9.09,18.75,111Y12M
65000,新北市,65000030,中和區,65000030-009,力行里,0.44,28.57,9.52,19.05,199.9,111Y12M
65000,新北市,65000030,中和區,65000030-010,枋寮里,0.3,10,0,10,0,111Y12M
65000,新北市,65000030,中和區,65000030-011,漳和里,0.36,27.27,27.27,0,0,111Y12M
65000,新北市,65000030,中和區,65000030-012,廟美里,0.57,38.89,27.78,11.11,39.99,111Y12M
65000,新北市,65000030,中和區,65000030-013,福真里,0.44,28.57,28.57,0,0,111Y12M
65000,新北市,65000030,中和區,65000030-014,福善里,0.42,63.63,45.45,18.18,39.99,111Y12M
65000,新北市,65000030,中和區,65000030-015,福美里,0.65,40,35,5,14.28,111Y12M
65000,新北市,65000030,中和區,65000030-016,福祥里,0.9,36.36,24.24,12.12,49.99,111Y12M
65000,新北市,65000030,中和區,65000030-017,瓦[■]里,3.27,62.5,50,12.5,25,111Y12M
65000,新北市,65000030,中和區,65000030-018,福和里,0.42,87.49,74.99,12.5,16.66,111Y12M
65000,新北市,65000030,中和區,65000030-019,佳和里,0.59,16,16,0,0,111Y12M
65000,新北市,65000030,中和區,65000030-020,安樂里,0.37,30,10,20,199.8,111Y12M
65000,新北市,65000030,中和區,65000030-021,安和里,0.33,99.98,59.99,39.99,66.64,111Y12M
65000,新北市,65000030,中和區,65000030-022,安平里,0.47,28.57,28.57,0,0,111Y12M
65000,新北市,65000030,中和區,65000030-023,中安里,0.23,99.98,39.99,59.99,149.93,111Y12M
65000,新北市,65000030,中和區,65000030-024,泰安里,0.6,25,12.5,12.5,99.95,111Y12M
65000,新北市,65000030,中和區,65000030-025,新南里,0.62,38.89,30.55,8.33,27.27,111Y12M
65000,新北市,65000030,中和區,65000030-026,南山里,0.51,18.18,13.64,4.55,33.32,111Y12M
65000,新北市,65000030,中和區,65000030-027,秀山里,0.84,40.74,29.63,11.11,37.5,111Y12M
65000,新北市,65000030,中和區,65000030-028,秀成里,0.53,63.63,63.63,0,0,111Y12M
65000,新北市,65000030,中和區,65000030-029,秀福里,0.76,38.46,30.77,7.69,25,111Y12M
65000,新北市,65000030,中和區,65000030-030,秀景里,0.69,41.93,32.26,9.68,30,111Y12M
65000,新北市,65000030,中和區,65000030-031,秀明里,0.54,28.57,14.29,14.29,99.97,111Y12M
