COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A9_M_CNT,A0A9_F_CNT,A10A19_M_CNT,A10A19_F_CNT,A20A29_M_CNT,A20A29_F_CNT,A30A39_M_CNT,A30A39_F_CNT,A40A49_M_CNT,A40A49_F_CNT,A50A59_M_CNT,A50A59_F_CNT,A60A69_M_CNT,A60A69_F_CNT,A70A79_M_CNT,A70A79_F_CNT,A80A89_M_CNT,A80A89_F_CNT,A90A99_M_CNT,A90A99_F_CNT,A100UP_M_CNT,A100UP_F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,原住民0-9歲男性人口數,原住民0-9歲女性人口數,原住民10-19歲男性人口數,原住民10-19歲女性人口數,原住民20-29歲男性人口數,原住民20-29歲女性人口數,原住民30-39歲男性人口數,原住民30-39歲女性人口數,原住民40-49歲男性人口數,原住民40-49歲女性人口數,原住民50-59歲男性人口數,原住民50-59歲女性人口數,原住民60-69歲男性人口數,原住民60-69歲女性人口數,原住民70-79歲男性人口數,原住民70-79歲女性人口數,原住民80-89歲男性人口數,原住民80-89歲女性人口數,原住民90-99歲男性人口數,原住民90-99歲女性人口數,原住民100歲以上男性人口數,原住民100歲以上女性人口數,資料時間
66000,臺中市,66000100,東勢區,66000100-014,上城里,4,4,1,2,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-015,下城里,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-016,慶東里,2,2,5,1,5,4,0,1,2,4,0,1,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-017,慶福里,2,0,0,1,0,0,0,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-018,東新里,1,8,6,3,3,7,1,4,1,3,2,3,1,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-019,粵寧里,2,2,5,4,1,1,4,4,2,5,1,1,1,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-020,下新里,2,0,4,0,1,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-021,興隆里,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-022,茂興里,2,4,0,1,1,1,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-023,泰興里,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-024,埤頭里,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000100,東勢區,66000100-025,明正里,4,2,1,0,5,6,2,3,1,0,0,3,0,1,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-001,朝陽里,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-002,大甲里,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-003,順天里,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-004,孔門里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-005,平安里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-006,庄美里,0,2,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-007,新美里,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-008,岷山里,3,1,2,2,0,0,4,6,1,1,1,4,3,3,0,2,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-009,中山里,2,2,2,1,1,4,4,3,2,3,1,2,0,3,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-010,南陽里,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-011,薰風里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-012,義和里,0,0,0,2,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-013,武陵里,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-014,文曲里,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-015,武曲里,3,4,0,2,1,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-016,文武里,1,2,2,4,0,3,2,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-017,奉化里,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-018,德化里,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-019,江南里,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-020,頂店里,3,1,2,1,2,7,0,3,3,1,2,6,1,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-021,太白里,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-022,孟春里,4,2,1,1,4,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-023,幸福里,1,0,1,3,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-024,日南里,3,7,7,9,6,8,3,2,9,6,1,4,2,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-025,龍泉里,3,2,1,3,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-026,西岐里,3,4,0,0,2,2,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-027,銅安里,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-028,福德里,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000110,大甲區,66000110-029,建興里,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-001,鰲峰里,1,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-002,靈泉里,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-003,清水里,1,1,0,2,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-004,文昌里,0,2,3,0,2,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-005,南寧里,4,0,2,1,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-006,西寧里,2,0,1,0,2,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-007,北寧里,2,3,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-008,中興里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-009,西社里,3,1,0,0,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-010,南社里,8,8,13,8,11,10,11,9,3,5,4,6,1,7,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-011,裕嘉里,0,0,1,0,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-012,臨江里,0,0,0,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-013,秀水里,10,7,2,1,4,9,2,6,2,2,1,5,2,2,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-014,武鹿里,4,5,3,2,5,4,5,4,2,4,0,4,1,2,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-015,海濱里,4,1,3,6,2,8,1,3,3,3,0,1,1,3,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-016,■榔里,14,12,7,13,18,9,17,8,7,8,12,10,1,3,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-017,中社里,6,3,7,7,3,5,3,6,4,6,1,2,1,1,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-018,高西里,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-019,高南里,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-020,高東里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-021,高北里,0,1,3,1,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-022,高美里,4,1,1,1,1,0,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-023,國姓里,0,2,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-024,菁埔里,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-025,頂湳里,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-026,田寮里,0,2,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-027,橋頭里,11,6,2,3,4,8,3,6,3,4,1,1,2,1,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-028,下湳里,5,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-029,東山里,4,5,1,1,1,0,3,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-030,楊厝里,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-031,海風里,1,0,1,1,1,1,2,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,110Y12M
66000,臺中市,66000120,清水區,66000120-032,吳厝里,2,0,6,1,3,3,4,2,3,1,1,2,1,2,1,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-001,居仁里,0,0,0,0,1,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-002,洛泉里,1,1,3,2,0,2,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-003,沙鹿里,0,0,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-004,美仁里,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-005,興仁里,1,2,4,4,4,3,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-006,斗抵里,4,3,3,3,5,4,4,4,0,3,1,2,0,0,1,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-007,鹿峰里,5,2,3,6,4,2,1,2,1,3,2,2,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-008,鹿寮里,4,5,0,3,4,6,6,5,3,4,2,2,0,2,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-009,竹林里,12,10,6,9,6,9,4,5,2,8,3,4,2,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-010,犁分里,5,9,1,1,1,5,3,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-011,北勢里,4,0,10,6,3,6,6,5,4,7,1,3,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-012,福興里,5,6,5,3,5,7,1,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-013,晉江里,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-014,六路里,3,6,9,6,10,11,2,6,5,13,3,3,0,1,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-015,南勢里,4,3,7,4,3,2,0,3,3,1,1,0,1,0,0,0,0,1,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-016,埔子里,6,3,9,2,11,3,6,9,5,11,4,4,0,2,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-017,公明里,14,18,17,18,16,15,21,23,10,10,11,25,3,9,0,5,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-018,清泉里,14,6,7,5,4,10,11,12,2,5,4,2,2,6,0,4,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-019,西勢里,6,5,2,1,1,3,5,0,2,5,2,1,0,4,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-020,興安里,1,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000130,沙鹿區,66000130-021,三鹿里,9,14,13,7,16,16,17,11,19,15,7,10,0,6,1,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-001,頂寮里,9,9,8,8,9,10,3,11,5,8,8,4,2,4,2,0,0,1,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-002,下寮里,5,2,8,9,8,5,2,4,6,6,5,5,1,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-003,中正里,6,2,8,11,12,20,4,6,8,10,5,9,3,6,4,2,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-004,中和里,3,1,3,4,2,1,0,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-005,文化里,2,4,0,2,2,1,3,2,0,3,1,0,1,3,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-006,安仁里,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-007,草湳里,16,17,13,10,14,20,20,17,7,5,8,19,5,6,1,1,1,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-008,南簡里,8,11,6,9,8,10,6,13,4,6,3,8,1,2,1,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-009,福德里,6,10,5,6,14,12,9,7,3,4,1,5,3,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-010,大庄里,7,9,10,6,13,12,5,13,5,10,9,5,3,4,0,0,0,1,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-011,大村里,2,3,6,7,17,12,4,8,2,6,8,8,4,6,1,2,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-012,興農里,1,2,3,5,6,2,5,4,2,1,2,5,1,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-013,永寧里,3,0,1,3,3,4,3,2,0,1,0,3,3,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000140,梧棲區,66000140-014,永安里,0,0,0,1,0,0,1,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-001,廣福里,5,5,17,15,15,10,5,12,6,9,7,8,5,8,1,1,0,1,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-002,仁里里,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-003,義里里,1,1,1,2,6,2,2,6,1,2,4,2,1,4,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-004,后里里,5,1,6,2,4,7,2,1,2,3,1,6,1,1,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-005,厚里里,2,6,1,7,1,1,1,1,3,4,1,1,0,2,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-006,墩東里,9,7,3,7,7,5,3,5,1,4,5,1,1,1,0,3,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-007,墩西里,2,1,1,1,2,3,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-008,墩南里,7,3,7,5,3,5,11,4,3,1,1,4,1,4,0,2,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-009,墩北里,0,0,0,2,3,1,0,2,0,4,0,2,1,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-010,中和里,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-011,舊社里,1,0,1,1,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-012,聯合里,1,0,1,1,2,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-013,太平里,1,1,0,1,0,0,2,3,2,1,0,1,1,3,1,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-014,眉山里,2,4,6,3,6,10,3,0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-015,泰安里,0,0,2,1,1,2,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-016,公館里,4,3,4,4,4,6,1,1,3,2,0,1,2,0,0,0,0,1,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-017,月眉里,2,1,5,4,2,5,4,6,0,3,1,3,2,4,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000150,后里區,66000150-018,義德里,3,3,4,2,6,5,7,2,5,3,1,3,1,6,1,2,1,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-001,神岡里,4,4,4,3,5,4,2,4,5,0,1,6,2,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-002,庄前里,1,1,0,0,0,3,2,0,3,1,0,1,1,1,1,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-003,北庄里,1,3,7,3,4,6,7,4,3,3,1,5,3,2,2,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-004,庄後里,2,3,1,1,0,3,4,5,0,1,0,2,2,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-005,社口里,6,7,6,7,7,8,7,6,2,5,6,8,3,2,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-006,社南里,2,4,6,7,8,7,1,6,1,9,5,3,0,0,0,1,0,0,0,1,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-007,三角里,3,1,5,4,8,5,2,3,5,4,2,3,1,2,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-008,岸裡里,1,3,2,1,4,3,2,3,0,2,1,1,0,2,0,0,0,0,0,1,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-009,大社里,8,3,8,11,9,12,9,15,3,5,7,6,1,7,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-010,豐洲里,3,7,11,11,6,22,7,7,5,8,3,5,1,1,1,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-011,神洲里,1,0,2,2,3,3,3,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-012,溪洲里,2,2,1,1,6,5,3,5,0,2,1,5,1,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-013,圳前里,9,9,20,5,11,12,5,6,3,11,4,7,0,1,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-014,新庄里,15,15,23,17,18,16,7,20,13,12,6,7,2,7,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-015,圳堵里,7,7,3,8,9,8,7,6,0,8,2,4,0,5,0,2,0,1,0,0,0,0,110Y12M
66000,臺中市,66000160,神岡區,66000160-016,山皮里,2,1,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-001,潭陽里,19,24,16,18,31,26,20,28,12,19,19,25,4,9,2,2,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-002,潭秀里,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-003,潭北里,8,7,6,5,9,6,9,4,2,2,4,8,2,3,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-004,福仁里,25,18,36,28,19,18,20,27,14,12,7,18,6,12,0,3,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-005,頭家里,10,5,9,7,14,15,7,11,5,14,6,8,4,3,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-006,甘蔗里,15,11,10,14,23,17,13,14,9,9,7,14,6,6,1,2,0,0,1,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-007,東寶里,13,8,15,11,14,9,8,7,5,10,9,11,3,8,2,2,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-008,大富里,0,2,1,1,1,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-009,大豐里,12,5,3,10,7,8,6,6,4,6,1,3,5,6,0,0,0,1,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-010,栗林里,3,11,2,6,5,13,7,5,3,7,4,4,2,2,1,2,0,1,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-011,嘉仁里,10,3,2,7,6,7,8,14,5,2,3,4,4,5,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-012,新田里,2,0,0,3,3,5,3,3,1,3,4,4,3,2,0,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-013,聚興里,5,8,5,8,9,9,16,10,4,5,3,7,2,5,1,2,0,1,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-014,頭家東里,8,4,6,8,6,8,8,6,7,6,4,9,4,2,0,0,0,1,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-015,家興里,20,12,13,12,17,14,9,14,6,15,5,12,2,1,0,3,0,0,0,0,0,0,110Y12M
66000,臺中市,66000170,潭子區,66000170-016,家福里,5,6,1,4,2,4,7,3,2,4,1,8,2,3,0,1,0,1,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-001,大雅里,9,1,2,7,5,8,3,5,1,2,3,5,0,0,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-002,員林里,13,19,18,15,15,18,12,12,6,10,6,11,4,6,1,1,0,0,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-003,六寶里,37,42,36,25,34,31,29,27,29,21,14,28,13,25,1,4,0,3,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-004,秀山里,7,9,2,5,7,3,3,9,4,3,2,1,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-005,忠義里,39,24,44,29,40,49,32,37,26,31,33,28,13,17,4,8,0,3,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-006,橫山里,4,3,4,4,6,4,9,5,1,2,1,2,1,3,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-007,三和里,5,9,8,6,9,5,8,7,2,4,1,7,0,1,0,1,0,1,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-008,西寶里,9,5,3,6,8,8,10,9,5,3,2,3,2,3,1,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-009,上楓里,13,4,19,18,15,6,13,15,8,9,3,6,2,3,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-010,二和里,8,10,7,8,7,11,10,7,8,8,4,2,5,3,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-011,四德里,5,3,5,5,14,14,6,10,4,6,7,9,0,1,0,0,0,0,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-012,上雅里,7,14,14,13,18,10,11,15,9,17,5,14,4,5,1,0,0,1,0,0,0,0,110Y12M
66000,臺中市,66000180,大雅區,66000180-013,文雅里,17,16,22,15,19,15,18,15,16,16,9,12,5,12,0,0,0,0,0,0,0,0,110Y12M
