COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,й╩дёи╥,дс╢q,дHдf▒Kл╫,з▀╛iдё,з▀еодё,з▀ж╤дё,ж╤д╞л№╝╞,╕ъо╞о╔╢б
10002,йy─ї┐д,10002100,дTмP╢m,10002100-005,дHйMз°,106.53,2.5,95.44,47.95,11.4,36.55,320.51,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-017,дjмwз°,121.89,2.64,500.75,36.39,12.16,24.24,199.37,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-015,дj╕qз°,115.84,2.22,340.48,33.33,9.58,23.75,247.87,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-010,дj┴Їз°,107.53,2.52,453.83,29.7,11.1,18.6,167.55,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-002,д╤дsз°,125.46,2.51,97.73,53.9,14.36,39.55,275.44,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-003,д╤║╓з°,119.95,2.89,172.51,52.36,14.18,38.18,269.23,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-008,дым▄з°,118.22,2.65,1091.19,43.25,14.46,28.79,199.04,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-011,жц░╖з°,112.69,2.41,324.06,32.57,9.52,23.06,242.25,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-018,з└╣╒з°,120.49,2.77,452.89,35.77,12.2,23.57,193.2,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-016,й|кZз°,120.31,2.26,203.8,36.46,9.24,27.23,294.83,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-009,л¤╖╙з°,130.58,2.18,147.48,34.82,9.18,25.64,279.38,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-001,н√дsз°,127.,2.23,22.58,40.12,3.09,37.04,1200.,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-013,╢QкLз°,114.06,2.51,74.92,32.05,11.08,20.96,189.13,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-007,╢░╝yз°,101.06,2.68,274.11,46.51,14.62,31.89,218.18,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-014,╕U┤Iз°,125.07,2.34,265.03,41.92,9.79,32.13,328.07,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-012,╕U╝wз°,129.,2.53,306.22,36.85,9.76,27.09,277.55,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-006,╕q╝wз°,124.43,2.49,595.,44.18,15.7,28.48,181.46,"106Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-004,┬∙╜хз°,131.58,2.59,283.88,49.66,13.38,36.28,271.19,"106Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-007,д╙енз°,186.36,2.25,.34,43.18,4.55,38.64,850.,"106Y12M"
