COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,й╩дёи╥,дс╢q,дHдf▒Kл╫,з▀╛iдё,з▀еодё,з▀ж╤дё,ж╤д╞л№╝╞,╕ъо╞о╔╢б
10002,йy─ї┐д,10002100,дTмP╢m,10002100-005,дHйMз°,108.5,2.68,97.13,51.92,15.63,36.28,232.08,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-017,дjмwз°,119.9,2.74,496.26,37.69,14.41,23.29,161.62,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-015,дj╕qз°,115.52,2.36,343.34,32.16,10.22,21.94,214.71,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-010,дj┴Їз°,112.,2.56,440.29,28.42,10.95,17.48,159.65,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-002,д╤дsз°,123.81,2.47,97.73,53.52,12.81,40.7,317.65,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-003,д╤║╓з°,122.57,2.89,174.57,48.25,13.81,34.44,249.37,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-008,дым▄з°,118.55,2.77,1085.89,46.01,17.09,28.92,169.17,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-011,жц░╖з°,115.63,2.54,307.35,33.43,10.53,22.9,217.57,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-018,з└╣╒з°,116.8,2.9,453.72,37.38,15.09,22.3,147.78,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-016,й|кZз°,118.37,2.36,203.56,36.96,10.24,26.72,260.94,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-009,л¤╖╙з°,136.26,2.16,153.07,34.45,10.91,23.55,215.83,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-001,н√дsз°,120.56,2.31,23.48,35.63,3.45,32.18,933.33,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-013,╢QкLз°,109.4,2.56,76.15,34.22,13.25,20.96,158.18,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-007,╢░╝yз°,99.86,2.88,286.96,42.49,14.4,28.09,195.,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-014,╕U┤Iз°,128.89,2.43,264.39,40.37,10.73,29.64,276.19,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-012,╕U╝wз°,123.68,2.62,303.1,36.27,11.62,24.65,212.07,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-006,╕q╝wз°,117.47,2.58,598.,44.01,16.22,27.79,171.34,"104Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-004,┬∙╜хз°,125.66,2.66,295.06,46.9,13.06,33.83,259.02,"104Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-007,д╙енз°,200.,2.48,.39,30.91,1.82,29.09,1600.,"104Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-008,е|йuз°,111.86,3.37,11.,45.35,31.98,13.37,41.82,"104Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-003,кQ├╣з°,125.33,3.38,21.46,33.49,23.54,9.95,42.28,"104Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-009,лnдsз°,112.66,3.31,8.72,39.58,31.43,8.14,25.91,"104Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-010,нZжwз°,119.8,3.08,3.81,33.73,21.69,12.05,55.56,"104Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-005,н^дhз°,121.05,2.78,5.3,40.94,27.52,13.42,48.78,"104Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-002,▒[░ёз°,122.94,3.31,26.86,30.41,21.65,8.77,40.5,"104Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-001,┤H╖╦з°,108.39,3.29,9.82,45.29,30.53,14.76,48.33,"104Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-004,┤_┐│з°,132.84,2.84,9.55,38.67,16.44,22.22,135.14,"104Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-006,╝╓дЇз°,133.5,3.19,12.02,35.88,22.88,12.99,56.79,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-002,дG╡▓з°,98.67,2.77,3865.21,32.15,13.1,19.05,145.41,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-001,дT┐│з°,112.97,2.73,841.98,32.68,12.51,20.18,161.32,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-004,дWе|з°,105.83,2.37,2542.75,31.79,7.69,24.1,313.59,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-009,дjжNз°,106.52,2.87,1010.7,31.52,15.57,15.95,102.48,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-005,дд┐│з°,102.6,2.53,1049.4,28.78,9.57,19.22,200.91,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-008,дн╡▓з°,109.12,2.75,2506.47,31.68,13.74,17.94,130.52,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-006,е|╡▓з°,102.76,2.37,4261.66,32.47,10.34,22.14,214.15,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-014,жи┐│з°,103.69,2.89,834.68,34.34,17.02,17.32,101.76,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-013,зQ┐Aз°,105.69,2.89,1051.2,31.61,12.08,19.53,161.64,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-011,з╡л┬з°,114.14,2.83,627.64,35.46,12.81,22.64,176.73,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-010,иєйMз°,107.04,2.67,948.86,28.56,13.11,15.44,117.76,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-015,йu╖sз°,108.7,2.91,805.87,31.74,13.8,17.94,129.97,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-007,║╓┐│з°,111.62,2.7,1084.65,31.87,12.15,19.72,162.23,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-012,└A▓│з°,110.99,2.91,258.96,39.55,13.38,26.18,195.68,"104Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-003,┬эжwз°,111.72,2.86,1001.24,29.22,12.19,17.04,139.77,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-012,дK─_з°,118.34,2.97,456.96,34.77,13.88,20.89,150.49,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-004,дTй_з°,115.84,3.12,423.69,33.58,15.56,18.01,115.75,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-013,дYдsз°,109.83,2.97,853.29,33.06,11.73,21.33,181.82,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-024,дj╢iз°,128.82,2.72,73.,45.16,14.84,30.31,204.21,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-005,дj┐│з°,118.05,2.99,537.42,36.77,13.1,23.66,180.58,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-014,дддsз°,110.9,2.71,89.17,29.86,10.65,19.21,180.43,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-011,д╙йMз°,108.56,2.92,323.76,35.08,13.28,21.8,164.12,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-009,еVдsз°,118.1,2.31,6362.07,48.54,17.87,30.66,171.55,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-016,е├м№з°,104.16,2.62,1468.81,28.59,12.76,15.83,124.11,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-010,жwенз°,101.87,3.18,121.47,46.1,23.39,22.71,97.1,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-006,кFл░з°,107.33,3.18,659.81,39.36,19.15,20.21,105.58,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-001,кZ▓Wз°,116.45,2.5,374.28,29.66,7.29,22.36,306.76,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-008,лn┐│з°,95.66,3.2,4464.84,48.08,33.7,14.39,42.69,"104Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-023,м_кLз°,106.01,2.69,411.78,27.95,13.35,14.59,109.31,"104Y12M"
