COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,й╩дёи╥,дс╢q,дHдf▒Kл╫,з▀╛iдё,з▀еодё,з▀ж╤дё,ж╤д╞л№╝╞,╕ъо╞о╔╢б
65000,╖sе_ел,65000020,дTнл░╧,65000020-078,д╗║╓и╜,98.45,2.99,55064.64,28.28,19.39,8.89,45.87,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-079,╢╢╝wи╜,108.54,2.72,44592.76,34.01,15.13,18.88,124.81,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-080,й╙╝wи╜,102.76,2.95,13302.68,39.01,18.14,20.87,115.06,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-081,╖ч╝wи╜,96.87,2.76,44697.88,35.6,17.32,18.27,105.47,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-082,▒R╝wи╜,101.69,2.83,43902.94,32.25,16.03,16.22,101.15,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-083,лp╝wи╜,95.74,2.74,61578.24,33.77,20.32,13.45,66.21,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-084,║√╝wи╜,95.52,2.74,39995.98,33.12,19.01,14.12,74.29,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-085,й|╝wи╜,95.25,2.71,39796.89,32.29,16.76,15.53,92.65,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-086,░Ў╝wи╜,98.32,2.79,23913.94,31.11,17.27,13.84,80.11,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-087,е├╝wи╜,96.56,2.85,44285.69,34.88,21.19,13.68,64.58,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-088,е├▓▒и╜,95.09,2.88,42054.16,36.14,22.19,13.95,62.85,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-089,е├║╓и╜,94.15,2.94,46960.33,32.39,21.69,10.71,49.38,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-090,е├▓Mи╜,94.17,3.,74977.02,31.22,20.83,10.39,49.9,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-091,е├жwи╜,94.22,2.93,70193.91,34.69,24.21,10.48,43.29,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-092,е├▐kи╜,106.7,2.82,51158.36,25.37,12.9,12.48,96.74,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-093,╖╦м№и╜,94.47,2.66,46208.89,26.81,16.18,10.63,65.69,"103Y12M"
