COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
65000,新北市,65000010,板橋區,65000010-014,國光里,91.77,2.43,68001.23,42.52,11.25,31.27,277.85,"109Y12M"
65000,新北市,65000010,板橋區,65000010-015,港尾里,90.78,2.69,68426.26,39.88,19.69,20.19,102.57,"109Y12M"
65000,新北市,65000010,板橋區,65000010-016,金華里,95.69,2.75,75526.13,43.6,18.25,25.35,138.92,"109Y12M"
65000,新北市,65000010,板橋區,65000010-017,港德里,95.24,2.5,67397.6,46.04,16.22,29.82,183.83,"109Y12M"
65000,新北市,65000010,板橋區,65000010-018,民權里,92.3,2.45,48034.93,50.08,15.72,34.36,218.57,"109Y12M"
65000,新北市,65000010,板橋區,65000010-019,建國里,92.77,2.5,62379.69,44.11,15.91,28.21,177.33,"109Y12M"
65000,新北市,65000010,板橋區,65000010-020,漢生里,94.04,2.57,40275.16,57.66,25.46,32.2,126.48,"109Y12M"
65000,新北市,65000010,板橋區,65000010-021,公F里,98.47,2.67,50601.59,46.14,20.93,25.21,120.45,"109Y12M"
65000,新北市,65000010,板橋區,65000010-022,新民里,93.88,2.64,15541.52,52.79,26.81,25.98,96.92,"109Y12M"
65000,新北市,65000010,板橋區,65000010-023,幸福里,95.89,2.63,37890.82,40.51,15.25,25.26,165.68,"109Y12M"
65000,新北市,65000010,板橋區,65000010-024,忠誠里,92.13,2.5,37110.99,50.73,22.5,28.23,125.49,"109Y12M"
65000,新北市,65000010,板橋區,65000010-025,百壽里,85.83,2.43,51029.56,54.35,29.84,24.51,82.16,"109Y12M"
65000,新北市,65000010,板橋區,65000010-026,介壽里,89.55,2.54,42074.1,56.11,27.39,28.72,104.86,"109Y12M"
65000,新北市,65000010,板橋區,65000010-027,新埔里,95.25,2.41,36698.19,42.63,13.61,29.02,213.24,"109Y12M"
65000,新北市,65000010,板橋區,65000010-028,華江里,85.91,2.43,66839.75,47.12,28.44,18.68,65.67,"109Y12M"
65000,新北市,65000010,板橋區,65000010-029,江翠里,96.66,2.55,39121.21,38.12,15.29,22.83,149.32,"109Y12M"
65000,新北市,65000010,板橋區,65000010-030,純翠里,92.48,2.63,46713.11,39.09,16.09,22.99,142.86,"109Y12M"
65000,新北市,65000010,板橋區,65000010-031,溪頭里,95.62,2.44,8278.33,37.89,16.22,21.67,133.6,"109Y12M"
65000,新北市,65000010,板橋區,65000010-032,聯翠里,87.78,2.27,49690.41,36.29,13.37,22.92,171.39,"109Y12M"
65000,新北市,65000010,板橋區,65000010-033,宏翠里,89.09,2.2,12339.56,34.56,16.15,18.41,113.96,"109Y12M"
65000,新北市,65000010,板橋區,65000010-034,仁翠里,94.17,2.64,77010.01,43.42,14.15,29.27,206.92,"109Y12M"
65000,新北市,65000010,板橋區,65000010-035,新翠里,91.09,2.54,71509.77,35.26,15.89,19.37,121.87,"109Y12M"
65000,新北市,65000010,板橋區,65000010-036,吉翠里,94.09,2.76,71355.63,40.1,17.17,22.93,133.55,"109Y12M"
65000,新北市,65000010,板橋區,65000010-037,德翠里,96.34,2.71,68388.99,32.15,17.42,14.73,84.55,"109Y12M"
65000,新北市,65000010,板橋區,65000010-038,滿翠里,92.28,2.65,51829.74,42.63,13.76,28.87,209.9,"109Y12M"
65000,新北市,65000010,板橋區,65000010-039,明翠里,95.3,2.46,46554.13,41.14,13.81,27.33,197.9,"109Y12M"
65000,新北市,65000010,板橋區,65000010-040,松翠里,91.27,2.41,48288.64,41.02,14.92,26.11,175.0,"109Y12M"
65000,新北市,65000010,板橋區,65000010-041,柏翠里,91.99,2.24,7089.82,38.12,16.94,21.19,125.08,"109Y12M"
65000,新北市,65000010,板橋區,65000010-042,龍翠里,95.2,2.54,42743.74,36.09,13.95,22.14,158.73,"109Y12M"
65000,新北市,65000010,板橋區,65000010-043,華翠里,92.8,2.67,42119.43,44.07,20.79,23.28,112.01,"109Y12M"
65000,新北市,65000010,板橋區,65000010-044,忠翠里,87.23,2.43,52026.84,37.24,20.28,16.96,83.62,"109Y12M"
65000,新北市,65000010,板橋區,65000010-045,嵐翠里,98.19,2.57,56013.88,40.26,15.26,25.0,163.87,"109Y12M"
65000,新北市,65000010,板橋區,65000010-046,文翠里,96.54,2.57,30798.92,41.04,15.02,26.03,173.33,"109Y12M"
65000,新北市,65000010,板橋區,65000010-047,青翠里,103.49,2.51,54031.88,38.48,13.25,25.23,190.34,"109Y12M"
65000,新北市,65000010,板橋區,65000010-048,懷翠里,97.73,2.77,20973.4,35.19,14.21,20.98,147.57,"109Y12M"
65000,新北市,65000010,板橋區,65000010-049,福翠里,102.02,2.43,10763.77,44.33,15.67,28.66,182.89,"109Y12M"
65000,新北市,65000010,板橋區,65000010-050,港嘴里,96.19,2.52,28994.76,34.7,13.34,21.36,160.13,"109Y12M"
65000,新北市,65000010,板橋區,65000010-051,振興里,95.5,2.62,42729.27,36.52,11.43,25.08,219.41,"109Y12M"
65000,新北市,65000010,板橋區,65000010-052,振義里,96.75,2.58,14362.0,36.57,12.94,23.62,182.56,"109Y12M"
65000,新北市,65000010,板橋區,65000010-053,光復里,104.52,2.49,8659.8,36.51,14.48,22.02,152.05,"109Y12M"
65000,新北市,65000010,板橋區,65000010-054,埔墘里,91.12,2.45,55578.34,33.81,12.36,21.45,173.64,"109Y12M"
65000,新北市,65000010,板橋區,65000010-055,長壽里,96.9,2.7,28254.8,44.18,15.56,28.61,183.85,"109Y12M"
65000,新北市,65000010,板橋區,65000010-056,福壽里,95.67,2.6,31050.77,34.43,12.82,21.62,168.65,"109Y12M"
65000,新北市,65000010,板橋區,65000010-057,海山里,90.06,2.94,64249.03,48.7,28.68,20.02,69.79,"109Y12M"
65000,新北市,65000010,板橋區,65000010-058,九如里,93.3,2.69,47713.11,40.14,17.03,23.11,135.73,"109Y12M"
65000,新北市,65000010,板橋區,65000010-059,玉光里,90.09,2.53,46505.36,42.21,22.32,19.9,89.15,"109Y12M"
65000,新北市,65000010,板橋區,65000010-060,光仁里,95.59,2.88,27641.23,47.82,21.48,26.34,122.6,"109Y12M"
65000,新北市,65000010,板橋區,65000010-061,埤墘里,90.27,2.61,64717.88,48.88,27.38,21.5,78.55,"109Y12M"
65000,新北市,65000010,板橋區,65000010-062,永安里,94.38,2.57,55190.34,43.42,21.31,22.11,103.78,"109Y12M"
65000,新北市,65000010,板橋區,65000010-063,雙玉里,91.66,2.75,44207.65,44.51,23.2,21.31,91.85,"109Y12M"
65000,新北市,65000010,板橋區,65000010-064,廣新里,95.42,2.89,49502.08,47.89,23.22,24.68,106.27,"109Y12M"
65000,新北市,65000010,板橋區,65000010-065,深丘里,92.76,2.51,26305.13,50.99,31.03,19.96,64.31,"109Y12M"
65000,新北市,65000010,板橋區,65000010-066,香丘里,91.27,2.62,43652.49,50.78,27.91,22.87,81.96,"109Y12M"
65000,新北市,65000010,板橋區,65000010-067,西安里,92.99,2.65,40615.33,46.92,21.3,25.62,120.24,"109Y12M"
65000,新北市,65000010,板橋區,65000010-068,東丘里,92.57,2.87,39428.53,47.57,22.4,25.17,112.36,"109Y12M"
65000,新北市,65000010,板橋區,65000010-069,長安里,92.87,2.86,45820.51,47.55,29.01,18.54,63.91,"109Y12M"
65000,新北市,65000010,板橋區,65000010-070,福丘里,84.66,2.28,20996.35,47.05,25.11,21.94,87.36,"109Y12M"
65000,新北市,65000010,板橋區,65000010-071,福祿里,89.46,2.53,49873.99,44.21,20.68,23.54,113.83,"109Y12M"
65000,新北市,65000010,板橋區,65000010-072,民族里,93.51,2.83,54918.83,59.58,36.66,22.92,62.51,"109Y12M"
65000,新北市,65000010,板橋區,65000010-073,國泰里,92.19,2.58,34533.63,46.07,20.72,25.35,122.3,"109Y12M"
65000,新北市,65000010,板橋區,65000010-074,福德里,98.73,2.62,41156.09,43.74,17.29,26.45,152.97,"109Y12M"
65000,新北市,65000010,板橋區,65000010-075,景星里,92.88,2.27,40998.67,39.67,15.3,24.38,159.33,"109Y12M"
65000,新北市,65000010,板橋區,65000010-076,福星里,90.71,2.66,24495.81,42.76,16.36,26.4,161.34,"109Y12M"
65000,新北市,65000010,板橋區,65000010-077,鄉雲里,91.28,2.32,18340.09,38.28,14.21,24.07,169.42,"109Y12M"
65000,新北市,65000010,板橋區,65000010-078,廣德里,94.33,2.68,47504.03,41.32,18.46,22.87,123.88,"109Y12M"
65000,新北市,65000010,板橋區,65000010-079,大豐里,94.77,2.63,50326.96,45.11,16.51,28.6,173.25,"109Y12M"
65000,新北市,65000010,板橋區,65000010-080,重慶里,94.04,2.7,37434.19,36.6,17.74,18.86,106.3,"109Y12M"
65000,新北市,65000010,板橋區,65000010-081,仁愛里,98.37,2.68,34918.11,44.15,15.13,29.02,191.87,"109Y12M"
65000,新北市,65000010,板橋區,65000010-082,和平里,87.64,2.48,66546.43,42.43,28.49,13.94,48.95,"109Y12M"
65000,新北市,65000010,板橋區,65000010-083,廣福里,95.72,2.66,15938.52,36.78,17.59,19.19,109.06,"109Y12M"
65000,新北市,65000010,板橋區,65000010-084,華興里,93.64,2.54,62557.87,36.71,13.88,22.83,164.46,"109Y12M"
65000,新北市,65000010,板橋區,65000010-085,華貴里,89.83,2.63,46304.39,45.21,17.1,28.11,164.42,"109Y12M"
65000,新北市,65000010,板橋區,65000010-086,華德里,91.7,2.43,56007.19,37.87,17.1,20.77,121.44,"109Y12M"
65000,新北市,65000010,板橋區,65000010-087,華東里,92.97,2.28,10494.56,36.51,14.92,21.59,144.71,"109Y12M"
65000,新北市,65000010,板橋區,65000010-088,信義里,95.44,2.54,55760.36,41.61,16.19,25.42,157.06,"109Y12M"
65000,新北市,65000010,板橋區,65000010-089,浮洲里,102.04,2.65,5859.97,40.11,16.14,23.98,148.58,"109Y12M"
65000,新北市,65000010,板橋區,65000010-090,華中里,100.29,2.76,6905.77,36.48,16.85,19.63,116.47,"109Y12M"
65000,新北市,65000010,板橋區,65000010-091,僑中里,99.59,2.79,57501.59,31.46,16.43,15.03,91.51,"109Y12M"
65000,新北市,65000010,板橋區,65000010-092,中山里,95.71,2.31,18287.48,35.78,17.19,18.59,108.16,"109Y12M"
65000,新北市,65000010,板橋區,65000010-093,復興里,157.22,3.49,9338.49,80.46,17.05,63.41,371.88,"109Y12M"
65000,新北市,65000010,板橋區,65000010-094,大安里,102.6,2.65,42363.5,40.56,15.59,24.97,160.22,"109Y12M"
65000,新北市,65000010,板橋區,65000010-095,福安里,91.17,2.2,16417.29,34.44,18.39,16.05,87.28,"109Y12M"
65000,新北市,65000010,板橋區,65000010-096,聚安里,100.11,2.7,18857.41,38.09,16.07,22.02,136.98,"109Y12M"
65000,新北市,65000010,板橋區,65000010-097,龍安里,94.47,2.66,13144.53,41.54,16.04,25.5,159.02,"109Y12M"
65000,新北市,65000010,板橋區,65000010-098,崑崙里,96.3,2.74,37892.23,33.61,18.41,15.2,82.55,"109Y12M"
65000,新北市,65000010,板橋區,65000010-099,溪洲里,94.64,2.77,44122.8,40.17,18.41,21.77,118.25,"109Y12M"
65000,新北市,65000010,板橋區,65000010-100,溪北里,97.4,2.72,30192.5,40.62,18.84,21.78,115.63,"109Y12M"
65000,新北市,65000010,板橋區,65000010-101,香雅里,95.35,2.51,23057.25,40.86,14.59,26.27,180.0,"109Y12M"
65000,新北市,65000010,板橋區,65000010-102,新生里,97.55,2.78,80196.19,44.66,18.28,26.38,144.29,"109Y12M"
65000,新北市,65000010,板橋區,65000010-103,文德里,97.83,2.6,53963.61,37.48,14.12,23.36,165.41,"109Y12M"
65000,新北市,65000010,板橋區,65000010-104,文化里,92.1,2.49,28949.7,42.97,17.11,25.86,151.18,"109Y12M"
65000,新北市,65000010,板橋區,65000010-105,新海里,99.94,2.88,21039.17,38.1,18.24,19.85,108.82,"109Y12M"
65000,新北市,65000010,板橋區,65000010-106,莒光里,94.68,2.52,34457.19,47.14,19.75,27.39,138.68,"109Y12M"
65000,新北市,65000010,板橋區,65000010-107,富貴里,94.68,2.64,41582.26,44.18,14.97,29.21,195.06,"109Y12M"
65000,新北市,65000010,板橋區,65000010-108,正泰里,90.57,2.72,78046.8,42.82,18.13,24.69,136.15,"109Y12M"
65000,新北市,65000010,板橋區,65000010-109,民生里,92.23,2.52,60385.8,45.68,22.5,23.18,103.0,"109Y12M"
65000,新北市,65000010,板橋區,65000010-110,後埔里,94.49,2.41,64108.12,44.62,16.62,28.01,168.55,"109Y12M"
65000,新北市,65000010,板橋區,65000010-111,華福里,93.65,2.7,49156.98,42.81,14.59,28.22,193.49,"109Y12M"
65000,新北市,65000010,板橋區,65000010-112,堂春里,96.74,2.92,12097.77,33.27,18.32,14.95,81.6,"109Y12M"
65000,新北市,65000010,板橋區,65000010-113,成和里,95.84,2.62,10373.62,32.65,19.96,12.68,63.52,"109Y12M"
65000,新北市,65000010,板橋區,65000010-114,光榮里,102.9,2.55,57247.47,45.33,15.42,29.91,193.97,"109Y12M"
65000,新北市,65000010,板橋區,65000010-115,民安里,87.56,2.56,53419.87,59.25,26.08,33.17,127.17,"109Y12M"
65000,新北市,65000010,板橋區,65000010-116,陽明里,93.79,2.63,41466.1,44.03,13.68,30.35,221.84,"109Y12M"
65000,新北市,65000010,板橋區,65000010-117,朝陽里,90.88,2.69,74997.84,43.87,16.64,27.24,163.68,"109Y12M"
65000,新北市,65000010,板橋區,65000010-118,松柏里,95.08,2.45,27172.31,38.06,13.21,24.85,188.18,"109Y12M"
65000,新北市,65000010,板橋區,65000010-119,文聖里,94.52,2.8,77186.96,34.19,15.31,18.89,123.38,"109Y12M"
65000,新北市,65000010,板橋區,65000010-120,居仁里,97.37,2.56,69579.37,35.53,17.66,17.87,101.16,"109Y12M"
65000,新北市,65000010,板橋區,65000010-121,莊敬里,90.46,2.7,54880.03,41.87,25.92,15.95,61.54,"109Y12M"
65000,新北市,65000010,板橋區,65000010-122,東安里,96.81,2.96,62752.8,53.09,29.49,23.6,80.04,"109Y12M"
65000,新北市,65000010,板橋區,65000010-123,五權里,98.91,2.68,31634.14,44.5,17.63,26.87,152.44,"109Y12M"
65000,新北市,65000010,板橋區,65000010-124,溪福里,96.51,2.88,11975.4,30.04,18.59,11.45,61.6,"109Y12M"
65000,新北市,65000010,板橋區,65000010-125,大觀里,96.31,2.85,54882.76,38.06,18.62,19.45,104.45,"109Y12M"
65000,新北市,65000010,板橋區,65000010-126,歡園里,106.96,2.68,2135.05,35.92,14.98,20.94,139.72,"109Y12M"
65000,新北市,65000020,三重區,65000020-001,大有里,97.59,2.69,18030.73,34.62,14.78,19.84,134.22,"109Y12M"
65000,新北市,65000020,三重區,65000020-002,二重里,101.95,2.81,8464.44,34.63,13.66,20.98,153.57,"109Y12M"
65000,新北市,65000020,三重區,65000020-003,頂崁里,102.14,2.46,1869.37,32.2,15.32,16.88,110.13,"109Y12M"
65000,新北市,65000020,三重區,65000020-004,谷王里,112.47,2.6,1665.67,37.99,9.36,28.63,305.97,"109Y12M"
65000,新北市,65000020,三重區,65000020-005,中興里,100.49,2.47,4386.17,37.17,13.84,23.33,168.61,"109Y12M"
65000,新北市,65000020,三重區,65000020-006,德厚里,89.9,2.2,962.69,43.51,8.4,35.11,418.18,"109Y12M"
65000,新北市,65000020,三重區,65000020-007,成功里,89.96,2.33,3509.61,35.67,17.94,17.73,98.88,"109Y12M"
65000,新北市,65000020,三重區,65000020-008,福祉里,92.76,2.48,34398.97,38.65,19.14,19.52,102.0,"109Y12M"
65000,新北市,65000020,三重區,65000020-009,福民里,96.81,2.64,53745.22,41.55,18.13,23.42,129.19,"109Y12M"
65000,新北市,65000020,三重區,65000020-010,過田里,123.18,1.8,66297.34,32.62,11.01,21.6,196.11,"109Y12M"
65000,新北市,65000020,三重區,65000020-011,錦田里,98.73,2.5,41009.7,41.38,15.3,26.08,170.46,"109Y12M"
65000,新北市,65000020,三重區,65000020-012,重明里,96.08,2.45,31240.62,43.87,20.48,23.39,114.21,"109Y12M"
65000,新北市,65000020,三重區,65000020-013,光田里,92.84,2.28,53318.15,38.67,11.76,26.91,228.91,"109Y12M"
65000,新北市,65000020,三重區,65000020-014,光陽里,99.04,2.42,41571.44,31.91,10.03,21.88,218.07,"109Y12M"
65000,新北市,65000020,三重區,65000020-015,田心里,96.52,2.56,35554.65,36.47,11.96,24.51,204.92,"109Y12M"
65000,新北市,65000020,三重區,65000020-016,福田里,101.31,2.81,64305.7,32.15,12.32,19.83,160.91,"109Y12M"
65000,新北市,65000020,三重區,65000020-017,田中里,94.52,2.77,63549.03,41.0,19.51,21.49,110.12,"109Y12M"
65000,新北市,65000020,三重區,65000020-018,田安里,92.46,2.63,50930.27,35.25,14.41,20.84,144.66,"109Y12M"
65000,新北市,65000020,三重區,65000020-019,三民里,97.76,2.71,52190.89,42.09,20.42,21.67,106.11,"109Y12M"
65000,新北市,65000020,三重區,65000020-020,光明里,94.72,2.52,29079.73,36.81,17.76,19.04,107.22,"109Y12M"
65000,新北市,65000020,三重區,65000020-021,光正里,92.97,2.03,12658.4,30.47,12.57,17.9,142.37,"109Y12M"
65000,新北市,65000020,三重區,65000020-022,同安里,100.94,2.46,3776.94,34.63,14.43,20.2,140.0,"109Y12M"
65000,新北市,65000020,三重區,65000020-023,同慶里,96.09,2.41,3949.94,36.15,12.75,23.4,183.43,"109Y12M"
65000,新北市,65000020,三重區,65000020-024,菜寮里,92.83,2.49,55902.11,40.56,17.13,23.44,136.84,"109Y12M"
65000,新北市,65000020,三重區,65000020-025,永春里,94.75,2.49,76436.04,38.88,17.46,21.41,122.62,"109Y12M"
65000,新北市,65000020,三重區,65000020-026,中正里,96.52,2.44,60688.06,36.52,10.05,26.47,263.46,"109Y12M"
65000,新北市,65000020,三重區,65000020-027,吉利里,97.79,2.23,52390.55,35.29,9.56,25.73,269.31,"109Y12M"
65000,新北市,65000020,三重區,65000020-028,大同里,93.03,2.19,58872.57,31.45,10.08,21.37,212.1,"109Y12M"
65000,新北市,65000020,三重區,65000020-029,中民里,103.61,2.47,48700.81,36.38,11.25,25.13,223.36,"109Y12M"
65000,新北市,65000020,三重區,65000020-030,平和里,103.86,2.41,55322.99,40.0,11.42,28.58,250.4,"109Y12M"
65000,新北市,65000020,三重區,65000020-031,大安里,99.88,2.51,52380.81,35.68,12.74,22.94,180.12,"109Y12M"
65000,新北市,65000020,三重區,65000020-032,仁德里,99.6,2.23,41498.75,41.21,11.04,30.17,273.25,"109Y12M"
65000,新北市,65000020,三重區,65000020-033,忠孝里,95.31,2.4,52863.31,40.51,12.83,27.68,215.79,"109Y12M"
65000,新北市,65000020,三重區,65000020-034,仁義里,99.85,2.44,31147.62,36.68,13.85,22.83,164.89,"109Y12M"
65000,新北市,65000020,三重區,65000020-035,光榮里,94.44,2.2,50526.61,35.3,10.32,24.98,241.96,"109Y12M"
65000,新北市,65000020,三重區,65000020-036,光輝里,97.94,2.48,18100.4,36.89,12.0,24.89,207.41,"109Y12M"
65000,新北市,65000020,三重區,65000020-037,福星里,87.1,2.03,59905.57,33.55,10.42,23.14,222.11,"109Y12M"
65000,新北市,65000020,三重區,65000020-038,福利里,85.43,2.24,11361.3,28.24,11.68,16.56,141.71,"109Y12M"
65000,新北市,65000020,三重區,65000020-039,清和里,90.67,2.11,9824.81,30.54,10.64,19.9,187.09,"109Y12M"
65000,新北市,65000020,三重區,65000020-040,永興里,86.23,2.1,6082.39,38.25,13.18,25.07,190.3,"109Y12M"
65000,新北市,65000020,三重區,65000020-041,中山里,94.97,2.29,19078.9,37.0,13.51,23.49,173.84,"109Y12M"
65000,新北市,65000020,三重區,65000020-042,大園里,98.85,2.51,69432.94,40.77,17.36,23.41,134.81,"109Y12M"
65000,新北市,65000020,三重區,65000020-043,國隆里,93.1,2.44,47509.31,32.72,12.39,20.33,164.06,"109Y12M"
65000,新北市,65000020,三重區,65000020-044,重陽里,98.24,2.59,31758.41,36.89,14.14,22.75,160.84,"109Y12M"
65000,新北市,65000020,三重區,65000020-045,民生里,96.35,2.54,56974.64,40.46,16.12,24.34,150.98,"109Y12M"
65000,新北市,65000020,三重區,65000020-046,重新里,95.77,2.3,42642.79,45.34,13.59,31.75,233.57,"109Y12M"
65000,新北市,65000020,三重區,65000020-047,正德里,99.33,2.31,49264.77,48.25,16.25,32.0,196.92,"109Y12M"
65000,新北市,65000020,三重區,65000020-048,正義里,102.7,2.43,28706.75,43.0,16.67,26.33,157.99,"109Y12M"
65000,新北市,65000020,三重區,65000020-049,正安里,92.31,2.42,54704.6,40.31,13.76,26.56,193.03,"109Y12M"
65000,新北市,65000020,三重區,65000020-050,自強里,92.67,2.42,62900.51,40.44,13.4,27.03,201.69,"109Y12M"
65000,新北市,65000020,三重區,65000020-051,文化里,99.91,2.48,33947.09,48.08,15.77,32.3,204.8,"109Y12M"
65000,新北市,65000020,三重區,65000020-052,中央里,94.87,2.18,47964.05,41.9,13.97,27.93,200.0,"109Y12M"
65000,新北市,65000020,三重區,65000020-053,雙園里,94.59,2.35,35873.94,36.38,12.36,24.02,194.32,"109Y12M"
65000,新北市,65000020,三重區,65000020-054,錦通里,93.23,2.33,49486.49,48.92,11.52,37.4,324.79,"109Y12M"
65000,新北市,65000020,三重區,65000020-055,錦安里,89.84,2.38,56907.84,41.19,10.88,30.31,278.47,"109Y12M"
65000,新北市,65000020,三重區,65000020-056,長安里,95.64,2.49,51602.53,39.76,13.38,26.38,197.21,"109Y12M"
65000,新北市,65000020,三重區,65000020-057,光華里,89.59,2.12,53032.42,35.05,11.39,23.67,207.81,"109Y12M"
65000,新北市,65000020,三重區,65000020-058,長生里,95.72,2.33,54665.07,36.42,11.04,25.37,229.73,"109Y12M"
65000,新北市,65000020,三重區,65000020-059,開元里,101.04,2.24,10641.38,37.07,11.82,25.24,213.53,"109Y12M"
65000,新北市,65000020,三重區,65000020-060,大德里,88.89,2.44,40365.3,38.34,11.74,26.6,226.67,"109Y12M"
65000,新北市,65000020,三重區,65000020-061,長元里,103.22,2.43,61963.4,34.94,11.59,23.34,201.38,"109Y12M"
65000,新北市,65000020,三重區,65000020-062,長江里,96.98,2.35,20623.24,35.36,10.95,24.42,223.08,"109Y12M"
65000,新北市,65000020,三重區,65000020-063,長泰里,100.09,2.39,58837.23,39.96,11.82,28.14,238.02,"109Y12M"
65000,新北市,65000020,三重區,65000020-064,長福里,92.94,2.41,23536.4,33.17,9.82,23.34,237.61,"109Y12M"
65000,新北市,65000020,三重區,65000020-065,介壽里,95.1,2.38,52286.2,45.47,16.37,29.09,177.7,"109Y12M"
65000,新北市,65000020,三重區,65000020-066,萬壽里,93.9,2.49,65600.21,32.77,9.92,22.85,230.26,"109Y12M"
65000,新北市,65000020,三重區,65000020-067,錦江里,98.42,2.53,23960.08,32.03,10.22,21.81,213.51,"109Y12M"
65000,新北市,65000020,三重區,65000020-068,龍濱里,96.66,2.65,20226.42,34.49,13.62,20.87,153.18,"109Y12M"
65000,新北市,65000020,三重區,65000020-069,龍門里,97.76,2.44,49712.61,36.47,12.83,23.63,184.15,"109Y12M"
65000,新北市,65000020,三重區,65000020-070,秀江里,99.26,2.55,54830.82,39.81,14.45,25.36,175.54,"109Y12M"
65000,新北市,65000020,三重區,65000020-071,奕壽里,95.3,2.3,14793.29,39.28,13.56,25.72,189.66,"109Y12M"
65000,新北市,65000020,三重區,65000020-072,三安里,92.01,2.22,41386.4,41.65,13.61,28.04,206.08,"109Y12M"
65000,新北市,65000020,三重區,65000020-073,福安里,97.12,2.48,46004.01,34.51,12.51,22.0,175.87,"109Y12M"
65000,新北市,65000020,三重區,65000020-074,信安里,93.56,2.27,54988.74,35.8,14.86,20.94,140.97,"109Y12M"
65000,新北市,65000020,三重區,65000020-075,安慶里,89.17,2.35,64714.71,38.92,11.97,26.96,225.27,"109Y12M"
65000,新北市,65000020,三重區,65000020-076,幸福里,95.97,2.53,23741.49,36.71,13.38,23.33,174.31,"109Y12M"
65000,新北市,65000020,三重區,65000020-077,六合里,98.62,2.55,39820.88,38.27,14.77,23.5,159.13,"109Y12M"
65000,新北市,65000020,三重區,65000020-078,六福里,96.63,2.89,55117.17,38.38,20.76,17.62,84.91,"109Y12M"
65000,新北市,65000020,三重區,65000020-079,順德里,103.13,2.6,43481.5,38.6,13.72,24.88,181.39,"109Y12M"
65000,新北市,65000020,三重區,65000020-080,承德里,103.28,2.84,12410.34,38.6,12.15,26.45,217.79,"109Y12M"
65000,新北市,65000020,三重區,65000020-081,瑞德里,97.77,2.65,43086.42,41.25,15.51,25.74,165.93,"109Y12M"
65000,新北市,65000020,三重區,65000020-082,崇德里,101.2,2.59,41038.72,41.32,14.3,27.02,188.94,"109Y12M"
65000,新北市,65000020,三重區,65000020-083,厚德里,96.03,2.58,59909.67,40.65,18.58,22.07,118.75,"109Y12M"
65000,新北市,65000020,三重區,65000020-084,維德里,95.94,2.59,38134.32,40.56,17.39,23.17,133.24,"109Y12M"
65000,新北市,65000020,三重區,65000020-085,尚德里,92.2,2.57,37722.3,41.28,15.82,25.46,160.91,"109Y12M"
65000,新北市,65000020,三重區,65000020-086,培德里,96.17,2.67,22923.2,38.51,16.68,21.83,130.89,"109Y12M"
65000,新北市,65000020,三重區,65000020-087,永德里,95.91,2.7,41845.88,40.92,17.91,23.01,128.42,"109Y12M"
65000,新北市,65000020,三重區,65000020-088,永盛里,92.65,2.72,39237.48,44.53,19.97,24.56,123.01,"109Y12M"
65000,新北市,65000020,三重區,65000020-089,永福里,92.89,2.75,44272.06,38.4,18.65,19.75,105.9,"109Y12M"
65000,新北市,65000020,三重區,65000020-090,永清里,93.51,2.81,68320.81,39.96,19.52,20.43,104.68,"109Y12M"
