COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,O_CNT,O_M_CNT,O_F_CNT,O1_CNT,O1_M_CNT,O1_F_CNT,O2_CNT,O2_M_CNT,O2_F_CNT,NON_O_CNT,INFO_TIME
65000,新北市,65000010,板橋區,65000010-060,光仁里,8,3,5,8,3,5,0,0,0,2895,112Y12M
65000,新北市,65000010,板橋區,65000010-061,埤墘里,18,9,9,11,6,5,7,3,4,4721,112Y12M
65000,新北市,65000010,板橋區,65000010-062,永安里,49,25,24,37,21,16,12,4,8,3880,112Y12M
65000,新北市,65000010,板橋區,65000010-063,雙玉里,23,8,15,9,4,5,14,4,10,4288,112Y12M
65000,新北市,65000010,板橋區,65000010-064,廣新里,29,12,17,17,6,11,12,6,6,3644,112Y12M
65000,新北市,65000010,板橋區,65000010-065,深丘里,35,16,19,23,14,9,12,2,10,9197,112Y12M
65000,新北市,65000010,板橋區,65000010-066,香丘里,11,6,5,6,5,1,5,1,4,3925,112Y12M
65000,新北市,65000010,板橋區,65000010-067,西安里,18,7,11,6,1,5,12,6,6,2785,112Y12M
65000,新北市,65000010,板橋區,65000010-068,東丘里,36,18,18,21,10,11,15,8,7,4655,112Y12M
65000,新北市,65000010,板橋區,65000010-069,長安里,38,16,22,20,5,15,18,11,7,4722,112Y12M
65000,新北市,65000010,板橋區,65000010-070,福丘里,23,9,14,16,7,9,7,2,5,5267,112Y12M
65000,新北市,65000010,板橋區,65000010-071,福祿里,25,10,15,13,4,9,12,6,6,4292,112Y12M
65000,新北市,65000010,板橋區,65000010-072,民族里,27,8,19,16,5,11,11,3,8,5196,112Y12M
65000,新北市,65000010,板橋區,65000010-073,國泰里,18,7,11,12,4,8,6,3,3,3675,112Y12M
65000,新北市,65000010,板橋區,65000010-074,福德里,22,12,10,16,9,7,6,3,3,5037,112Y12M
65000,新北市,65000010,板橋區,65000010-075,景星里,32,15,17,22,10,12,10,5,5,3528,112Y12M
65000,新北市,65000010,板橋區,65000010-076,福星里,13,4,9,10,2,8,3,2,1,3501,112Y12M
65000,新北市,65000010,板橋區,65000010-077,鄉雲里,10,4,6,6,1,5,4,3,1,3782,112Y12M
65000,新北市,65000010,板橋區,65000010-078,廣德里,49,25,24,39,21,18,10,4,6,6968,112Y12M
65000,新北市,65000010,板橋區,65000010-079,大豐里,44,12,32,22,4,18,22,8,14,4536,112Y12M
65000,新北市,65000010,板橋區,65000010-080,重慶里,92,41,51,64,28,36,28,13,15,8702,112Y12M
65000,新北市,65000010,板橋區,65000010-081,仁愛里,31,15,16,26,13,13,5,2,3,2962,112Y12M
65000,新北市,65000010,板橋區,65000010-082,和平里,17,4,13,10,3,7,7,1,6,4397,112Y12M
65000,新北市,65000010,板橋區,65000010-083,廣福里,44,21,23,29,14,15,15,7,8,3973,112Y12M
65000,新北市,65000010,板橋區,65000010-084,華興里,36,17,19,32,15,17,4,2,2,4183,112Y12M
65000,新北市,65000010,板橋區,65000010-085,華貴里,22,6,16,19,5,14,3,1,2,2536,112Y12M
65000,新北市,65000010,板橋區,65000010-086,華德里,49,19,30,36,16,20,13,3,10,7026,112Y12M
65000,新北市,65000010,板橋區,65000010-087,華東里,30,12,18,21,8,13,9,4,5,8169,112Y12M
65000,新北市,65000010,板橋區,65000010-088,信義里,39,16,23,31,14,17,8,2,6,4348,112Y12M
65000,新北市,65000010,板橋區,65000010-089,浮洲里,57,18,39,44,15,29,13,3,10,3638,112Y12M
65000,新北市,65000010,板橋區,65000010-090,華中里,77,31,46,42,17,25,35,14,21,5165,112Y12M
65000,新北市,65000010,板橋區,65000010-091,僑中里,49,27,22,36,18,18,13,9,4,4209,112Y12M
65000,新北市,65000010,板橋區,65000010-092,中山里,91,42,49,66,33,33,25,9,16,7199,112Y12M
65000,新北市,65000010,板橋區,65000010-093,復興里,7,2,5,6,1,5,1,1,0,918,112Y12M
65000,新北市,65000010,板橋區,65000010-094,大安里,57,25,32,42,19,23,15,6,9,3942,112Y12M
65000,新北市,65000010,板橋區,65000010-095,福安里,95,38,57,63,23,40,32,15,17,7669,112Y12M
65000,新北市,65000010,板橋區,65000010-096,聚安里,80,38,42,56,30,26,24,8,16,5149,112Y12M
65000,新北市,65000010,板橋區,65000010-097,龍安里,29,14,15,20,10,10,9,4,5,2731,112Y12M
65000,新北市,65000010,板橋區,65000010-098,崑崙里,176,73,103,144,64,80,32,9,23,9930,112Y12M
65000,新北市,65000010,板橋區,65000010-099,溪洲里,208,91,117,171,74,97,37,17,20,5747,112Y12M
65000,新北市,65000010,板橋區,65000010-100,溪北里,84,43,41,71,34,37,13,9,4,3549,112Y12M
65000,新北市,65000010,板橋區,65000010-101,香雅里,17,6,11,7,0,7,10,6,4,2812,112Y12M
65000,新北市,65000010,板橋區,65000010-102,新生里,45,23,22,27,10,17,18,13,5,4188,112Y12M
65000,新北市,65000010,板橋區,65000010-103,文德里,11,3,8,7,3,4,4,0,4,3263,112Y12M
65000,新北市,65000010,板橋區,65000010-104,文化里,25,10,15,16,7,9,9,3,6,3369,112Y12M
65000,新北市,65000010,板橋區,65000010-105,新海里,19,7,12,14,5,9,5,2,3,3374,112Y12M
65000,新北市,65000010,板橋區,65000010-106,莒光里,7,5,2,4,3,1,3,2,1,2740,112Y12M
65000,新北市,65000010,板橋區,65000010-107,富貴里,2,1,1,1,1,0,1,0,1,2308,112Y12M
65000,新北市,65000010,板橋區,65000010-108,正泰里,12,4,8,8,3,5,4,1,3,2989,112Y12M
65000,新北市,65000010,板橋區,65000010-109,民生里,16,8,8,10,5,5,6,3,3,2270,112Y12M
65000,新北市,65000010,板橋區,65000010-110,後埔里,22,8,14,16,5,11,6,3,3,3837,112Y12M
65000,新北市,65000010,板橋區,65000010-111,華福里,11,1,10,7,1,6,4,0,4,1921,112Y12M
65000,新北市,65000010,板橋區,65000010-112,堂春里,80,33,47,65,27,38,15,6,9,4256,112Y12M
65000,新北市,65000010,板橋區,65000010-113,成和里,135,64,71,97,42,55,38,22,16,7346,112Y12M
65000,新北市,65000010,板橋區,65000010-114,光榮里,19,9,10,11,5,6,8,4,4,2487,112Y12M
65000,新北市,65000010,板橋區,65000010-115,民安里,8,3,5,2,1,1,6,2,4,2150,112Y12M
65000,新北市,65000010,板橋區,65000010-116,陽明里,6,5,1,3,3,0,3,2,1,2645,112Y12M
65000,新北市,65000010,板橋區,65000010-117,朝陽里,29,16,13,24,13,11,5,3,2,3377,112Y12M
65000,新北市,65000010,板橋區,65000010-118,松柏里,7,1,6,6,0,6,1,1,0,2239,112Y12M
65000,新北市,65000010,板橋區,65000010-119,文聖里,27,10,17,12,5,7,15,5,10,3848,112Y12M
65000,新北市,65000010,板橋區,65000010-120,居仁里,26,12,14,9,6,3,17,6,11,3976,112Y12M
65000,新北市,65000010,板橋區,65000010-121,莊敬里,16,7,9,10,3,7,6,4,2,4492,112Y12M
65000,新北市,65000010,板橋區,65000010-122,東安里,9,5,4,3,1,2,6,4,2,2545,112Y12M
65000,新北市,65000010,板橋區,65000010-123,五權里,63,35,28,40,22,18,23,13,10,4113,112Y12M
65000,新北市,65000010,板橋區,65000010-124,溪福里,313,153,160,259,130,129,54,23,31,14245,112Y12M
65000,新北市,65000010,板橋區,65000010-125,大觀里,22,7,15,14,5,9,8,2,6,3632,112Y12M
65000,新北市,65000010,板橋區,65000010-126,歡園里,10,1,9,9,1,8,1,0,1,1161,112Y12M
65000,新北市,65000020,三重區,65000020-001,大有里,39,15,24,29,9,20,10,6,4,5266,112Y12M
65000,新北市,65000020,三重區,65000020-002,二重里,15,6,9,7,3,4,8,3,5,1617,112Y12M
65000,新北市,65000020,三重區,65000020-003,頂崁里,18,7,11,13,4,9,5,3,2,2729,112Y12M
65000,新北市,65000020,三重區,65000020-004,谷王里,12,4,8,4,1,3,8,3,5,1793,112Y12M
65000,新北市,65000020,三重區,65000020-005,中興里,32,15,17,24,10,14,8,5,3,3960,112Y12M
65000,新北市,65000020,三重區,65000020-006,德厚里,4,4,0,4,4,0,0,0,0,720,112Y12M
65000,新北市,65000020,三重區,65000020-007,成功里,56,21,35,38,16,22,18,5,13,7565,112Y12M
65000,新北市,65000020,三重區,65000020-008,福祉里,81,53,28,50,33,17,31,20,11,5954,112Y12M
65000,新北市,65000020,三重區,65000020-009,福民里,17,4,13,10,3,7,7,1,6,3398,112Y12M
65000,新北市,65000020,三重區,65000020-010,過田里,75,39,36,46,25,21,29,14,15,9713,112Y12M
65000,新北市,65000020,三重區,65000020-011,錦田里,13,4,9,3,0,3,10,4,6,2205,112Y12M
65000,新北市,65000020,三重區,65000020-012,重明里,22,10,12,12,7,5,10,3,7,3980,112Y12M
65000,新北市,65000020,三重區,65000020-013,光田里,35,11,24,24,8,16,11,3,8,4413,112Y12M
65000,新北市,65000020,三重區,65000020-014,光陽里,44,24,20,37,21,16,7,3,4,6310,112Y12M
65000,新北市,65000020,三重區,65000020-015,田心里,29,10,19,16,6,10,13,4,9,4002,112Y12M
65000,新北市,65000020,三重區,65000020-016,福田里,24,14,10,15,7,8,9,7,2,3375,112Y12M
65000,新北市,65000020,三重區,65000020-017,田中里,37,13,24,22,6,16,15,7,8,6338,112Y12M
65000,新北市,65000020,三重區,65000020-018,田安里,49,22,27,23,9,14,26,13,13,6093,112Y12M
65000,新北市,65000020,三重區,65000020-019,三民里,35,16,19,21,10,11,14,6,8,3536,112Y12M
65000,新北市,65000020,三重區,65000020-020,光明里,37,11,26,29,10,19,8,1,7,7595,112Y12M
65000,新北市,65000020,三重區,65000020-021,光正里,11,2,9,8,2,6,3,0,3,2868,112Y12M
65000,新北市,65000020,三重區,65000020-022,同安里,35,17,18,22,11,11,13,6,7,1396,112Y12M
65000,新北市,65000020,三重區,65000020-023,同慶里,10,2,8,1,0,1,9,2,7,1809,112Y12M
65000,新北市,65000020,三重區,65000020-024,菜寮里,13,8,5,12,7,5,1,1,0,2273,112Y12M
65000,新北市,65000020,三重區,65000020-025,永春里,7,3,4,3,1,2,4,2,2,1898,112Y12M
65000,新北市,65000020,三重區,65000020-026,中正里,11,7,4,11,7,4,0,0,0,1368,112Y12M
65000,新北市,65000020,三重區,65000020-027,吉利里,13,7,6,10,6,4,3,1,2,1376,112Y12M
65000,新北市,65000020,三重區,65000020-028,大同里,12,6,6,9,5,4,3,1,2,2010,112Y12M
65000,新北市,65000020,三重區,65000020-029,中民里,7,3,4,3,1,2,4,2,2,1199,112Y12M
65000,新北市,65000020,三重區,65000020-030,平和里,14,5,9,6,2,4,8,3,5,1559,112Y12M
65000,新北市,65000020,三重區,65000020-031,大安里,15,7,8,7,4,3,8,3,5,1656,112Y12M
65000,新北市,65000020,三重區,65000020-032,仁德里,33,14,19,23,9,14,10,5,5,1884,112Y12M
65000,新北市,65000020,三重區,65000020-033,忠孝里,18,7,11,7,2,5,11,5,6,1799,112Y12M
65000,新北市,65000020,三重區,65000020-034,仁義里,26,15,11,21,14,7,5,1,4,1424,112Y12M
65000,新北市,65000020,三重區,65000020-035,光榮里,9,5,4,2,0,2,7,5,2,1392,112Y12M
65000,新北市,65000020,三重區,65000020-036,光輝里,10,6,4,9,6,3,1,0,1,1463,112Y12M
65000,新北市,65000020,三重區,65000020-037,福星里,4,3,1,4,3,1,0,0,0,1207,112Y12M
65000,新北市,65000020,三重區,65000020-038,福利里,9,2,7,6,2,4,3,0,3,2286,112Y12M
65000,新北市,65000020,三重區,65000020-039,清和里,40,20,20,29,15,14,11,5,6,4047,112Y12M
65000,新北市,65000020,三重區,65000020-040,永興里,8,2,6,5,1,4,3,1,2,1531,112Y12M
65000,新北市,65000020,三重區,65000020-041,中山里,24,10,14,17,7,10,7,3,4,2695,112Y12M
65000,新北市,65000020,三重區,65000020-042,大園里,22,8,14,4,1,3,18,7,11,2813,112Y12M
65000,新北市,65000020,三重區,65000020-043,國隆里,5,4,1,2,1,1,3,3,0,2948,112Y12M
65000,新北市,65000020,三重區,65000020-044,重陽里,35,17,18,34,16,18,1,1,0,3481,112Y12M
65000,新北市,65000020,三重區,65000020-045,民生里,30,6,24,20,5,15,10,1,9,4328,112Y12M
65000,新北市,65000020,三重區,65000020-046,重新里,14,8,6,12,7,5,2,1,1,1505,112Y12M
65000,新北市,65000020,三重區,65000020-047,正德里,9,4,5,2,0,2,7,4,3,1097,112Y12M
65000,新北市,65000020,三重區,65000020-048,正義里,5,2,3,3,2,1,2,0,2,1786,112Y12M
65000,新北市,65000020,三重區,65000020-049,正安里,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000020,三重區,65000020-050,自強里,9,3,6,7,1,6,2,2,0,1807,112Y12M
65000,新北市,65000020,三重區,65000020-051,文化里,18,4,14,10,1,9,8,3,5,2193,112Y12M
65000,新北市,65000020,三重區,65000020-052,中央里,14,4,10,8,2,6,6,2,4,1852,112Y12M
65000,新北市,65000020,三重區,65000020-053,雙園里,4,1,3,4,1,3,0,0,0,953,112Y12M
65000,新北市,65000020,三重區,65000020-054,錦通里,6,1,5,4,1,3,2,0,2,1409,112Y12M
65000,新北市,65000020,三重區,65000020-055,錦安里,21,11,10,13,8,5,8,3,5,1811,112Y12M
65000,新北市,65000020,三重區,65000020-056,長安里,16,4,12,6,2,4,10,2,8,2071,112Y12M
65000,新北市,65000020,三重區,65000020-057,光華里,18,5,13,9,2,7,9,3,6,2364,112Y12M
65000,新北市,65000020,三重區,65000020-058,長生里,5,2,3,0,0,0,5,2,3,885,112Y12M
65000,新北市,65000020,三重區,65000020-059,開元里,14,6,8,10,4,6,4,2,2,1694,112Y12M
65000,新北市,65000020,三重區,65000020-060,大德里,6,5,1,2,1,1,4,4,0,810,112Y12M
65000,新北市,65000020,三重區,65000020-061,長元里,10,4,6,10,4,6,0,0,0,2449,112Y12M
65000,新北市,65000020,三重區,65000020-062,長江里,8,4,4,6,4,2,2,0,2,1976,112Y12M
65000,新北市,65000020,三重區,65000020-063,長泰里,10,6,4,7,3,4,3,3,0,2214,112Y12M
65000,新北市,65000020,三重區,65000020-064,長福里,12,3,9,10,3,7,2,0,2,1556,112Y12M
65000,新北市,65000020,三重區,65000020-065,介壽里,14,5,9,10,4,6,4,1,3,1140,112Y12M
65000,新北市,65000020,三重區,65000020-066,萬壽里,14,7,7,3,1,2,11,6,5,1973,112Y12M
65000,新北市,65000020,三重區,65000020-067,錦江里,12,4,8,8,2,6,4,2,2,2330,112Y12M
65000,新北市,65000020,三重區,65000020-068,龍濱里,18,6,12,17,6,11,1,0,1,3294,112Y12M
65000,新北市,65000020,三重區,65000020-069,龍門里,21,10,11,10,5,5,11,5,6,1911,112Y12M
65000,新北市,65000020,三重區,65000020-070,秀江里,8,3,5,6,3,3,2,0,2,1236,112Y12M
65000,新北市,65000020,三重區,65000020-071,奕壽里,9,5,4,6,4,2,3,1,2,1706,112Y12M
65000,新北市,65000020,三重區,65000020-072,三安里,23,12,11,9,4,5,14,8,6,2601,112Y12M
65000,新北市,65000020,三重區,65000020-073,福安里,20,7,13,13,6,7,7,1,6,2973,112Y12M
65000,新北市,65000020,三重區,65000020-074,信安里,11,2,9,4,0,4,7,2,5,2048,112Y12M
65000,新北市,65000020,三重區,65000020-075,安慶里,15,5,10,12,4,8,3,1,2,2028,112Y12M
65000,新北市,65000020,三重區,65000020-076,幸福里,40,20,20,23,10,13,17,10,7,4580,112Y12M
65000,新北市,65000020,三重區,65000020-077,六合里,24,8,16,11,3,8,13,5,8,3753,112Y12M
65000,新北市,65000020,三重區,65000020-078,六福里,63,26,37,46,19,27,17,7,10,5817,112Y12M
65000,新北市,65000020,三重區,65000020-079,順德里,23,9,14,17,7,10,6,2,4,2183,112Y12M
65000,新北市,65000020,三重區,65000020-080,承德里,8,6,2,0,0,0,8,6,2,1740,112Y12M
65000,新北市,65000020,三重區,65000020-081,瑞德里,11,4,7,7,2,5,4,2,2,2389,112Y12M
65000,新北市,65000020,三重區,65000020-082,崇德里,30,15,15,21,12,9,9,3,6,3898,112Y12M
65000,新北市,65000020,三重區,65000020-083,厚德里,10,6,4,9,5,4,1,1,0,3620,112Y12M
65000,新北市,65000020,三重區,65000020-084,維德里,28,11,17,10,0,10,18,11,7,2833,112Y12M
65000,新北市,65000020,三重區,65000020-085,尚德里,15,2,13,4,0,4,11,2,9,3049,112Y12M
65000,新北市,65000020,三重區,65000020-086,培德里,16,10,6,10,6,4,6,4,2,3789,112Y12M
65000,新北市,65000020,三重區,65000020-087,永德里,46,17,29,28,11,17,18,6,12,4838,112Y12M
65000,新北市,65000020,三重區,65000020-088,永盛里,7,3,4,6,3,3,1,0,1,3256,112Y12M
65000,新北市,65000020,三重區,65000020-089,永福里,44,18,26,34,13,21,10,5,5,5281,112Y12M
65000,新北市,65000020,三重區,65000020-090,永清里,39,16,23,24,12,12,15,4,11,5398,112Y12M
65000,新北市,65000020,三重區,65000020-091,永安里,14,3,11,3,0,3,11,3,8,4102,112Y12M
65000,新北市,65000020,三重區,65000020-092,永煇里,16,7,9,14,7,7,2,0,2,2461,112Y12M
65000,新北市,65000020,三重區,65000020-093,溪美里,60,29,31,42,23,19,18,6,12,8990,112Y12M
65000,新北市,65000020,三重區,65000020-094,福隆里,37,14,23,22,9,13,15,5,10,4615,112Y12M
65000,新北市,65000020,三重區,65000020-095,五常里,40,13,27,25,8,17,15,5,10,6686,112Y12M
65000,新北市,65000020,三重區,65000020-096,五福里,29,6,23,12,3,9,17,3,14,3959,112Y12M
65000,新北市,65000020,三重區,65000020-097,仁忠里,36,22,14,18,11,7,18,11,7,3220,112Y12M
65000,新北市,65000020,三重區,65000020-098,慈福里,9,6,3,5,4,1,4,2,2,2276,112Y12M
65000,新北市,65000020,三重區,65000020-099,慈生里,5,2,3,3,1,2,2,1,1,2170,112Y12M
65000,新北市,65000020,三重區,65000020-100,慈惠里,38,20,18,25,14,11,13,6,7,2227,112Y12M
65000,新北市,65000020,三重區,65000020-101,慈愛里,10,5,5,4,0,4,6,5,1,3480,112Y12M
65000,新北市,65000020,三重區,65000020-102,慈化里,25,10,15,16,6,10,9,4,5,2500,112Y12M
65000,新北市,65000020,三重區,65000020-103,慈祐里,10,4,6,9,3,6,1,1,0,5223,112Y12M
65000,新北市,65000020,三重區,65000020-104,五華里,25,9,16,15,6,9,10,3,7,5345,112Y12M
65000,新北市,65000020,三重區,65000020-105,富貴里,28,12,16,13,4,9,15,8,7,7203,112Y12M
65000,新北市,65000020,三重區,65000020-106,富華里,50,25,25,39,18,21,11,7,4,3409,112Y12M
65000,新北市,65000020,三重區,65000020-107,富福里,17,7,10,12,5,7,5,2,3,2111,112Y12M
65000,新北市,65000020,三重區,65000020-108,碧華里,38,22,16,23,13,10,15,9,6,9227,112Y12M
65000,新北市,65000020,三重區,65000020-109,五谷里,20,8,12,13,7,6,7,1,6,1891,112Y12M
65000,新北市,65000020,三重區,65000020-110,博愛里,30,12,18,19,8,11,11,4,7,4509,112Y12M
65000,新北市,65000020,三重區,65000020-111,福德里,22,4,18,14,3,11,8,1,7,4161,112Y12M
65000,新北市,65000020,三重區,65000020-112,永吉里,15,5,10,6,3,3,9,2,7,2873,112Y12M
65000,新北市,65000020,三重區,65000020-113,永發里,38,23,15,24,14,10,14,9,5,5849,112Y12M
65000,新北市,65000020,三重區,65000020-114,永順里,46,19,27,32,14,18,14,5,9,5105,112Y12M
65000,新北市,65000020,三重區,65000020-115,永豐里,44,19,25,24,12,12,20,7,13,5921,112Y12M
65000,新北市,65000020,三重區,65000020-116,立德里,18,7,11,15,7,8,3,0,3,3366,112Y12M
65000,新北市,65000020,三重區,65000020-117,福樂里,16,6,10,12,4,8,4,2,2,3855,112Y12M
65000,新北市,65000020,三重區,65000020-118,仁華里,22,12,10,12,7,5,10,5,5,4503,112Y12M
65000,新北市,65000020,三重區,65000020-119,五順里,27,11,16,16,7,9,11,4,7,3947,112Y12M
65000,新北市,65000030,中和區,65000030-001,中原里,80,31,49,51,20,31,29,11,18,9766,112Y12M
65000,新北市,65000030,中和區,65000030-002,平河里,70,30,40,55,25,30,15,5,10,9167,112Y12M
65000,新北市,65000030,中和區,65000030-003,信和里,46,21,25,23,10,13,23,11,12,4183,112Y12M
65000,新北市,65000030,中和區,65000030-004,仁和里,38,21,17,27,14,13,11,7,4,3925,112Y12M
65000,新北市,65000030,中和區,65000030-005,中正里,37,18,19,13,9,4,24,9,15,3842,112Y12M
65000,新北市,65000030,中和區,65000030-006,建和里,37,11,26,26,7,19,11,4,7,3508,112Y12M
65000,新北市,65000030,中和區,65000030-007,連和里,12,5,7,11,4,7,1,1,0,2518,112Y12M
65000,新北市,65000030,中和區,65000030-008,連城里,54,24,30,26,10,16,28,14,14,6424,112Y12M
65000,新北市,65000030,中和區,65000030-009,力行里,25,6,19,16,3,13,9,3,6,6128,112Y12M
65000,新北市,65000030,中和區,65000030-010,枋寮里,9,3,6,9,3,6,0,0,0,3714,112Y12M
