COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,O_CNT,O_M_CNT,O_F_CNT,O1_CNT,O1_M_CNT,O1_F_CNT,O2_CNT,O2_M_CNT,O2_F_CNT,NON_O_CNT,INFO_TIME
65000,新北市,65000010,板橋區,65000010-057,海山里,28,13,15,23,9,14,5,4,1,8147,110Y12M
65000,新北市,65000010,板橋區,65000010-058,九如里,26,12,14,17,10,7,9,2,7,2920,110Y12M
65000,新北市,65000010,板橋區,65000010-059,玉光里,29,12,17,16,7,9,13,5,8,5615,110Y12M
65000,新北市,65000010,板橋區,65000010-060,光仁里,8,3,5,8,3,5,0,0,0,2938,110Y12M
65000,新北市,65000010,板橋區,65000010-061,埤墘里,14,5,9,10,4,6,4,1,3,4772,110Y12M
65000,新北市,65000010,板橋區,65000010-062,永安里,50,24,26,36,19,17,14,5,9,3781,110Y12M
65000,新北市,65000010,板橋區,65000010-063,雙玉里,19,6,13,8,4,4,11,2,9,4364,110Y12M
65000,新北市,65000010,板橋區,65000010-064,廣新里,30,11,19,22,8,14,8,3,5,3672,110Y12M
65000,新北市,65000010,板橋區,65000010-065,深丘里,35,16,19,26,15,11,9,1,8,9188,110Y12M
65000,新北市,65000010,板橋區,65000010-066,香丘里,18,8,10,10,6,4,8,2,6,4020,110Y12M
65000,新北市,65000010,板橋區,65000010-067,西安里,17,4,13,7,1,6,10,3,7,2800,110Y12M
65000,新北市,65000010,板橋區,65000010-068,東丘里,44,21,23,27,12,15,17,9,8,4660,110Y12M
65000,新北市,65000010,板橋區,65000010-069,長安里,42,18,24,22,6,16,20,12,8,4834,110Y12M
65000,新北市,65000010,板橋區,65000010-070,福丘里,25,11,14,14,8,6,11,3,8,5086,110Y12M
65000,新北市,65000010,板橋區,65000010-071,福祿里,19,10,9,8,3,5,11,7,4,4115,110Y12M
65000,新北市,65000010,板橋區,65000010-072,民族里,39,11,28,22,7,15,17,4,13,5291,110Y12M
65000,新北市,65000010,板橋區,65000010-073,國泰里,22,8,14,13,4,9,9,4,5,3764,110Y12M
65000,新北市,65000010,板橋區,65000010-074,福德里,21,13,8,15,9,6,6,4,2,5048,110Y12M
65000,新北市,65000010,板橋區,65000010-075,景星里,29,13,16,21,8,13,8,5,3,3418,110Y12M
65000,新北市,65000010,板橋區,65000010-076,福星里,8,2,6,7,1,6,1,1,0,3547,110Y12M
65000,新北市,65000010,板橋區,65000010-077,鄉雲里,10,3,7,6,0,6,4,3,1,3806,110Y12M
65000,新北市,65000010,板橋區,65000010-078,廣德里,47,25,22,37,20,17,10,5,5,6894,110Y12M
65000,新北市,65000010,板橋區,65000010-079,大豐里,38,13,25,17,4,13,21,9,12,4670,110Y12M
65000,新北市,65000010,板橋區,65000010-080,重慶里,93,38,55,62,24,38,31,14,17,8745,110Y12M
65000,新北市,65000010,板橋區,65000010-081,仁愛里,33,14,19,32,14,18,1,0,1,3027,110Y12M
65000,新北市,65000010,板橋區,65000010-082,和平里,27,8,19,14,5,9,13,3,10,4293,110Y12M
65000,新北市,65000010,板橋區,65000010-083,廣福里,41,17,24,29,13,16,12,4,8,4076,110Y12M
65000,新北市,65000010,板橋區,65000010-084,華興里,36,16,20,33,15,18,3,1,2,4191,110Y12M
65000,新北市,65000010,板橋區,65000010-085,華貴里,17,7,10,15,6,9,2,1,1,2554,110Y12M
65000,新北市,65000010,板橋區,65000010-086,華德里,59,23,36,48,21,27,11,2,9,7133,110Y12M
65000,新北市,65000010,板橋區,65000010-087,華東里,30,12,18,21,9,12,9,3,6,7957,110Y12M
65000,新北市,65000010,板橋區,65000010-088,信義里,33,13,20,29,13,16,4,0,4,4415,110Y12M
65000,新北市,65000010,板橋區,65000010-089,浮洲里,53,18,35,40,15,25,13,3,10,3739,110Y12M
65000,新北市,65000010,板橋區,65000010-090,華中里,71,29,42,39,16,23,32,13,19,5329,110Y12M
65000,新北市,65000010,板橋區,65000010-091,僑中里,56,31,25,34,18,16,22,13,9,4293,110Y12M
65000,新北市,65000010,板橋區,65000010-092,中山里,81,40,41,60,31,29,21,9,12,7059,110Y12M
65000,新北市,65000010,板橋區,65000010-093,復興里,8,2,6,6,1,5,2,1,1,956,110Y12M
65000,新北市,65000010,板橋區,65000010-094,大安里,51,24,27,39,19,20,12,5,7,3989,110Y12M
65000,新北市,65000010,板橋區,65000010-095,福安里,86,29,57,47,14,33,39,15,24,7388,110Y12M
65000,新北市,65000010,板橋區,65000010-096,聚安里,86,40,46,61,31,30,25,9,16,5219,110Y12M
65000,新北市,65000010,板橋區,65000010-097,龍安里,26,11,15,19,9,10,7,2,5,2835,110Y12M
65000,新北市,65000010,板橋區,65000010-098,崑崙里,189,84,105,156,74,82,33,10,23,10053,110Y12M
65000,新北市,65000010,板橋區,65000010-099,溪洲里,224,105,119,182,84,98,42,21,21,5889,110Y12M
65000,新北市,65000010,板橋區,65000010-100,溪北里,79,41,38,61,29,32,18,12,6,3552,110Y12M
65000,新北市,65000010,板橋區,65000010-101,香雅里,22,8,14,10,0,10,12,8,4,2802,110Y12M
65000,新北市,65000010,板橋區,65000010-102,新生里,48,25,23,29,11,18,19,14,5,4309,110Y12M
65000,新北市,65000010,板橋區,65000010-103,文德里,5,2,3,3,2,1,2,0,2,3064,110Y12M
65000,新北市,65000010,板橋區,65000010-104,文化里,12,5,7,6,3,3,6,2,4,3405,110Y12M
65000,新北市,65000010,板橋區,65000010-105,新海里,15,5,10,11,3,8,4,2,2,3498,110Y12M
65000,新北市,65000010,板橋區,65000010-106,莒光里,8,5,3,4,2,2,4,3,1,2847,110Y12M
65000,新北市,65000010,板橋區,65000010-107,富貴里,4,1,3,3,1,2,1,0,1,2288,110Y12M
65000,新北市,65000010,板橋區,65000010-108,正泰里,12,4,8,8,3,5,4,1,3,3046,110Y12M
65000,新北市,65000010,板橋區,65000010-109,民生里,17,8,9,10,5,5,7,3,4,2310,110Y12M
65000,新北市,65000010,板橋區,65000010-110,後埔里,20,7,13,15,5,10,5,2,3,3772,110Y12M
65000,新北市,65000010,板橋區,65000010-111,華福里,11,1,10,7,1,6,4,0,4,1994,110Y12M
65000,新北市,65000010,板橋區,65000010-112,堂春里,76,33,43,61,27,34,15,6,9,4343,110Y12M
65000,新北市,65000010,板橋區,65000010-113,成和里,137,62,75,99,40,59,38,22,16,7328,110Y12M
65000,新北市,65000010,板橋區,65000010-114,光榮里,28,16,12,20,10,10,8,6,2,2590,110Y12M
65000,新北市,65000010,板橋區,65000010-115,民安里,7,2,5,2,1,1,5,1,4,2192,110Y12M
65000,新北市,65000010,板橋區,65000010-116,陽明里,8,3,5,6,2,4,2,1,1,2688,110Y12M
65000,新北市,65000010,板橋區,65000010-117,朝陽里,34,16,18,26,12,14,8,4,4,3412,110Y12M
65000,新北市,65000010,板橋區,65000010-118,松柏里,8,1,7,7,0,7,1,1,0,2270,110Y12M
65000,新北市,65000010,板橋區,65000010-119,文聖里,25,8,17,12,5,7,13,3,10,4017,110Y12M
65000,新北市,65000010,板橋區,65000010-120,居仁里,21,8,13,7,3,4,14,5,9,3992,110Y12M
65000,新北市,65000010,板橋區,65000010-121,莊敬里,15,5,10,8,3,5,7,2,5,4495,110Y12M
65000,新北市,65000010,板橋區,65000010-122,東安里,8,5,3,2,1,1,6,4,2,2576,110Y12M
65000,新北市,65000010,板橋區,65000010-123,五權里,50,26,24,37,18,19,13,8,5,4154,110Y12M
65000,新北市,65000010,板橋區,65000010-124,溪福里,345,170,175,280,138,142,65,32,33,14446,110Y12M
65000,新北市,65000010,板橋區,65000010-125,大觀里,26,10,16,14,5,9,12,5,7,3742,110Y12M
65000,新北市,65000010,板橋區,65000010-126,歡園里,11,2,9,9,1,8,2,1,1,1238,110Y12M
65000,新北市,65000020,三重區,65000020-001,大有里,38,19,19,27,10,17,11,9,2,5329,110Y12M
65000,新北市,65000020,三重區,65000020-002,二重里,22,9,13,12,4,8,10,5,5,1616,110Y12M
65000,新北市,65000020,三重區,65000020-003,頂崁里,22,10,12,16,7,9,6,3,3,2695,110Y12M
65000,新北市,65000020,三重區,65000020-004,谷王里,7,3,4,3,1,2,4,2,2,1006,110Y12M
65000,新北市,65000020,三重區,65000020-005,中興里,37,19,18,29,14,15,8,5,3,4012,110Y12M
65000,新北市,65000020,三重區,65000020-006,德厚里,1,1,0,1,1,0,0,0,0,372,110Y12M
65000,新北市,65000020,三重區,65000020-007,成功里,43,16,27,29,12,17,14,4,10,6733,110Y12M
65000,新北市,65000020,三重區,65000020-008,福祉里,73,52,21,48,35,13,25,17,8,5789,110Y12M
65000,新北市,65000020,三重區,65000020-009,福民里,20,8,12,12,6,6,8,2,6,3461,110Y12M
65000,新北市,65000020,三重區,65000020-010,過田里,60,27,33,40,20,20,20,7,13,9753,110Y12M
65000,新北市,65000020,三重區,65000020-011,錦田里,14,3,11,5,0,5,9,3,6,2146,110Y12M
65000,新北市,65000020,三重區,65000020-012,重明里,13,5,8,7,4,3,6,1,5,3854,110Y12M
65000,新北市,65000020,三重區,65000020-013,光田里,29,8,21,21,5,16,8,3,5,4428,110Y12M
65000,新北市,65000020,三重區,65000020-014,光陽里,38,21,17,32,17,15,6,4,2,6310,110Y12M
65000,新北市,65000020,三重區,65000020-015,田心里,35,13,22,20,8,12,15,5,10,4103,110Y12M
65000,新北市,65000020,三重區,65000020-016,福田里,27,16,11,17,9,8,10,7,3,3456,110Y12M
65000,新北市,65000020,三重區,65000020-017,田中里,36,16,20,21,8,13,15,8,7,6473,110Y12M
65000,新北市,65000020,三重區,65000020-018,田安里,45,21,24,22,8,14,23,13,10,6235,110Y12M
65000,新北市,65000020,三重區,65000020-019,三民里,32,16,16,18,10,8,14,6,8,3425,110Y12M
65000,新北市,65000020,三重區,65000020-020,光明里,36,10,26,25,8,17,11,2,9,7660,110Y12M
65000,新北市,65000020,三重區,65000020-021,光正里,10,3,7,8,2,6,2,1,1,2727,110Y12M
65000,新北市,65000020,三重區,65000020-022,同安里,29,15,14,21,10,11,8,5,3,1439,110Y12M
65000,新北市,65000020,三重區,65000020-023,同慶里,7,4,3,4,3,1,3,1,2,1802,110Y12M
65000,新北市,65000020,三重區,65000020-024,菜寮里,11,8,3,10,7,3,1,1,0,2299,110Y12M
65000,新北市,65000020,三重區,65000020-025,永春里,12,5,7,8,3,5,4,2,2,1924,110Y12M
65000,新北市,65000020,三重區,65000020-026,中正里,12,7,5,12,7,5,0,0,0,1361,110Y12M
65000,新北市,65000020,三重區,65000020-027,吉利里,11,6,5,8,5,3,3,1,2,1418,110Y12M
65000,新北市,65000020,三重區,65000020-028,大同里,12,6,6,9,5,4,3,1,2,2012,110Y12M
65000,新北市,65000020,三重區,65000020-029,中民里,7,2,5,3,0,3,4,2,2,1245,110Y12M
65000,新北市,65000020,三重區,65000020-030,平和里,16,7,9,7,3,4,9,4,5,1483,110Y12M
65000,新北市,65000020,三重區,65000020-031,大安里,14,7,7,7,4,3,7,3,4,1662,110Y12M
65000,新北市,65000020,三重區,65000020-032,仁德里,36,16,20,23,10,13,13,6,7,1955,110Y12M
65000,新北市,65000020,三重區,65000020-033,忠孝里,17,7,10,7,3,4,10,4,6,1818,110Y12M
65000,新北市,65000020,三重區,65000020-034,仁義里,28,15,13,25,14,11,3,1,2,1357,110Y12M
65000,新北市,65000020,三重區,65000020-035,光榮里,7,4,3,1,0,1,6,4,2,1431,110Y12M
65000,新北市,65000020,三重區,65000020-036,光輝里,11,6,5,10,6,4,1,0,1,1539,110Y12M
65000,新北市,65000020,三重區,65000020-037,福星里,4,2,2,2,2,0,2,0,2,1206,110Y12M
65000,新北市,65000020,三重區,65000020-038,福利里,9,2,7,5,1,4,4,1,3,2284,110Y12M
65000,新北市,65000020,三重區,65000020-039,清和里,45,23,22,33,17,16,12,6,6,4002,110Y12M
65000,新北市,65000020,三重區,65000020-040,永興里,8,3,5,4,2,2,4,1,3,1503,110Y12M
65000,新北市,65000020,三重區,65000020-041,中山里,20,11,9,9,5,4,11,6,5,2743,110Y12M
65000,新北市,65000020,三重區,65000020-042,大園里,22,10,12,4,1,3,18,9,9,2856,110Y12M
65000,新北市,65000020,三重區,65000020-043,國隆里,6,3,3,2,1,1,4,2,2,2686,110Y12M
65000,新北市,65000020,三重區,65000020-044,重陽里,30,14,16,28,13,15,2,1,1,3591,110Y12M
65000,新北市,65000020,三重區,65000020-045,民生里,26,3,23,18,3,15,8,0,8,4351,110Y12M
65000,新北市,65000020,三重區,65000020-046,重新里,14,8,6,14,8,6,0,0,0,1521,110Y12M
65000,新北市,65000020,三重區,65000020-047,正德里,13,5,8,2,0,2,11,5,6,1129,110Y12M
65000,新北市,65000020,三重區,65000020-048,正義里,7,4,3,6,4,2,1,0,1,1832,110Y12M
65000,新北市,65000020,三重區,65000020-049,正安里,0,0,0,0,0,0,0,0,0,0,110Y12M
65000,新北市,65000020,三重區,65000020-050,自強里,9,3,6,7,1,6,2,2,0,1846,110Y12M
65000,新北市,65000020,三重區,65000020-051,文化里,13,3,10,7,1,6,6,2,4,2223,110Y12M
65000,新北市,65000020,三重區,65000020-052,中央里,16,5,11,8,3,5,8,2,6,1888,110Y12M
65000,新北市,65000020,三重區,65000020-053,雙園里,5,2,3,5,2,3,0,0,0,960,110Y12M
65000,新北市,65000020,三重區,65000020-054,錦通里,10,3,7,8,3,5,2,0,2,1456,110Y12M
65000,新北市,65000020,三重區,65000020-055,錦安里,12,6,6,6,4,2,6,2,4,1823,110Y12M
65000,新北市,65000020,三重區,65000020-056,長安里,14,4,10,4,1,3,10,3,7,2145,110Y12M
65000,新北市,65000020,三重區,65000020-057,光華里,18,2,16,8,1,7,10,1,9,2286,110Y12M
65000,新北市,65000020,三重區,65000020-058,長生里,4,1,3,0,0,0,4,1,3,903,110Y12M
65000,新北市,65000020,三重區,65000020-059,開元里,13,4,9,8,2,6,5,2,3,1580,110Y12M
65000,新北市,65000020,三重區,65000020-060,大德里,19,12,7,0,0,0,19,12,7,844,110Y12M
65000,新北市,65000020,三重區,65000020-061,長元里,18,8,10,17,7,10,1,1,0,2460,110Y12M
65000,新北市,65000020,三重區,65000020-062,長江里,6,2,4,4,2,2,2,0,2,2070,110Y12M
65000,新北市,65000020,三重區,65000020-063,長泰里,12,6,6,8,3,5,4,3,1,2224,110Y12M
65000,新北市,65000020,三重區,65000020-064,長福里,11,3,8,9,3,6,2,0,2,1585,110Y12M
65000,新北市,65000020,三重區,65000020-065,介壽里,13,6,7,8,4,4,5,2,3,1168,110Y12M
65000,新北市,65000020,三重區,65000020-066,萬壽里,11,4,7,3,1,2,8,3,5,1989,110Y12M
65000,新北市,65000020,三重區,65000020-067,錦江里,14,4,10,14,4,10,0,0,0,2353,110Y12M
65000,新北市,65000020,三重區,65000020-068,龍濱里,18,4,14,17,4,13,1,0,1,3354,110Y12M
65000,新北市,65000020,三重區,65000020-069,龍門里,16,6,10,5,2,3,11,4,7,1889,110Y12M
65000,新北市,65000020,三重區,65000020-070,秀江里,7,4,3,7,4,3,0,0,0,1288,110Y12M
65000,新北市,65000020,三重區,65000020-071,奕壽里,9,5,4,7,4,3,2,1,1,1732,110Y12M
65000,新北市,65000020,三重區,65000020-072,三安里,32,18,14,10,4,6,22,14,8,2684,110Y12M
65000,新北市,65000020,三重區,65000020-073,福安里,20,7,13,12,6,6,8,1,7,3005,110Y12M
65000,新北市,65000020,三重區,65000020-074,信安里,13,3,10,7,1,6,6,2,4,2079,110Y12M
65000,新北市,65000020,三重區,65000020-075,安慶里,18,6,12,13,4,9,5,2,3,2052,110Y12M
65000,新北市,65000020,三重區,65000020-076,幸福里,36,17,19,23,10,13,13,7,6,4667,110Y12M
65000,新北市,65000020,三重區,65000020-077,六合里,23,9,14,12,3,9,11,6,5,3822,110Y12M
65000,新北市,65000020,三重區,65000020-078,六福里,59,22,37,45,18,27,14,4,10,5940,110Y12M
65000,新北市,65000020,三重區,65000020-079,順德里,24,10,14,18,8,10,6,2,4,2262,110Y12M
65000,新北市,65000020,三重區,65000020-080,承德里,10,6,4,0,0,0,10,6,4,1806,110Y12M
65000,新北市,65000020,三重區,65000020-081,瑞德里,12,5,7,7,2,5,5,3,2,2469,110Y12M
65000,新北市,65000020,三重區,65000020-082,崇德里,29,13,16,20,10,10,9,3,6,3924,110Y12M
65000,新北市,65000020,三重區,65000020-083,厚德里,11,6,5,9,5,4,2,1,1,3670,110Y12M
65000,新北市,65000020,三重區,65000020-084,維德里,23,12,11,4,0,4,19,12,7,2964,110Y12M
65000,新北市,65000020,三重區,65000020-085,尚德里,8,2,6,1,0,1,7,2,5,3095,110Y12M
65000,新北市,65000020,三重區,65000020-086,培德里,23,15,8,11,7,4,12,8,4,3749,110Y12M
65000,新北市,65000020,三重區,65000020-087,永德里,37,15,22,24,11,13,13,4,9,5073,110Y12M
65000,新北市,65000020,三重區,65000020-088,永盛里,6,2,4,5,2,3,1,0,1,3310,110Y12M
65000,新北市,65000020,三重區,65000020-089,永福里,50,18,32,35,13,22,15,5,10,5384,110Y12M
65000,新北市,65000020,三重區,65000020-090,永清里,46,19,27,29,14,15,17,5,12,5566,110Y12M
65000,新北市,65000020,三重區,65000020-091,永安里,18,3,15,4,0,4,14,3,11,4258,110Y12M
65000,新北市,65000020,三重區,65000020-092,永煇里,21,8,13,17,8,9,4,0,4,2501,110Y12M
65000,新北市,65000020,三重區,65000020-093,溪美里,48,25,23,30,19,11,18,6,12,8900,110Y12M
65000,新北市,65000020,三重區,65000020-094,福隆里,42,18,24,27,12,15,15,6,9,4676,110Y12M
65000,新北市,65000020,三重區,65000020-095,五常里,23,6,17,13,4,9,10,2,8,4754,110Y12M
65000,新北市,65000020,三重區,65000020-096,五福里,32,7,25,16,5,11,16,2,14,3990,110Y12M
65000,新北市,65000020,三重區,65000020-097,仁忠里,34,19,15,18,11,7,16,8,8,3218,110Y12M
65000,新北市,65000020,三重區,65000020-098,慈福里,13,6,7,6,4,2,7,2,5,2266,110Y12M
65000,新北市,65000020,三重區,65000020-099,慈生里,6,3,3,4,2,2,2,1,1,2307,110Y12M
65000,新北市,65000020,三重區,65000020-100,慈惠里,36,19,17,23,13,10,13,6,7,2255,110Y12M
65000,新北市,65000020,三重區,65000020-101,慈愛里,8,2,6,5,0,5,3,2,1,3486,110Y12M
65000,新北市,65000020,三重區,65000020-102,慈化里,20,8,12,12,5,7,8,3,5,2578,110Y12M
65000,新北市,65000020,三重區,65000020-103,慈祐里,7,2,5,6,1,5,1,1,0,5179,110Y12M
65000,新北市,65000020,三重區,65000020-104,五華里,22,9,13,10,4,6,12,5,7,5352,110Y12M
65000,新北市,65000020,三重區,65000020-105,富貴里,27,11,16,14,4,10,13,7,6,6762,110Y12M
65000,新北市,65000020,三重區,65000020-106,富華里,47,22,25,36,17,19,11,5,6,3389,110Y12M
65000,新北市,65000020,三重區,65000020-107,富福里,17,6,11,12,4,8,5,2,3,2128,110Y12M
65000,新北市,65000020,三重區,65000020-108,碧華里,42,23,19,32,19,13,10,4,6,8802,110Y12M
65000,新北市,65000020,三重區,65000020-109,五谷里,18,8,10,11,7,4,7,1,6,1899,110Y12M
65000,新北市,65000020,三重區,65000020-110,博愛里,29,11,18,20,7,13,9,4,5,4594,110Y12M
65000,新北市,65000020,三重區,65000020-111,福德里,17,4,13,11,3,8,6,1,5,4257,110Y12M
65000,新北市,65000020,三重區,65000020-112,永吉里,20,8,12,9,5,4,11,3,8,2962,110Y12M
65000,新北市,65000020,三重區,65000020-113,永發里,40,21,19,26,12,14,14,9,5,5962,110Y12M
65000,新北市,65000020,三重區,65000020-114,永順里,37,16,21,28,13,15,9,3,6,5258,110Y12M
65000,新北市,65000020,三重區,65000020-115,永豐里,33,15,18,23,10,13,10,5,5,6092,110Y12M
65000,新北市,65000020,三重區,65000020-116,立德里,16,6,10,15,6,9,1,0,1,3455,110Y12M
65000,新北市,65000020,三重區,65000020-117,福樂里,13,5,8,9,3,6,4,2,2,3801,110Y12M
65000,新北市,65000020,三重區,65000020-118,仁華里,14,8,6,7,5,2,7,3,4,4458,110Y12M
65000,新北市,65000020,三重區,65000020-119,五順里,25,12,13,13,6,7,12,6,6,4025,110Y12M
65000,新北市,65000030,中和區,65000030-001,中原里,74,29,45,48,18,30,26,11,15,8135,110Y12M
65000,新北市,65000030,中和區,65000030-002,平河里,74,33,41,58,27,31,16,6,10,9230,110Y12M
65000,新北市,65000030,中和區,65000030-003,信和里,43,21,22,20,8,12,23,13,10,4275,110Y12M
65000,新北市,65000030,中和區,65000030-004,仁和里,34,18,16,25,12,13,9,6,3,3927,110Y12M
65000,新北市,65000030,中和區,65000030-005,中正里,36,15,21,10,6,4,26,9,17,3927,110Y12M
65000,新北市,65000030,中和區,65000030-006,建和里,41,12,29,28,8,20,13,4,9,3456,110Y12M
65000,新北市,65000030,中和區,65000030-007,連和里,11,3,8,10,3,7,1,0,1,2382,110Y12M
65000,新北市,65000030,中和區,65000030-008,連城里,51,20,31,27,9,18,24,11,13,6442,110Y12M
65000,新北市,65000030,中和區,65000030-009,力行里,25,8,17,13,3,10,12,5,7,6109,110Y12M
65000,新北市,65000030,中和區,65000030-010,枋寮里,18,8,10,9,3,6,9,5,4,3757,110Y12M
