COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,E1314_CNT,E1112_CNT,E2122_CNT,E3_4_5_CNT,E6_7_CNT,E8_9_CNT,E1_2_CNT,E03_CNT,E04_CNT,INFO_TIME
65000,新北市,65000020,三重區,65000020-075,安慶里,6,93,493,198,528,330,245,2,15,110Y
65000,新北市,65000020,三重區,65000020-076,幸福里,16,226,1096,489,1321,675,420,7,24,110Y
65000,新北市,65000020,三重區,65000020-077,六合里,13,167,883,361,993,609,384,10,26,110Y
65000,新北市,65000020,三重區,65000020-078,六福里,12,265,1458,551,1478,912,390,4,17,110Y
65000,新北市,65000020,三重區,65000020-079,順德里,7,65,468,198,598,444,258,6,25,110Y
65000,新北市,65000020,三重區,65000020-080,承德里,6,70,404,177,466,299,215,11,23,110Y
65000,新北市,65000020,三重區,65000020-081,瑞德里,3,88,529,236,659,381,289,9,22,110Y
65000,新北市,65000020,三重區,65000020-082,崇德里,8,144,818,378,1030,702,439,13,33,110Y
65000,新北市,65000020,三重區,65000020-083,厚德里,17,203,932,417,876,421,336,1,9,110Y
65000,新北市,65000020,三重區,65000020-084,維德里,6,127,695,281,777,448,277,3,8,110Y
65000,新北市,65000020,三重區,65000020-085,尚德里,13,138,752,292,786,435,321,6,16,110Y
65000,新北市,65000020,三重區,65000020-086,培德里,19,221,944,355,986,479,309,6,13,110Y
65000,新北市,65000020,三重區,65000020-087,永德里,14,195,1159,475,1341,747,498,7,29,110Y
65000,新北市,65000020,三重區,65000020-088,永盛里,10,136,736,308,869,479,345,3,13,110Y
65000,新北市,65000020,三重區,65000020-089,永福里,9,180,1305,531,1381,764,478,11,37,110Y
65000,新北市,65000020,三重區,65000020-090,永清里,13,256,1309,503,1370,866,488,8,22,110Y
65000,新北市,65000020,三重區,65000020-091,永安里,11,196,979,406,1140,600,362,6,17,110Y
65000,新北市,65000020,三重區,65000020-092,永煇里,8,95,579,223,661,473,252,2,23,110Y
65000,新北市,65000020,三重區,65000020-093,溪美里,32,497,2285,999,2204,1220,625,13,39,110Y
65000,新北市,65000020,三重區,65000020-094,福隆里,20,283,1225,490,1139,558,328,4,18,110Y
65000,新北市,65000020,三重區,65000020-095,五常里,11,217,1165,480,1213,694,399,16,25,110Y
65000,新北市,65000020,三重區,65000020-096,五福里,15,266,1013,367,992,520,323,7,18,110Y
65000,新北市,65000020,三重區,65000020-097,仁忠里,6,97,621,295,866,613,346,5,21,110Y
65000,新北市,65000020,三重區,65000020-098,慈福里,4,87,482,191,629,397,251,11,15,110Y
65000,新北市,65000020,三重區,65000020-099,慈生里,3,80,494,221,600,350,304,8,24,110Y
65000,新北市,65000020,三重區,65000020-100,慈惠里,8,104,492,211,556,406,256,3,25,110Y
65000,新北市,65000020,三重區,65000020-101,慈愛里,8,97,747,329,926,601,405,10,25,110Y
65000,新北市,65000020,三重區,65000020-102,慈化里,3,100,593,230,691,404,246,4,9,110Y
65000,新北市,65000020,三重區,65000020-103,慈祐里,11,232,1191,516,1301,752,486,7,31,110Y
65000,新北市,65000020,三重區,65000020-104,五華里,28,340,1353,572,1215,748,398,8,40,110Y
65000,新北市,65000020,三重區,65000020-105,富貴里,49,615,1919,724,1415,693,416,8,29,110Y
65000,新北市,65000020,三重區,65000020-106,富華里,17,186,777,324,834,505,306,7,17,110Y
65000,新北市,65000020,三重區,65000020-107,富福里,7,69,479,207,538,361,199,5,13,110Y
65000,新北市,65000020,三重區,65000020-108,碧華里,52,830,2631,1009,1865,686,444,11,24,110Y
65000,新北市,65000020,三重區,65000020-109,五谷里,8,117,498,221,507,225,174,3,19,110Y
65000,新北市,65000020,三重區,65000020-110,博愛里,17,221,1138,448,1223,711,353,5,27,110Y
65000,新北市,65000020,三重區,65000020-111,福德里,18,246,1137,479,1127,454,310,5,22,110Y
65000,新北市,65000020,三重區,65000020-112,永吉里,9,147,687,278,774,424,266,4,17,110Y
65000,新北市,65000020,三重區,65000020-113,永發里,20,343,1635,566,1391,789,421,7,18,110Y
65000,新北市,65000020,三重區,65000020-114,永順里,13,174,1236,479,1339,917,402,9,30,110Y
65000,新北市,65000020,三重區,65000020-115,永豐里,9,222,1396,553,1604,966,459,5,26,110Y
65000,新北市,65000020,三重區,65000020-116,立德里,13,168,867,359,857,512,319,9,20,110Y
65000,新北市,65000020,三重區,65000020-117,福樂里,9,171,805,382,1005,597,394,13,15,110Y
65000,新北市,65000020,三重區,65000020-118,仁華里,12,246,1080,426,1115,604,367,11,21,110Y
65000,新北市,65000020,三重區,65000020-119,五順里,5,144,920,365,1063,698,367,12,31,110Y
65000,新北市,65000030,中和區,65000030-001,中原里,72,808,2530,959,1789,569,415,3,22,110Y
65000,新北市,65000030,中和區,65000030-002,平河里,36,539,2628,1186,2443,890,521,12,31,110Y
65000,新北市,65000030,中和區,65000030-003,信和里,11,183,1030,472,1140,560,392,5,48,110Y
65000,新北市,65000030,中和區,65000030-004,仁和里,7,197,963,400,1095,503,342,2,25,110Y
65000,新北市,65000030,中和區,65000030-005,中正里,12,158,927,461,1097,520,338,4,27,110Y
65000,新北市,65000030,中和區,65000030-006,建和里,19,213,942,414,899,361,298,0,20,110Y
65000,新北市,65000030,中和區,65000030-007,連和里,16,225,741,338,553,161,128,2,8,110Y
65000,新北市,65000030,中和區,65000030-008,連城里,37,485,1771,848,1598,543,493,15,24,110Y
65000,新北市,65000030,中和區,65000030-009,力行里,35,509,1795,793,1460,487,362,4,26,110Y
65000,新北市,65000030,中和區,65000030-010,枋寮里,26,289,1014,457,992,295,295,4,25,110Y
65000,新北市,65000030,中和區,65000030-011,漳和里,28,337,1138,504,940,298,256,3,11,110Y
65000,新北市,65000030,中和區,65000030-012,廟美里,26,260,1174,534,1105,461,416,7,9,110Y
65000,新北市,65000030,中和區,65000030-013,福真里,20,200,1079,457,1142,472,373,4,21,110Y
65000,新北市,65000030,中和區,65000030-014,福善里,24,274,1101,543,1137,449,349,6,19,110Y
65000,新北市,65000030,中和區,65000030-015,福美里,25,215,1088,493,1229,494,397,7,16,110Y
65000,新北市,65000030,中和區,65000030-016,福祥里,18,235,1319,651,1329,533,464,3,25,110Y
65000,新北市,65000030,中和區,65000030-017,瓦■里,35,380,1566,626,1370,530,449,14,39,110Y
65000,新北市,65000030,中和區,65000030-018,福和里,21,241,882,405,1000,354,359,13,18,110Y
65000,新北市,65000030,中和區,65000030-019,佳和里,26,346,1444,598,1276,418,324,10,30,110Y
65000,新北市,65000030,中和區,65000030-020,安樂里,49,399,1216,435,777,222,196,2,11,110Y
65000,新北市,65000030,中和區,65000030-021,安和里,19,324,923,382,716,232,214,2,7,110Y
65000,新北市,65000030,中和區,65000030-022,安平里,78,713,2081,714,1168,315,288,2,10,110Y
65000,新北市,65000030,中和區,65000030-023,中安里,57,550,1570,555,796,239,192,2,10,110Y
65000,新北市,65000030,中和區,65000030-024,泰安里,21,234,928,460,924,321,261,4,20,110Y
65000,新北市,65000030,中和區,65000030-025,新南里,53,836,2564,1120,1824,493,436,7,14,110Y
65000,新北市,65000030,中和區,65000030-026,南山里,42,522,1572,635,1180,340,341,7,16,110Y
65000,新北市,65000030,中和區,65000030-027,秀山里,23,304,1219,558,1125,432,379,2,25,110Y
65000,新北市,65000030,中和區,65000030-028,秀成里,24,238,983,427,838,305,253,3,14,110Y
65000,新北市,65000030,中和區,65000030-029,秀福里,31,407,1472,624,1104,382,322,7,23,110Y
65000,新北市,65000030,中和區,65000030-030,秀景里,50,537,1845,806,1597,494,371,8,23,110Y
65000,新北市,65000030,中和區,65000030-031,秀明里,36,403,1550,684,1197,347,272,6,18,110Y
65000,新北市,65000030,中和區,65000030-032,秀峰里,19,334,1482,638,1303,364,287,8,21,110Y
65000,新北市,65000030,中和區,65000030-033,秀仁里,22,288,955,408,812,258,239,6,15,110Y
