COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,E1314_CNT,E1112_CNT,E2122_CNT,E3_4_5_CNT,E6_7_CNT,E8_9_CNT,E1_2_CNT,E03_CNT,E04_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,博士人口數,碩士人口數,大學院校人口數,專科人口數,高中職人口數,國中初職人口數,小學人口數,自修人口數,不識字人口數,資料時間
65000,新北市,65000010,板橋區,65000010-001,留侯里,9,102,437,166,427,174,79,2,2,111Y
65000,新北市,65000010,板橋區,65000010-002,流芳里,13,111,438,172,309,113,71,0,2,111Y
65000,新北市,65000010,板橋區,65000010-003,赤松里,9,128,331,115,193,65,55,0,5,111Y
65000,新北市,65000010,板橋區,65000010-004,黃石里,10,103,351,133,303,70,71,1,1,111Y
65000,新北市,65000010,板橋區,65000010-005,挹秀里,24,201,605,243,386,82,75,0,3,111Y
65000,新北市,65000010,板橋區,65000010-006,湳興里,22,365,1366,565,1334,473,423,7,18,111Y
65000,新北市,65000010,板橋區,65000010-007,新興里,19,244,818,371,850,321,291,4,17,111Y
65000,新北市,65000010,板橋區,65000010-008,社後里,36,415,1905,1014,3080,1670,857,16,56,111Y
65000,新北市,65000010,板橋區,65000010-009,香社里,22,247,1211,505,1199,457,409,3,15,111Y
65000,新北市,65000010,板橋區,65000010-010,中正里,37,595,2046,686,1569,614,444,3,27,111Y
65000,新北市,65000010,板橋區,65000010-011,自強里,49,545,1651,603,1025,275,261,4,11,111Y
65000,新北市,65000010,板橋區,65000010-012,自立里,13,150,690,302,693,329,280,5,17,111Y
65000,新北市,65000010,板橋區,65000010-013,光華里,20,216,783,299,626,232,170,1,6,111Y
65000,新北市,65000010,板橋區,65000010-014,國光里,39,425,1241,474,761,223,200,2,14,111Y
65000,新北市,65000010,板橋區,65000010-015,港尾里,16,277,813,365,652,222,177,3,6,111Y
65000,新北市,65000010,板橋區,65000010-016,金華里,8,178,943,427,958,508,420,5,27,111Y
65000,新北市,65000010,板橋區,65000010-017,港德里,22,260,1092,490,1219,558,521,7,31,111Y
65000,新北市,65000010,板橋區,65000010-018,民權里,19,206,782,310,598,201,230,5,8,111Y
65000,新北市,65000010,板橋區,65000010-019,建國里,12,191,884,379,850,399,351,6,20,111Y
65000,新北市,65000010,板橋區,65000010-020,漢生里,42,405,1212,482,852,305,267,3,14,111Y
65000,新北市,65000010,板橋區,65000010-021,公■里,24,261,1011,426,942,376,324,6,24,111Y
65000,新北市,65000010,板橋區,65000010-022,新民里,33,312,1184,509,999,374,295,8,14,111Y
65000,新北市,65000010,板橋區,65000010-023,幸福里,7,222,993,419,1034,465,416,9,23,111Y
65000,新北市,65000010,板橋區,65000010-024,忠誠里,27,415,1355,547,812,274,208,6,14,111Y
65000,新北市,65000010,板橋區,65000010-025,百壽里,18,219,756,300,616,276,209,3,5,111Y
65000,新北市,65000010,板橋區,65000010-026,介壽里,15,192,783,354,755,278,258,7,21,111Y
65000,新北市,65000010,板橋區,65000010-027,新埔里,14,167,569,250,470,207,185,4,6,111Y
65000,新北市,65000010,板橋區,65000010-028,華江里,63,824,2309,801,1381,543,342,10,20,111Y
65000,新北市,65000010,板橋區,65000010-029,江翠里,38,378,1346,574,1312,548,431,9,38,111Y
65000,新北市,65000010,板橋區,65000010-030,純翠里,23,328,1503,604,1304,606,457,14,26,111Y
65000,新北市,65000010,板橋區,65000010-031,溪頭里,59,855,2491,796,1677,698,548,12,40,111Y
65000,新北市,65000010,板橋區,65000010-032,聯翠里,38,404,1180,408,783,322,251,4,13,111Y
65000,新北市,65000010,板橋區,65000010-033,宏翠里,25,409,1551,641,1307,534,390,19,15,111Y
65000,新北市,65000010,板橋區,65000010-034,仁翠里,6,106,645,298,723,373,372,9,29,111Y
65000,新北市,65000010,板橋區,65000010-035,新翠里,57,620,2484,925,1887,748,543,13,28,111Y
65000,新北市,65000010,板橋區,65000010-036,吉翠里,5,143,881,366,1001,504,386,8,25,111Y
65000,新北市,65000010,板橋區,65000010-037,德翠里,26,480,2070,858,1700,764,488,7,18,111Y
65000,新北市,65000010,板橋區,65000010-038,滿翠里,4,116,686,307,807,399,350,5,27,111Y
65000,新北市,65000010,板橋區,65000010-039,明翠里,17,267,1196,506,1166,580,486,7,22,111Y
65000,新北市,65000010,板橋區,65000010-040,松翠里,11,237,881,375,859,326,298,2,16,111Y
65000,新北市,65000010,板橋區,65000010-041,柏翠里,35,488,1558,556,1113,403,350,4,17,111Y
65000,新北市,65000010,板橋區,65000010-042,龍翠里,26,403,1412,521,1165,451,431,14,31,111Y
65000,新北市,65000010,板橋區,65000010-043,華翠里,16,300,972,368,821,333,248,4,21,111Y
65000,新北市,65000010,板橋區,65000010-044,忠翠里,112,1358,3514,1215,1983,661,472,9,33,111Y
65000,新北市,65000010,板橋區,65000010-045,嵐翠里,7,86,494,245,693,348,244,6,14,111Y
65000,新北市,65000010,板橋區,65000010-046,文翠里,14,251,1086,410,916,403,367,7,25,111Y
65000,新北市,65000010,板橋區,65000010-047,青翠里,8,140,707,288,795,449,313,8,20,111Y
65000,新北市,65000010,板橋區,65000010-048,懷翠里,24,328,1535,641,1541,785,551,23,34,111Y
65000,新北市,65000010,板橋區,65000010-049,福翠里,5,54,320,148,393,172,150,2,6,111Y
65000,新北市,65000010,板橋區,65000010-050,港嘴里,20,369,1623,670,1501,680,532,11,21,111Y
65000,新北市,65000010,板橋區,65000010-051,振興里,12,191,1069,463,1191,566,436,11,36,111Y
65000,新北市,65000010,板橋區,65000010-052,振義里,13,196,996,449,1172,501,437,11,46,111Y
65000,新北市,65000010,板橋區,65000010-053,光復里,19,213,854,401,889,362,283,5,16,111Y
65000,新北市,65000010,板橋區,65000010-054,埔墘里,27,397,1763,718,1572,679,486,10,35,111Y
65000,新北市,65000010,板橋區,65000010-055,長壽里,17,166,812,324,733,278,243,7,17,111Y
65000,新北市,65000010,板橋區,65000010-056,福壽里,18,239,920,356,823,350,236,4,14,111Y
65000,新北市,65000010,板橋區,65000010-057,海山里,54,638,2207,824,1661,613,516,4,33,111Y
65000,新北市,65000010,板橋區,65000010-058,九如里,11,124,754,277,793,299,269,5,30,111Y
65000,新北市,65000010,板橋區,65000010-059,玉光里,32,365,1456,609,1310,527,423,11,24,111Y
65000,新北市,65000010,板橋區,65000010-060,光仁里,7,172,758,297,693,265,277,4,12,111Y
65000,新北市,65000010,板橋區,65000010-061,埤墘里,25,330,1192,479,996,471,327,14,21,111Y
