COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,E1314_CNT,E1112_CNT,E2122_CNT,E3_4_5_CNT,E6_7_CNT,E8_9_CNT,E1_2_CNT,E03_CNT,E04_CNT,INFO_TIME
┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,│╒дhдHдf╝╞,║╙дhдHдf╝╞,дj╛╟░|о╒дHдf╝╞,▒MмьдHдf╝╞,░кдд┬╛дHдf╝╞,░ъддкь┬╛дHдf╝╞,дp╛╟дHдf╝╞,ж█н╫дHдf╝╞,дг├╤жrдHдf╝╞,╕ъо╞о╔╢б
10002,йy─ї┐д,10002100,дTмP╢m,10002100-005,дHйMз°,1,13,66,44,133,91,80,7,22,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-017,дjмwз°,6,80,337,202,492,252,216,12,9,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-015,дj╕qз°,6,55,272,132,334,283,186,12,9,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-010,дj┴Їз°,28,166,912,562,1257,844,598,27,50,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-002,д╤дsз°,3,11,61,48,135,124,112,7,15,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-003,д╤║╓з°,1,16,147,61,234,124,145,16,16,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-008,дым▄з°,3,27,155,107,264,186,141,17,11,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-011,жц░╖з°,4,44,169,107,228,195,142,1,10,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-018,з└╣╒з°,8,58,344,158,494,219,189,11,4,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-016,й|кZз°,1,31,145,79,215,172,115,9,12,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-009,л¤╖╙з°,4,32,196,150,380,358,173,17,39,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-001,н√дsз°,0,4,33,20,62,43,37,1,10,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-013,╢QкLз°,1,13,92,61,168,122,74,3,10,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-007,╢░╝yз°,1,38,212,139,352,222,192,13,24,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-014,╕U┤Iз°,1,32,127,86,227,142,119,0,17,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-012,╕U╝wз°,1,20,116,69,177,132,86,7,14,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-006,╕q╝wз°,2,48,239,116,345,268,170,7,19,"108Y"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-004,┬∙╜хз°,3,14,90,63,164,136,109,12,14,"108Y"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-007,д╙енз°,0,0,6,2,22,11,14,1,0,"108Y"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-008,е|йuз°,0,16,87,92,264,260,104,0,0,"108Y"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-003,кQ├╣з°,1,14,95,71,287,209,54,1,7,"108Y"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-009,лnдsз°,0,7,62,55,248,259,56,1,2,"108Y"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-010,нZжwз°,0,3,25,27,64,63,24,0,0,"108Y"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-005,н^дhз°,0,1,35,34,106,126,37,2,1,"108Y"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-002,▒[░ёз°,1,15,105,72,217,183,45,0,0,"108Y"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-001,┤H╖╦з°,1,12,80,93,374,259,104,1,1,"108Y"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-004,┤_┐│з°,1,2,31,24,57,102,35,9,3,"108Y"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-006,╝╓дЇз°,0,5,41,44,146,125,46,1,1,"108Y"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-002,дG╡▓з°,7,121,450,228,535,278,229,5,14,"108Y"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-001,дT┐│з°,8,125,471,250,567,339,302,8,16,"108Y"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-004,дWе|з°,9,78,401,200,465,248,231,6,13,"108Y"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-009,дjжNз°,13,172,866,438,1119,633,473,11,24,"108Y"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-005,дд┐│з°,8,75,296,199,388,232,169,3,7,"108Y"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-008,дн╡▓з°,9,206,922,480,1091,618,480,11,24,"108Y"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-006,е|╡▓з°,19,215,701,345,680,299,307,8,16,"108Y"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-014,жи┐│з°,10,89,660,353,958,662,465,16,33,"108Y"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-013,зQ┐Aз°,7,56,388,225,588,414,346,8,17,"108Y"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-011,з╡л┬з°,3,54,343,157,454,314,271,8,8,"108Y"
