COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A14_CNT,A0A14_M_CNT,A0A14_F_CNT,A15A64_CNT,A15A64_M_CNT,A15A64_F_CNT,A65UP_CNT,A65UP_M_CNT,A65UP_F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-14歲人口數,0-14歲男性人口數,0-14歲女性人口數,15-64歲人口數,15-64歲男性人口數,15-64歲女性人口數,65歲以上人口數,65歲以上男性人口數,65歲以上女性人口數,資料時間
65000,新北市,65000060,新店區,65000060-069,華城里,220,105,115,2096,932,1164,659,335,324,112Y12M
65000,新北市,65000070,樹林區,65000070-001,三多里,422,236,186,2981,1502,1479,646,304,342,112Y12M
65000,新北市,65000070,樹林區,65000070-002,三福里,497,261,236,2800,1400,1400,721,328,393,112Y12M
65000,新北市,65000070,樹林區,65000070-003,三興里,566,279,287,3469,1810,1659,777,388,389,112Y12M
65000,新北市,65000070,樹林區,65000070-004,圳安里,344,185,159,2899,1443,1456,466,214,252,112Y12M
65000,新北市,65000070,樹林區,65000070-005,保安里,635,323,312,4418,2242,2176,1186,523,663,112Y12M
65000,新北市,65000070,樹林區,65000070-006,潭底里,476,247,229,3608,2021,1587,978,504,474,112Y12M
65000,新北市,65000070,樹林區,65000070-007,[?]寮里,551,285,266,3837,1947,1890,683,298,385,112Y12M
65000,新北市,65000070,樹林區,65000070-008,樹德里,342,162,180,2462,1243,1219,758,331,427,112Y12M
65000,新北市,65000070,樹林區,65000070-009,樹西里,617,325,292,3474,1750,1724,1113,505,608,112Y12M
65000,新北市,65000070,樹林區,65000070-010,樹南里,427,243,184,2902,1460,1442,781,354,427,112Y12M
65000,新北市,65000070,樹林區,65000070-011,樹人里,408,226,182,2281,1097,1184,601,264,337,112Y12M
65000,新北市,65000070,樹林區,65000070-012,坡內里,197,104,93,1272,649,623,292,146,146,112Y12M
65000,新北市,65000070,樹林區,65000070-013,樹東里,102,45,57,801,398,403,267,116,151,112Y12M
65000,新北市,65000070,樹林區,65000070-014,大同里,394,215,179,2675,1257,1418,456,209,247,112Y12M
65000,新北市,65000070,樹林區,65000070-015,和平里,452,211,241,2685,1349,1336,762,349,413,112Y12M
65000,新北市,65000070,樹林區,65000070-016,彭厝里,526,284,242,3782,1887,1895,684,305,379,112Y12M
65000,新北市,65000070,樹林區,65000070-017,彭福里,709,366,343,4248,2126,2122,833,350,483,112Y12M
65000,新北市,65000070,樹林區,65000070-018,東山里,307,147,160,2314,1189,1125,580,278,302,112Y12M
65000,新北市,65000070,樹林區,65000070-019,東陽里,673,333,340,4476,2270,2206,919,407,512,112Y12M
65000,新北市,65000070,樹林區,65000070-020,東昇里,648,339,309,3808,1879,1929,737,362,375,112Y12M
65000,新北市,65000070,樹林區,65000070-021,樂山里,256,126,130,1506,757,749,388,186,202,112Y12M
65000,新北市,65000070,樹林區,65000070-022,東園里,190,99,91,1283,684,599,326,180,146,112Y12M
65000,新北市,65000070,樹林區,65000070-023,西園里,186,88,98,1320,705,615,329,171,158,112Y12M
65000,新北市,65000070,樹林區,65000070-024,南園里,3205,1625,1580,11249,5353,5896,2222,1008,1214,112Y12M
65000,新北市,65000070,樹林區,65000070-025,北園里,213,115,98,1605,844,761,372,182,190,112Y12M
65000,新北市,65000070,樹林區,65000070-026,柑園里,1877,995,882,7319,3522,3797,1558,693,865,112Y12M
65000,新北市,65000070,樹林區,65000070-027,樹北里,57,34,23,638,312,326,233,104,129,112Y12M
65000,新北市,65000070,樹林區,65000070-028,圳福里,593,295,298,3245,1640,1605,735,334,401,112Y12M
65000,新北市,65000070,樹林區,65000070-029,樹興里,475,248,227,2643,1297,1346,657,299,358,112Y12M
65000,新北市,65000070,樹林區,65000070-030,樹福里,372,205,167,2577,1228,1349,660,286,374,112Y12M
65000,新北市,65000070,樹林區,65000070-031,光興里,447,236,211,3115,1538,1577,556,282,274,112Y12M
65000,新北市,65000070,樹林區,65000070-032,金寮里,569,291,278,3331,1651,1680,685,319,366,112Y12M
65000,新北市,65000070,樹林區,65000070-033,彭興里,661,366,295,4435,2193,2242,815,403,412,112Y12M
65000,新北市,65000070,樹林區,65000070-034,文林里,625,313,312,3879,1880,1999,775,362,413,112Y12M
65000,新北市,65000070,樹林區,65000070-035,山佳里,694,371,323,4469,2250,2219,814,386,428,112Y12M
65000,新北市,65000070,樹林區,65000070-036,中山里,745,416,329,4070,2089,1981,882,405,477,112Y12M
65000,新北市,65000070,樹林區,65000070-037,育英里,355,184,171,2316,1158,1158,578,251,327,112Y12M
65000,新北市,65000070,樹林區,65000070-038,中華里,378,201,177,2711,1292,1419,385,165,220,112Y12M
65000,新北市,65000070,樹林區,65000070-039,太順里,356,188,168,2074,1052,1022,418,198,220,112Y12M
65000,新北市,65000070,樹林區,65000070-040,圳民里,233,127,106,2184,1148,1036,437,222,215,112Y12M
65000,新北市,65000070,樹林區,65000070-041,圳生里,137,70,67,1135,590,545,291,152,139,112Y12M
65000,新北市,65000070,樹林區,65000070-042,三龍里,172,91,81,1552,803,749,365,187,178,112Y12M
65000,新北市,65000080,鶯歌區,65000080-001,東鶯里,121,55,66,782,396,386,197,85,112,112Y12M
65000,新北市,65000080,鶯歌區,65000080-002,西鶯里,238,123,115,1594,799,795,464,210,254,112Y12M
65000,新北市,65000080,鶯歌區,65000080-003,南鶯里,625,314,311,4149,2051,2098,991,440,551,112Y12M
65000,新北市,65000080,鶯歌區,65000080-004,北鶯里,550,292,258,3300,1693,1607,766,379,387,112Y12M
65000,新北市,65000080,鶯歌區,65000080-005,中鶯里,123,66,57,708,355,353,193,89,104,112Y12M
65000,新北市,65000080,鶯歌區,65000080-006,建德里,71,35,36,442,273,169,97,40,57,112Y12M
65000,新北市,65000080,鶯歌區,65000080-007,同慶里,245,121,124,1122,545,577,277,128,149,112Y12M
65000,新北市,65000080,鶯歌區,65000080-008,永昌里,1137,572,565,6331,3197,3134,1181,509,672,112Y12M
65000,新北市,65000080,鶯歌區,65000080-009,南靖里,410,231,179,2508,1297,1211,704,330,374,112Y12M
65000,新北市,65000080,鶯歌區,65000080-010,尖山里,1317,675,642,7402,3720,3682,1244,579,665,112Y12M
65000,新北市,65000080,鶯歌區,65000080-011,二橋里,1064,558,506,6645,3403,3242,1213,573,640,112Y12M
65000,新北市,65000080,鶯歌區,65000080-012,二甲里,87,48,39,671,365,306,198,100,98,112Y12M
65000,新北市,65000080,鶯歌區,65000080-013,東湖里,18,7,11,187,103,84,66,36,30,112Y12M
65000,新北市,65000080,鶯歌區,65000080-014,大湖里,470,230,240,3639,1872,1767,916,433,483,112Y12M
65000,新北市,65000080,鶯歌區,65000080-015,鳳鳴里,1002,520,482,5325,2647,2678,807,371,436,112Y12M
65000,新北市,65000080,鶯歌區,65000080-016,鳳福里,473,243,230,3509,1751,1758,740,319,421,112Y12M
65000,新北市,65000080,鶯歌區,65000080-017,永吉里,693,344,349,3598,1834,1764,779,352,427,112Y12M
65000,新北市,65000080,鶯歌區,65000080-018,中湖里,632,307,325,4214,2244,1970,880,436,444,112Y12M
65000,新北市,65000080,鶯歌區,65000080-019,鳳祥里,497,268,229,3144,1614,1530,772,350,422,112Y12M
65000,新北市,65000080,鶯歌區,65000080-020,建國里,1090,572,518,5574,2681,2893,888,369,519,112Y12M
65000,新北市,65000090,三峽區,65000090-001,三峽里,42,24,18,192,107,85,79,45,34,112Y12M
65000,新北市,65000090,三峽區,65000090-002,秀川里,84,48,36,471,236,235,119,49,70,112Y12M
65000,新北市,65000090,三峽區,65000090-003,八張里,518,275,243,3086,1516,1570,600,272,328,112Y12M
65000,新北市,65000090,三峽區,65000090-004,中埔里,606,305,301,2799,1376,1423,418,193,225,112Y12M
65000,新北市,65000090,三峽區,65000090-005,弘道里,119,69,50,812,459,353,210,109,101,112Y12M
65000,新北市,65000090,三峽區,65000090-006,永?里,973,496,477,5430,2653,2777,1229,513,716,112Y12M
65000,新北市,65000090,三峽區,65000090-007,礁溪里,763,396,367,4791,2321,2470,873,387,486,112Y12M
65000,新北市,65000090,三峽區,65000090-008,鳶山里,1347,722,625,7526,3696,3830,1603,752,851,112Y12M
65000,新北市,65000090,三峽區,65000090-009,龍埔里,1662,868,794,7714,3809,3905,1404,625,779,112Y12M
65000,新北市,65000090,三峽區,65000090-010,大埔里,424,238,186,3004,1653,1351,691,331,360,112Y12M
65000,新北市,65000090,三峽區,65000090-011,嘉添里,153,88,65,1513,812,701,595,372,223,112Y12M
65000,新北市,65000090,三峽區,65000090-012,添福里,85,44,41,806,433,373,215,108,107,112Y12M
65000,新北市,65000090,三峽區,65000090-013,金圳里,39,19,20,332,207,125,132,77,55,112Y12M
65000,新北市,65000090,三峽區,65000090-014,五寮里,51,32,19,547,307,240,220,114,106,112Y12M
65000,新北市,65000090,三峽區,65000090-015,插角里,38,23,15,404,252,152,222,110,112,112Y12M
65000,新北市,65000090,三峽區,65000090-016,有木里,26,14,12,428,279,149,230,121,109,112Y12M
65000,新北市,65000090,三峽區,65000090-017,溪北里,182,99,83,1664,887,777,449,215,234,112Y12M
65000,新北市,65000090,三峽區,65000090-018,溪南里,133,82,51,1111,620,491,296,153,143,112Y12M
65000,新北市,65000090,三峽區,65000090-019,溪東里,292,147,145,2254,1192,1062,516,226,290,112Y12M
65000,新北市,65000090,三峽區,65000090-020,成福里,71,41,30,684,384,300,187,90,97,112Y12M
65000,新北市,65000090,三峽區,65000090-021,安坑里,71,43,28,973,573,400,321,164,157,112Y12M
65000,新北市,65000090,三峽區,65000090-022,竹崙里,133,57,76,1337,784,553,522,278,244,112Y12M
65000,新北市,65000090,三峽區,65000090-023,介壽里,750,396,354,5430,2769,2661,897,458,439,112Y12M
65000,新北市,65000090,三峽區,65000090-024,安溪里,801,433,368,5860,2874,2986,930,400,530,112Y12M
65000,新北市,65000090,三峽區,65000090-025,中正里,564,292,272,4076,2065,2011,730,331,399,112Y12M
65000,新北市,65000090,三峽區,65000090-026,二鬮里,363,184,179,2765,1406,1359,564,275,289,112Y12M
65000,新北市,65000090,三峽區,65000090-027,龍學里,3461,1797,1664,11407,5174,6233,2303,968,1335,112Y12M
65000,新北市,65000090,三峽區,65000090-028,龍恩里,1371,677,694,5439,2593,2846,1076,460,616,112Y12M
65000,新北市,65000100,淡水區,65000100-001,中和里,34,18,16,406,246,160,139,70,69,112Y12M
65000,新北市,65000100,淡水區,65000100-002,屯山里,77,37,40,743,410,333,257,124,133,112Y12M
65000,新北市,65000100,淡水區,65000100-003,賢孝里,114,66,48,1153,633,520,342,179,163,112Y12M
65000,新北市,65000100,淡水區,65000100-004,興仁里,97,50,47,1025,547,478,435,233,202,112Y12M
65000,新北市,65000100,淡水區,65000100-005,蕃薯里,81,38,43,794,455,339,255,145,110,112Y12M
65000,新北市,65000100,淡水區,65000100-006,義山里,193,112,81,1836,975,861,553,279,274,112Y12M
65000,新北市,65000100,淡水區,65000100-007,忠山里,63,38,25,573,333,240,224,108,116,112Y12M
65000,新北市,65000100,淡水區,65000100-008,崁頂里,4131,2092,2039,18972,9093,9879,3476,1586,1890,112Y12M
65000,新北市,65000100,淡水區,65000100-009,埤島里,276,146,130,1552,795,757,363,178,185,112Y12M
65000,新北市,65000100,淡水區,65000100-010,新興里,966,493,473,5787,2697,3090,1191,494,697,112Y12M
65000,新北市,65000100,淡水區,65000100-011,水碓里,659,306,353,4279,2118,2161,1067,471,596,112Y12M
65000,新北市,65000100,淡水區,65000100-012,北投里,1997,1036,961,8202,3862,4340,1715,717,998,112Y12M
65000,新北市,65000100,淡水區,65000100-013,水源里,168,90,78,1459,787,672,517,258,259,112Y12M
65000,新北市,65000100,淡水區,65000100-014,忠寮里,90,47,43,777,443,334,272,140,132,112Y12M
65000,新北市,65000100,淡水區,65000100-015,樹興里,106,53,53,1146,581,565,388,190,198,112Y12M
65000,新北市,65000100,淡水區,65000100-016,坪頂里,65,36,29,934,472,462,380,189,191,112Y12M
65000,新北市,65000100,淡水區,65000100-017,福德里,514,270,244,5219,2524,2695,1442,608,834,112Y12M
65000,新北市,65000100,淡水區,65000100-018,竹圍里,472,248,224,4485,2101,2384,1328,506,822,112Y12M
65000,新北市,65000100,淡水區,65000100-019,民生里,627,327,300,5277,2409,2868,1575,641,934,112Y12M
65000,新北市,65000100,淡水區,65000100-020,八勢里,641,347,294,5225,2329,2896,1570,685,885,112Y12M
65000,新北市,65000100,淡水區,65000100-021,竿蓁里,1074,550,524,8404,3778,4626,2450,1056,1394,112Y12M
65000,新北市,65000100,淡水區,65000100-022,鄧公里,582,301,281,4590,2139,2451,1143,490,653,112Y12M
65000,新北市,65000100,淡水區,65000100-023,中興里,325,171,154,2712,1352,1360,1008,453,555,112Y12M
65000,新北市,65000100,淡水區,65000100-024,長庚里,96,48,48,938,475,463,395,166,229,112Y12M
65000,新北市,65000100,淡水區,65000100-025,清文里,95,40,55,770,394,376,287,140,147,112Y12M
65000,新北市,65000100,淡水區,65000100-026,草東里,56,29,27,467,243,224,215,116,99,112Y12M
65000,新北市,65000100,淡水區,65000100-027,協元里,122,70,52,994,496,498,338,154,184,112Y12M
65000,新北市,65000100,淡水區,65000100-028,永吉里,72,37,35,598,309,289,209,92,117,112Y12M
65000,新北市,65000100,淡水區,65000100-029,民安里,56,23,33,437,215,222,186,84,102,112Y12M
65000,新北市,65000100,淡水區,65000100-030,新生里,27,15,12,294,127,167,100,49,51,112Y12M
65000,新北市,65000100,淡水區,65000100-031,文化里,180,93,87,1248,576,672,378,152,226,112Y12M
65000,新北市,65000100,淡水區,65000100-032,油車里,505,245,260,3901,1937,1964,1205,537,668,112Y12M
65000,新北市,65000100,淡水區,65000100-033,沙崙里,529,282,247,4003,1946,2057,1006,447,559,112Y12M
65000,新北市,65000100,淡水區,65000100-034,新義里,464,247,217,2972,1471,1501,844,368,476,112Y12M
65000,新北市,65000100,淡水區,65000100-035,新春里,1328,671,657,7561,3622,3939,1433,626,807,112Y12M
65000,新北市,65000100,淡水區,65000100-036,新民里,452,259,193,3535,1664,1871,946,425,521,112Y12M
65000,新北市,65000100,淡水區,65000100-037,正德里,597,295,302,3681,1714,1967,717,302,415,112Y12M
65000,新北市,65000100,淡水區,65000100-038,北新里,348,182,166,2373,1128,1245,444,200,244,112Y12M
65000,新北市,65000100,淡水區,65000100-039,民權里,397,224,173,3619,1675,1944,933,374,559,112Y12M
65000,新北市,65000100,淡水區,65000100-040,幸福里,392,190,202,2649,1285,1364,843,366,477,112Y12M
65000,新北市,65000100,淡水區,65000100-041,學府里,444,216,228,3572,1703,1869,847,374,473,112Y12M
65000,新北市,65000100,淡水區,65000100-042,大庄里,1200,634,566,8669,3987,4682,2440,1053,1387,112Y12M
65000,新北市,65000110,汐止區,65000110-001,義民里,93,53,40,882,438,444,327,147,180,112Y12M
65000,新北市,65000110,汐止區,65000110-002,禮門里,88,40,48,799,379,420,259,127,132,112Y12M
65000,新北市,65000110,汐止區,65000110-003,智慧里,483,273,210,3528,1621,1907,846,354,492,112Y12M
65000,新北市,65000110,汐止區,65000110-004,信望里,25,15,10,210,117,93,99,47,52,112Y12M
65000,新北市,65000110,汐止區,65000110-005,橋東里,567,274,293,2897,1377,1520,530,207,323,112Y12M
65000,新北市,65000110,汐止區,65000110-006,秀峰里,617,312,305,4005,2201,1804,1047,496,551,112Y12M
65000,新北市,65000110,汐止區,65000110-007,新昌里,697,359,338,3933,1921,2012,1093,459,634,112Y12M
65000,新北市,65000110,汐止區,65000110-008,復興里,783,405,378,5384,2550,2834,1219,491,728,112Y12M
65000,新北市,65000110,汐止區,65000110-009,茄苳里,570,313,257,3615,1835,1780,663,292,371,112Y12M
65000,新北市,65000110,汐止區,65000110-010,長安里,147,74,73,1187,595,592,362,161,201,112Y12M
65000,新北市,65000110,汐止區,65000110-011,保安里,144,71,73,1192,612,580,333,153,180,112Y12M
65000,新北市,65000110,汐止區,65000110-012,保長里,591,307,284,3680,1832,1848,731,305,426,112Y12M
65000,新北市,65000110,汐止區,65000110-013,鄉長里,165,94,71,1723,866,857,432,209,223,112Y12M
65000,新北市,65000110,汐止區,65000110-014,江北里,549,298,251,4690,2402,2288,1048,487,561,112Y12M
65000,新北市,65000110,汐止區,65000110-015,拱北里,436,221,215,3945,2067,1878,940,432,508,112Y12M
65000,新北市,65000110,汐止區,65000110-016,烘內里,105,63,42,1111,598,513,392,200,192,112Y12M
65000,新北市,65000110,汐止區,65000110-017,八連里,57,30,27,713,371,342,261,143,118,112Y12M
65000,新北市,65000110,汐止區,65000110-018,樟樹里,143,81,62,1552,834,718,467,207,260,112Y12M
65000,新北市,65000110,汐止區,65000110-019,北峰里,454,229,225,3836,1960,1876,918,400,518,112Y12M
65000,新北市,65000110,汐止區,65000110-020,北山里,402,217,185,4289,2064,2225,1138,483,655,112Y12M
65000,新北市,65000110,汐止區,65000110-021,白雲里,519,268,251,3496,1751,1745,812,356,456,112Y12M
65000,新北市,65000110,汐止區,65000110-022,橫科里,395,202,193,3199,1633,1566,1076,449,627,112Y12M
65000,新北市,65000110,汐止區,65000110-023,東山里,61,30,31,419,217,202,150,81,69,112Y12M
65000,新北市,65000110,汐止區,65000110-024,福山里,309,163,146,2578,1263,1315,944,400,544,112Y12M
65000,新北市,65000110,汐止區,65000110-025,宜興里,227,126,101,1983,950,1033,757,313,444,112Y12M
65000,新北市,65000110,汐止區,65000110-026,中興里,563,303,260,6010,3024,2986,1270,527,743,112Y12M
65000,新北市,65000110,汐止區,65000110-027,湖光里,469,226,243,4826,2352,2474,1117,457,660,112Y12M
65000,新北市,65000110,汐止區,65000110-028,仁德里,139,64,75,1261,637,624,443,176,267,112Y12M
65000,新北市,65000110,汐止區,65000110-029,厚德里,693,355,338,5997,2982,3015,1120,486,634,112Y12M
65000,新北市,65000110,汐止區,65000110-030,忠孝里,670,329,341,6378,3100,3278,1360,576,784,112Y12M
65000,新北市,65000110,汐止區,65000110-031,自強里,872,442,430,4551,2175,2376,875,365,510,112Y12M
65000,新北市,65000110,汐止區,65000110-032,文化里,611,302,309,3563,1734,1829,739,307,432,112Y12M
65000,新北市,65000110,汐止區,65000110-033,金龍里,437,227,210,4286,2119,2167,918,361,557,112Y12M
65000,新北市,65000110,汐止區,65000110-034,福德里,253,140,113,2704,1296,1408,594,259,335,112Y12M
65000,新北市,65000110,汐止區,65000110-035,興福里,211,100,111,2595,1269,1326,557,238,319,112Y12M
65000,新北市,65000110,汐止區,65000110-036,康福里,375,192,183,4387,2098,2289,736,278,458,112Y12M
65000,新北市,65000110,汐止區,65000110-037,忠山里,190,100,90,2307,1123,1184,882,413,469,112Y12M
65000,新北市,65000110,汐止區,65000110-038,環河里,86,45,41,888,461,427,285,162,123,112Y12M
65000,新北市,65000110,汐止區,65000110-039,東勢里,448,255,193,3760,1833,1927,968,440,528,112Y12M
65000,新北市,65000110,汐止區,65000110-040,山光里,287,158,129,2605,1290,1315,425,179,246,112Y12M
65000,新北市,65000110,汐止區,65000110-041,大同里,294,138,156,2153,1021,1132,510,217,293,112Y12M
65000,新北市,65000110,汐止區,65000110-042,崇德里,668,343,325,3837,1915,1922,762,314,448,112Y12M
65000,新北市,65000110,汐止區,65000110-043,湖興里,500,263,237,4933,2494,2439,1301,592,709,112Y12M
65000,新北市,65000110,汐止區,65000110-044,長青里,63,35,28,580,272,308,330,147,183,112Y12M
65000,新北市,65000110,汐止區,65000110-045,福安里,1219,611,608,5186,2485,2701,763,332,431,112Y12M
65000,新北市,65000110,汐止區,65000110-046,秀山里,647,328,319,3546,1752,1794,814,381,433,112Y12M
65000,新北市,65000110,汐止區,65000110-047,建成里,587,325,262,4128,1948,2180,798,297,501,112Y12M
65000,新北市,65000110,汐止區,65000110-048,城中里,501,249,252,3616,1706,1910,711,283,428,112Y12M
65000,新北市,65000110,汐止區,65000110-049,湖蓮里,257,132,125,2118,996,1122,658,271,387,112Y12M
65000,新北市,65000110,汐止區,65000110-050,保新里,216,125,91,2312,1141,1171,445,190,255,112Y12M
65000,新北市,65000120,瑞芳區,65000120-001,龍潭里,86,43,43,488,247,241,211,99,112,112Y12M
65000,新北市,65000120,瑞芳區,65000120-002,龍興里,186,88,98,1401,728,673,493,225,268,112Y12M
65000,新北市,65000120,瑞芳區,65000120-003,龍鎮里,93,41,52,893,454,439,309,132,177,112Y12M
65000,新北市,65000120,瑞芳區,65000120-004,龍川里,164,76,88,1251,623,628,342,142,200,112Y12M
65000,新北市,65000120,瑞芳區,65000120-005,龍山里,89,45,44,1020,571,449,295,126,169,112Y12M
65000,新北市,65000120,瑞芳區,65000120-006,龍安里,49,20,29,441,232,209,145,62,83,112Y12M
65000,新北市,65000120,瑞芳區,65000120-007,爪?里,387,204,183,2768,1389,1379,821,361,460,112Y12M
65000,新北市,65000120,瑞芳區,65000120-008,柑坪里,88,46,42,811,456,355,226,89,137,112Y12M
65000,新北市,65000120,瑞芳區,65000120-009,東和里,177,96,81,1223,645,578,381,152,229,112Y12M
65000,新北市,65000120,瑞芳區,65000120-010,上天里,93,42,51,933,538,395,322,144,178,112Y12M
65000,新北市,65000120,瑞芳區,65000120-011,吉慶里,111,59,52,1349,719,630,352,168,184,112Y12M
65000,新北市,65000120,瑞芳區,65000120-012,吉安里,280,140,140,2254,1181,1073,647,278,369,112Y12M
65000,新北市,65000120,瑞芳區,65000120-013,傑魚里,194,100,94,1485,789,696,398,186,212,112Y12M
65000,新北市,65000120,瑞芳區,65000120-014,猴硐里,23,7,16,293,176,117,118,59,59,112Y12M
65000,新北市,65000120,瑞芳區,65000120-015,光復里,14,7,7,149,84,65,95,55,40,112Y12M
65000,新北市,65000120,瑞芳區,65000120-016,弓橋里,15,9,6,206,115,91,80,43,37,112Y12M
65000,新北市,65000120,瑞芳區,65000120-017,碩仁里,3,0,3,97,54,43,42,24,18,112Y12M
65000,新北市,65000120,瑞芳區,65000120-018,基山里,31,15,16,264,144,120,137,66,71,112Y12M
65000,新北市,65000120,瑞芳區,65000120-019,永慶里,27,16,11,250,141,109,140,61,79,112Y12M
65000,新北市,65000120,瑞芳區,65000120-020,崇文里,9,5,4,187,108,79,99,41,58,112Y12M
65000,新北市,65000120,瑞芳區,65000120-021,福住里,15,10,5,104,56,48,52,26,26,112Y12M
65000,新北市,65000120,瑞芳區,65000120-022,頌德里,19,10,9,198,118,80,104,42,62,112Y12M
65000,新北市,65000120,瑞芳區,65000120-023,新山里,15,9,6,223,137,86,121,50,71,112Y12M
65000,新北市,65000120,瑞芳區,65000120-024,瓜山里,8,5,3,105,53,52,57,27,30,112Y12M
65000,新北市,65000120,瑞芳區,65000120-025,銅山里,4,1,3,109,74,35,65,27,38,112Y12M
65000,新北市,65000120,瑞芳區,65000120-026,石山里,13,8,5,187,109,78,115,52,63,112Y12M
65000,新北市,65000120,瑞芳區,65000120-027,濂新里,9,4,5,194,101,93,73,28,45,112Y12M
65000,新北市,65000120,瑞芳區,65000120-028,濂洞里,17,9,8,301,156,145,138,46,92,112Y12M
65000,新北市,65000120,瑞芳區,65000120-029,海濱里,61,32,29,998,488,510,251,106,145,112Y12M
65000,新北市,65000120,瑞芳區,65000120-030,瑞濱里,156,84,72,1468,708,760,396,177,219,112Y12M
65000,新北市,65000120,瑞芳區,65000120-031,深澳里,91,44,47,986,489,497,279,114,165,112Y12M
65000,新北市,65000120,瑞芳區,65000120-032,南雅里,10,6,4,198,100,98,60,31,29,112Y12M
65000,新北市,65000120,瑞芳區,65000120-033,鼻頭里,34,17,17,639,331,308,173,72,101,112Y12M
65000,新北市,65000120,瑞芳區,65000120-034,新峰里,437,224,213,2668,1364,1304,511,231,280,112Y12M
65000,新北市,65000130,土城區,65000130-001,埤塘里,398,208,190,4115,2426,1689,935,545,390,112Y12M
65000,新北市,65000130,土城區,65000130-002,土城里,288,140,148,1498,723,775,403,177,226,112Y12M
65000,新北市,65000130,土城區,65000130-003,員林里,1330,675,655,6759,3228,3531,1227,551,676,112Y12M
65000,新北市,65000130,土城區,65000130-004,員仁里,696,360,336,4189,2060,2129,994,450,544,112Y12M
65000,新北市,65000130,土城區,65000130-005,長風里,187,101,86,1484,735,749,389,149,240,112Y12M
65000,新北市,65000130,土城區,65000130-006,日新里,534,264,270,3171,1573,1598,915,412,503,112Y12M
65000,新北市,65000130,土城區,65000130-007,日和里,1230,649,581,6095,2906,3189,1233,570,663,112Y12M
65000,新北市,65000130,土城區,65000130-008,貨饒里,615,319,296,3559,1719,1840,796,367,429,112Y12M
65000,新北市,65000130,土城區,65000130-009,柑林里,680,344,336,3588,1693,1895,498,225,273,112Y12M
65000,新北市,65000130,土城區,65000130-010,埤林里,975,474,501,6222,2956,3266,1219,578,641,112Y12M
65000,新北市,65000130,土城區,65000130-011,瑞興里,290,151,139,2093,1051,1042,661,288,373,112Y12M
65000,新北市,65000130,土城區,65000130-012,清水里,812,426,386,6001,2940,3061,1242,583,659,112Y12M
65000,新北市,65000130,土城區,65000130-013,清和里,623,308,315,4759,2386,2373,1037,473,564,112Y12M
65000,新北市,65000130,土城區,65000130-014,永豐里,538,287,251,3341,1632,1709,695,323,372,112Y12M
65000,新北市,65000130,土城區,65000130-015,清化里,141,75,66,1150,618,532,334,162,172,112Y12M
65000,新北市,65000130,土城區,65000130-016,清溪里,777,390,387,4947,2460,2487,1191,521,670,112Y12M
65000,新北市,65000130,土城區,65000130-017,?廷里,829,453,376,5363,2646,2717,1183,554,629,112Y12M
65000,新北市,65000130,土城區,65000130-018,平和里,773,398,375,5162,2513,2649,1132,522,610,112Y12M
65000,新北市,65000130,土城區,65000130-019,廷寮里,493,251,242,3671,1826,1845,719,343,376,112Y12M
65000,新北市,65000130,土城區,65000130-020,大安里,645,321,324,3630,1781,1849,896,435,461,112Y12M
65000,新北市,65000130,土城區,65000130-021,永寧里,1218,650,568,6360,3162,3198,1267,563,704,112Y12M
65000,新北市,65000130,土城區,65000130-022,沛陂里,607,318,289,3746,1877,1869,701,326,375,112Y12M
65000,新北市,65000130,土城區,65000130-023,頂埔里,519,281,238,3754,1847,1907,838,377,461,112Y12M
65000,新北市,65000130,土城區,65000130-024,頂福里,694,372,322,4131,2060,2071,901,404,497,112Y12M
65000,新北市,65000130,土城區,65000130-025,頂新里,514,273,241,2303,1106,1197,476,195,281,112Y12M
65000,新北市,65000130,土城區,65000130-026,祖田里,174,95,79,1224,634,590,295,146,149,112Y12M
65000,新北市,65000130,土城區,65000130-027,樂利里,447,240,207,3606,1732,1874,892,424,468,112Y12M
65000,新北市,65000130,土城區,65000130-028,廣福里,673,352,321,4192,2037,2155,836,396,440,112Y12M
65000,新北市,65000130,土城區,65000130-029,學府里,453,229,224,2505,1183,1322,602,284,318,112Y12M
65000,新北市,65000130,土城區,65000130-030,延壽里,463,236,227,3162,1601,1561,784,361,423,112Y12M
65000,新北市,65000130,土城區,65000130-031,安和里,612,328,284,3872,1923,1949,757,336,421,112Y12M
65000,新北市,65000130,土城區,65000130-032,青雲里,485,225,260,2726,1339,1387,557,243,314,112Y12M
65000,新北市,65000130,土城區,65000130-033,員福里,611,294,317,3951,2047,1904,984,449,535,112Y12M
65000,新北市,65000130,土城區,65000130-034,延吉里,456,234,222,3038,1534,1504,799,367,432,112Y12M
65000,新北市,65000130,土城區,65000130-035,復興里,476,257,219,3192,1603,1589,795,361,434,112Y12M
65000,新北市,65000130,土城區,65000130-036,裕生里,651,308,343,4030,1992,2038,972,433,539,112Y12M
65000,新北市,65000130,土城區,65000130-037,員信里,567,296,271,3243,1598,1645,774,367,407,112Y12M
65000,新北市,65000130,土城區,65000130-038,永富里,632,313,319,4260,2102,2158,893,391,502,112Y12M
65000,新北市,65000130,土城區,65000130-039,學成里,382,210,172,2363,1107,1256,551,279,272,112Y12M
