TAG,COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,FLD01,FLD02,FLD03,FLD04,FLD05,FLD06,FLD07,FLD08,INFO_TIME
,09020,金門縣,09020050,烈嶼鄉,09020050-001,上岐村,1037,785198,757,528,281,916,879.4,116.14,"111Y"
,09020,金門縣,09020050,烈嶼鄉,09020050-002,上林村,468,338844,724,508,239,922,840.83,116.13,"111Y"
,09020,金門縣,09020050,烈嶼鄉,09020050-003,西口村,763,583682,765,548,297,904,805.62,105.31,"111Y"
,09020,金門縣,09020050,烈嶼鄉,09020050-004,林湖村,1152,890411,773,570,300,949,911.82,117.97,"111Y"
,09020,金門縣,09020050,烈嶼鄉,09020050-005,黃埔村,579,417408,721,522,271,868,1025.36,142.23,"111Y"
X,09020,金門縣,09020050,烈嶼鄉,09020050-999,其    他,1,495,495,495,495,495,0,0,"111Y"
,09020,金門縣,09020060,烏坵鄉,09020060-001,大坵村,112,82875,740,526,243,1011,721.82,97.55,"111Y"
,09020,金門縣,09020060,烏坵鄉,09020060-002,小坵村,106,93540,882,679,283,1091,809.63,91.75,"111Y"
X,09020,金門縣,09020060,烏坵鄉,09020060-999,其    他,0,0,0,0,0,0,0,0,"111Y"
X,09020,金門縣,09020060,其    他,09020060-999,其    他,6,3374,562,275,82,381,906.36,161.17,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-001,神農里,818,559353,684,479,239,854,695.28,101.68,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-002,民權里,517,369708,715,473,213,892,790.12,110.49,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-008,進士里,785,582529,742,486,260,921,833.51,112.32,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-009,南橋里,408,342130,839,514,250,1083,980.11,116.88,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-010,建業里,821,967943,1179,683,292,1474,1519.1,128.85,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-011,南津里,795,772439,972,587,290,1237,1241.62,127.79,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-012,凱旋里,504,371274,737,494,240,869,989.29,134.29,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-013,黎明里,665,543661,818,561,297,975,903.89,110.56,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-014,東村里,785,589184,751,509,256,1000,789.09,105.13,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-015,延平里,1172,913128,779,524,273,1015,869.99,111.66,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-016,七張里,447,289438,648,453,218,764,873.34,134.88,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-017,慈安里,530,292898,553,423,201,687,585.2,105.89,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-018,新民里,444,293110,660,438,208,820,862.07,130.58,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-019,東門里,270,208392,772,486,222,957,913.07,118.3,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-021,小東里,473,339736,718,464,241,963,760.56,105.89,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-022,菜園里,408,276605,678,477,210,881,732.72,108.08,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-023,孝廉里,299,187880,628,458,227,744,692.62,110.23,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-024,新生里,865,552167,638,464,229,794,665.59,104.27,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-025,茭白里,692,453524,655,465,219,857,709.64,108.28,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-026,北津里,662,390063,589,416,211,780,632.23,107.3,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-027,梅洲里,958,544743,569,405,211,726,593.25,104.33,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-028,北門里,324,199463,616,438,219,786,631.89,102.64,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-031,中山里,251,155840,621,394,172,849,654.05,105.34,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-032,西門里,496,301384,608,399,202,745,691.24,113.76,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-034,南門里,423,280920,664,437,233,837,705.34,106.21,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-035,負郭里,949,678820,715,472,228,868,855.03,119.53,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-036,民族里,714,506472,709,477,210,935,853.15,120.27,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-037,建軍里,545,370227,679,448,220,907,745.35,109.72,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-038,思源里,1691,1540600,911,591,271,1186,1006.36,110.46,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-039,文化里,982,747442,761,518,223,979,874.86,114.94,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-040,復興里,856,612885,716,461,236,893,842.93,117.73,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-041,成功里,1087,835561,769,541,275,1014,753.33,98,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-042,新東里,1026,769636,750,472,239,903,1161.65,154.86,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-043,七結里,1000,842030,842,560,270,1086,895.09,106.3,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-044,泰山里,587,344425,587,408,201,799,628.24,107.07,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-045,大新里,240,168609,703,435,213,878,1074.59,152.96,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-046,中興里,867,538420,621,453,218,767,708.04,114.01,"111Y"
,10002,宜蘭縣,10002010,宜蘭市,10002010-047,擺厘里,1081,862971,798,511,247,1015,951.17,119.15,"111Y"
X,10002,宜蘭縣,10002010,宜蘭市,10002010-999,其    他,0,0,0,0,0,0,0,0,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-004,大新里,508,389330,766,489,217,947,946.82,123.54,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-005,東安里,1227,857152,699,463,228,875,793.54,113.59,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-006,新群里,910,580417,638,426,205,788,774.94,121.5,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-007,羅莊里,1024,639208,624,428,217,791,645.62,103.43,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-008,南昌里,783,539207,689,451,226,825,879.41,127.7,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-009,南豪里,417,271670,651,454,215,820,660.9,101.44,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-010,成功里,494,357577,724,475,230,866,939.15,129.75,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-011,仁德里,326,202288,621,438,213,760,658.5,106.12,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-016,漢民里,1165,743865,639,443,220,774,741.99,116.21,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-017,西安里,915,595303,651,443,231,821,726.91,111.73,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-018,北成里,923,784935,850,525,248,1068,1032.61,121.42,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-019,賢文里,1155,811029,702,480,238,835,860.42,122.53,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-020,公正里,878,705087,803,515,251,981,1084.37,135.03,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-021,集祥里,285,242264,850,470,242,1012,1132.53,133.23,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-022,信義里,1069,824863,772,491,244,1019,863.18,111.87,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-023,竹林里,935,669293,716,479,235,847,938.98,131.17,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-024,仁愛里,1217,960372,789,496,247,950,1134.48,143.76,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-025,樹林里,1285,1080507,841,553,261,1079,958.86,114.03,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-026,國華里,1502,1123634,748,509,245,953,829.18,110.84,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-027,維揚里,943,639318,678,465,247,823,741.3,109.34,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-028,開明里,380,228287,601,423,205,761,720.59,119.95,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-029,中山里,412,266293,646,435,203,802,716.22,110.81,"111Y"
,10002,宜蘭縣,10002020,羅東鎮,10002020-030,仁和里,265,164314,620,410,166,790,684.12,110.33,"111Y"
X,10002,宜蘭縣,10002020,羅東鎮,10002020-999,其    他,0,0,0,0,0,0,0,0,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-001,龍德里,983,526142,535,422,220,695,501.65,93.73,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-002,頂寮里,340,205492,604,444,248,692,693.61,114.76,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-003,永榮里,1174,726558,619,464,226,778,636.63,102.87,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-004,存仁里,213,129534,608,473,254,782,584.53,96.12,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-005,港邊里,320,191298,598,453,190,788,592.94,99.19,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-007,隘丁里,1023,646941,632,474,267,787,622,98.36,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-008,新城里,485,296126,611,459,247,762,709.24,116.16,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-009,聖湖里,667,402565,604,426,238,707,750.97,124.43,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-010,蘇西里,613,413801,675,448,229,832,778.45,115.32,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-011,蘇北里,261,174622,669,460,240,760,1077.49,161.05,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-012,蘇南里,135,71798,532,453,177,698,481.92,90.61,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-013,蘇東里,116,67270,580,399,206,711,567.56,97.87,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-014,長安里,153,84886,555,409,216,786,495.45,89.3,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-015,永光里,110,86443,786,432,212,748,1460.07,185.8,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-016,永春里,113,62189,550,393,230,697,487.82,88.64,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-017,永樂里,104,63517,611,442,252,600,842.94,138.02,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-018,南安里,200,135492,677,416,204,816,831.83,122.79,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-019,南正里,161,85942,534,389,189,685,500.43,93.75,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-020,南成里,176,105280,598,381,203,659,959.11,160.34,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-021,南興里,245,130776,534,376,208,646,561.94,105.28,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-022,南寧里,197,112584,571,416,187,716,553.02,96.77,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-023,南建里,192,107762,561,405,220,710,644.9,114.9,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-024,東澳里,52,30677,590,476,209,738,541.36,91.76,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-025,南強里,127,69450,547,393,228,683,560.37,102.47,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-026,朝陽里,97,56972,587,341,200,749,678.59,115.53,"111Y"
,10002,宜蘭縣,10002030,蘇澳鎮,10002030-027,聖愛里,755,458957,608,414,215,712,830.65,136.64,"111Y"
X,10002,宜蘭縣,10002030,蘇澳鎮,10002030-999,其    他,0,0,0,0,0,0,0,0,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-001,石城里,59,46128,782,393,243,689,2156.98,275.89,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-002,大里里,119,65150,547,348,188,687,618.86,113.04,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-003,大溪里,122,62480,512,352,166,601,589.48,115.1,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-004,合興里,62,35863,578,397,169,745,641.12,110.84,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-005,更新里,250,133353,533,407,205,689,577.69,108.3,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-006,外澳里,173,99047,573,385,205,650,651.22,113.75,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-007,港口里,186,125064,672,384,198,697,984.44,146.41,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-008,武營里,422,291658,691,449,217,871,835.32,120.86,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-009,大坑里,320,204594,639,440,197,798,818.82,128.07,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-010,城東里,184,121175,659,419,197,850,778.95,118.28,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-011,城北里,118,64158,544,319,166,692,575.55,105.85,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-012,城西里,158,115276,730,409,230,719,1506.05,206.42,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-013,城南里,174,120658,693,398,218,855,922.54,133.04,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-014,竹安里,448,213639,477,371,176,616,472.63,99.11,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-015,新建里,535,330088,617,437,210,808,638.58,103.5,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-016,拔雅里,614,402705,656,423,210,858,736.28,112.26,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-017,福成里,227,123326,543,377,203,709,530.2,97.59,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-018,金面里,489,267233,546,369,204,667,679.08,124.26,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-019,金盈里,186,109415,588,400,202,676,627.06,106.6,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-020,頂埔里,355,240028,676,426,222,736,1120.07,165.66,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-021,下埔里,216,118648,549,392,203,699,582.3,106.01,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-022,中崙里,270,171823,636,392,207,790,818.9,128.68,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-023,二城里,272,145280,534,365,175,624,574.72,107.6,"111Y"
,10002,宜蘭縣,10002040,頭城鎮,10002040-024,龜山里,83,39509,476,347,150,670,454.98,95.58,"111Y"
X,10002,宜蘭縣,10002040,頭城鎮,10002040-999,其    他,0,0,0,0,0,0,0,0,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-001,白雲村,435,270697,622,428,179,785,732.37,117.69,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-002,玉石村,634,514709,812,483,229,927,1234.38,152.05,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-003,德陽村,1342,1043138,777,486,240,915,962.77,123.86,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-004,大忠村,770,509078,661,425,195,828,765.22,115.74,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-005,大義村,146,92705,635,435,237,824,593.9,93.53,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-006,六結村,406,291097,717,487,252,893,806.73,112.52,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-007,二龍村,319,208550,654,455,246,798,673.64,103.04,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-008,時潮村,361,204314,566,411,220,709,593.08,104.79,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-009,玉田村,576,371658,645,434,212,814,662.07,102.61,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-010,三民村,615,316148,514,384,198,632,514.29,100.04,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-011,林美村,273,139476,511,419,204,651,479.68,93.89,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-012,白鵝村,212,144697,683,427,201,798,877.71,128.6,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-013,玉光村,320,223503,698,477,210,892,742.02,106.24,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-014,光武村,434,292860,675,465,217,847,748.45,110.92,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-015,吳沙村,755,505730,670,460,225,801,836.65,124.9,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-016,龍潭村,1028,618554,602,411,207,766,661.77,109.98,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-017,匏崙村,211,93052,441,349,161,582,421.24,95.52,"111Y"
,10002,宜蘭縣,10002050,礁溪鄉,10002050-018,二結村,99,65039,657,364,167,867,827.47,125.95,"111Y"
X,10002,宜蘭縣,10002050,礁溪鄉,10002050-999,其    他,0,0,0,0,0,0,0,0,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-001,吉祥村,812,557180,686,512,271,886,643.17,93.73,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-002,美福村,569,345418,607,430,213,726,675.28,111.24,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-003,新南村,252,143258,568,447,210,703,570.09,100.28,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-004,東港村,163,68249,419,313,168,562,369.08,88.15,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-005,復興村,358,187946,525,402,205,626,567.58,108.11,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-006,過嶺村,313,166637,532,338,181,624,592.59,111.31,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-007,永鎮村,161,74794,465,366,200,631,404.67,87.11,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-008,忠孝村,675,407338,603,433,216,738,643.75,106.68,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-009,古亭村,495,322495,652,421,229,767,779.88,119.7,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-010,功勞村,382,276349,723,500,255,849,930.7,128.65,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-011,美城村,712,493296,693,447,229,793,993.6,143.41,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-012,新社村,270,157679,584,416,209,725,655.14,112.18,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-013,大福村,412,229386,557,385,217,700,565,101.48,"111Y"
,10002,宜蘭縣,10002060,壯圍鄉,10002060-014,古結村,347,195656,564,398,215,673,621.44,110.21,"111Y"
X,10002,宜蘭縣,10002060,壯圍鄉,10002060-999,其    他,0,0,0,0,0,0,0,0,"111Y"
,10002,宜蘭縣,10002070,員山鄉,10002070-001,員山村,1871,1305528,698,456,232,819,1171.81,167.94,"111Y"
,10002,宜蘭縣,10002070,員山鄉,10002070-002,尚德村,609,361035,593,408,206,729,712.29,120.15,"111Y"
,10002,宜蘭縣,10002070,員山鄉,10002070-003,惠好村,528,367009,695,467,243,839,862.76,124.12,"111Y"
,10002,宜蘭縣,10002070,員山鄉,10002070-004,七賢村,461,281825,611,433,215,784,618.93,101.24,"111Y"
,10002,宜蘭縣,10002070,員山鄉,10002070-005,深溝村,604,459372,761,464,253,930,1069.63,140.64,"111Y"
,10002,宜蘭縣,10002070,員山鄉,10002070-006,蓁巷村,343,185902,542,372,181,618,754.41,139.19,"111Y"
,10002,宜蘭縣,10002070,員山鄉,10002070-007,內城村,363,203296,560,385,219,653,707.22,126.28,"111Y"
,10002,宜蘭縣,10002070,員山鄉,10002070-008,中華村,94,58586,623,305,120,615,1090,174.89,"111Y"
