TAG,COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,FLD01,FLD02,FLD03,FLD04,FLD05,FLD06,FLD07,FLD08,INFO_TIME
標籤,縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數,資料時間
,63000,臺北市,63000010,松山區,63000010-027,中崙里,1470,2758818,1877,857,382,2009,7436.57,396.25,"112Y"
,63000,臺北市,63000010,松山區,63000010-021,自強里,3086,4489567,1455,700,316,1714,4308.61,296.16,"112Y"
,63000,臺北市,63000010,松山區,63000010-020,鵬程里,1651,2101529,1273,643,284,1468,1809.43,142.15,"112Y"
,63000,臺北市,63000010,松山區,63000010-003,東榮里,2870,4951999,1725,878,376,2031,2952.78,171.13,"112Y"
,63000,臺北市,63000010,松山區,63000010-009,介壽里,1538,2393411,1556,860,350,1881,2195.27,141.07,"112Y"
,63000,臺北市,63000010,松山區,63000010-014,東勢里,1593,2220764,1394,734,310,1679,2270.81,162.89,"112Y"
,63000,臺北市,63000010,松山區,63000010-011,東光里,2538,3384784,1334,699,312,1543,2238.9,167.88,"112Y"
,63000,臺北市,63000010,松山區,63000010-026,中正里,3495,6656986,1905,1021,416,2267,3621.05,190.11,"112Y"
,63000,臺北市,63000010,松山區,63000010-025,復盛里,2181,2362484,1083,629,289,1272,1500.79,138.55,"112Y"
,63000,臺北市,63000010,松山區,63000010-033,復勢里,2383,3335209,1400,802,350,1667,2049.83,146.46,"112Y"
,63000,臺北市,63000010,松山區,63000010-028,美仁里,1232,1924298,1562,860,383,1889,2165.95,138.67,"112Y"
,63000,臺北市,63000010,松山區,63000010-029,吉仁里,1403,2027280,1445,808,349,1858,1858.33,128.61,"112Y"
,63000,臺北市,63000010,松山區,63000010-010,精忠里,1567,2618987,1671,863,340,1788,4797.65,287.05,"112Y"
,63000,臺北市,63000010,松山區,63000010-013,東昌里,892,1606335,1801,934,373,1967,5342.03,296.64,"112Y"
,63000,臺北市,63000010,松山區,63000010-034,福成里,950,1676739,1765,892,396,1969,2863.83,162.26,"112Y"
,63000,臺北市,63000010,松山區,63000010-015,中華里,2360,12426966,5266,984,428,2329,162939.4,3094.38,"112Y"
,63000,臺北市,63000010,松山區,63000010-022,吉祥里,3010,3805439,1264,702,312,1515,1924.76,152.24,"112Y"
,63000,臺北市,63000010,松山區,63000010-007,新東里,1746,2102713,1204,682,295,1463,2207.71,183.32,"112Y"
,63000,臺北市,63000010,松山區,63000010-004,三民里,2483,3210560,1293,716,308,1511,1966.65,152.1,"112Y"
,63000,臺北市,63000010,松山區,63000010-032,復建里,1632,2440401,1495,827,377,1918,1888.1,126.27,"112Y"
,63000,臺北市,63000010,松山區,63000010-030,敦化里,2438,3517928,1443,808,345,1777,2168.43,150.28,"112Y"
,63000,臺北市,63000010,松山區,63000010-019,安平里,2964,3138907,1059,616,286,1243,1719.53,162.37,"112Y"
,63000,臺北市,63000010,松山區,63000010-006,富錦里,1849,2331522,1261,684,307,1550,1695.34,134.45,"112Y"
,63000,臺北市,63000010,松山區,63000010-002,莊敬里,1638,1647528,1006,636,311,1267,1682.28,167.25,"112Y"
,63000,臺北市,63000010,松山區,63000010-005,新益里,1632,1779714,1091,637,286,1364,1573.59,144.3,"112Y"
,63000,臺北市,63000010,松山區,63000010-008,富泰里,1671,2055168,1230,704,303,1609,1588.93,129.19,"112Y"
,63000,臺北市,63000010,松山區,63000010-012,龍田里,3726,6419927,1723,1003,410,2227,2383.43,138.33,"112Y"
,63000,臺北市,63000010,松山區,63000010-018,慈祐里,2644,2703820,1023,592,258,1238,1431.48,139.98,"112Y"
,63000,臺北市,63000010,松山區,63000010-031,復源里,1152,1753325,1522,804,343,1831,2831.16,186.02,"112Y"
,63000,臺北市,63000010,松山區,63000010-017,民福里,2199,2299484,1046,600,274,1238,1658.68,158.62,"112Y"
,63000,臺北市,63000010,松山區,63000010-035,松基里,1330,3136639,2358,789,347,1802,25446.67,1078.99,"112Y"
,63000,臺北市,63000010,松山區,63000010-024,新聚里,2856,3250196,1138,667,294,1364,1525.39,134.04,"112Y"
,63000,臺北市,63000010,松山區,63000010-016,民有里,3415,5950397,1742,832,375,1894,4264.81,244.76,"112Y"
,63000,臺北市,63000010,松山區,63000010-999,其他,101,104771,1037,809,400,1283,1080.96,104.2,"112Y"
,63000,臺北市,63000010,松山區,63000010-999,合計,69695,108584598,1558,759,330,1679,30315.77,1945.82,"112Y"
,63000,臺北市,63000030,大安區,63000030-049,建安里,1801,3297683,1831,929,383,1928,4426.78,241.76,"112Y"
,63000,臺北市,63000030,大安區,63000030-032,通安里,1873,2399487,1281,634,287,1436,2094.72,163.51,"112Y"
,63000,臺北市,63000030,大安區,63000030-007,民輝里,2580,5201949,2016,861,359,2054,4122.19,204.45,"112Y"
,63000,臺北市,63000030,大安區,63000030-001,德安里,2018,3585086,1777,848,352,2012,2971.69,167.27,"112Y"
,63000,臺北市,63000030,大安區,63000030-051,敦安里,2300,4672448,2031,950,406,2215,3723.52,183.29,"112Y"
,63000,臺北市,63000030,大安區,63000030-019,光明里,1347,2889579,2145,1046,423,2317,7099.85,330.97,"112Y"
,63000,臺北市,63000030,大安區,63000030-018,永康里,1305,2155169,1651,883,380,1816,3944.3,238.84,"112Y"
,63000,臺北市,63000030,大安區,63000030-017,福住里,2263,4307604,1903,982,412,2105,4171.85,219.17,"112Y"
,63000,臺北市,63000030,大安區,63000030-005,仁愛里,1940,4777077,2462,1020,415,2417,8726.23,354.38,"112Y"
,63000,臺北市,63000030,大安區,63000030-006,義村里,1996,2755296,1380,692,304,1573,2752.53,199.4,"112Y"
,63000,臺北市,63000030,大安區,63000030-039,臥龍里,726,1435529,1977,910,360,2201,5156.78,260.8,"112Y"
,63000,臺北市,63000030,大安區,63000030-031,通化里,2116,2566048,1213,667,299,1382,2224.07,183.4,"112Y"
,63000,臺北市,63000030,大安區,63000030-028,龍生里,2425,4360332,1798,928,392,2148,3237.94,180.08,"112Y"
